datetime,returns,NeweyWest_pval,Bootstrap_pval,BlockBootstrap_pval,Bayesian_pval,rolling_mean
2022-07-30,-0.0037884923740166,0.004119282444098427,0.0,0.0,0.004932062437428822,0.0019234514767513756
2022-07-31,-0.0011041656320936,0.005114908204258639,0.0,0.0,0.0059942496256122175,0.001905113777194923
2022-08-01,0.0,0.005637042468186304,0.0,0.0,0.006434582399153895,0.001768571569776158
2022-08-02,0.0136334810904642,0.008554240246205436,0.015873015873015872,0.0,0.009674277673981163,0.0018578564618295058
2022-08-03,0.0104489763786569,0.006136008556533401,0.0,0.0,0.007383933439615336,0.00191918271882457
2022-08-04,0.0039581203003627,0.005228380913647301,0.0,0.0,0.006061145350736839,0.0019444594665592844
2022-08-05,-0.0001548755830943,0.004842488632262221,0.0,0.0,0.005523277478409427,0.0019144979677508222
2022-08-06,0.0033424218675133,0.005371154710683501,0.0,0.0,0.0061770635320565455,0.001976693255473566
2022-08-07,0.0018123333638726,0.004173679168753552,0.0,0.0,0.004817043403385912,0.001971713601881421
2022-08-08,0.005747305149345,0.00425950969631006,0.0,0.0,0.004908652722604512,0.001997049458589388
2022-08-09,0.0055489958796685,0.0038932438916908785,0.0,0.0,0.00448216774359759,0.0020463074655623073
2022-08-10,-0.0022321287436791,0.0031825700563766768,0.0,0.0,0.0037130560202336825,0.0020045693406246035
2022-08-11,-0.0216423747746337,0.0037511430802474877,0.0,0.0,0.0043956502236795454,0.0019059140058527828
2022-08-12,0.002241035882348,0.006409945577467768,0.0,0.0,0.007451880460935762,0.0019237000049190367
2022-08-13,-0.0136579355471612,0.005949849941149554,0.0,0.0,0.006987929145219019,0.0017962336165415985
2022-08-14,-0.0044991345111853,0.011812764476733628,0.0,0.0,0.011696969561666439,0.001736927431910959
2022-08-15,-0.0017924280800418,0.01565686184582593,0.007936507936507936,0.0,0.014337947184816418,0.0017470858362358009
2022-08-16,-0.0028942361516503,0.015659768452032985,0.007936507936507936,0.0,0.013836356852447246,0.0017282852665889662
2022-08-17,-0.0047166883872606,0.017189956439712106,0.015873015873015872,0.0,0.014762362363241712,0.0015893565423476359
2022-08-18,-0.0255041909594232,0.02762018057074067,0.015873015873015872,0.0,0.022221126699170514,0.0014565050147053993
2022-08-19,0.006709680455877,0.047165084926595324,0.015873015873015872,0.0,0.037039735882710305,0.0015199907341229121
2022-08-20,0.0028350440720224,0.038554516187490506,0.047619047619047616,0.0,0.03128476410535398,0.001527992246888838
2022-08-21,-0.0005592773422774,0.03755729462852109,0.015873015873015872,0.015873015873015872,0.030610483374069023,0.001552435376321766
2022-08-22,0.0021180217982923,0.03513900072982634,0.031746031746031744,0.007936507936507936,0.02846321514126169,0.0015456615997338763
2022-08-23,0.0,0.035836316166591775,0.023809523809523808,0.05555555555555555,0.028998413845460706,0.00156084088324313
2022-08-24,0.0016151028903681,0.034133889061116696,0.015873015873015872,0.007936507936507936,0.02773240871685643,0.0015995711054555136
2022-08-25,-0.0031011205669878,0.030499304177580844,0.007936507936507936,0.07142857142857142,0.024710205829796546,0.0015809272720555604
2022-08-26,0.0055541845989132,0.032016405807895776,0.015873015873015872,0.023809523809523808,0.026158942032079482,0.0016246990446345492
2022-08-27,0.0010321798555794,0.028222985471258677,0.015873015873015872,0.047619047619047616,0.02313172697186308,0.0016348513842136569
2022-08-28,0.0006811440297876,0.027268467352654313,0.031746031746031744,0.007936507936507936,0.02244207166553919,0.0016405290058112486
2022-08-29,-0.0016504890349035,0.026681290261675983,0.03968253968253968,0.031746031746031744,0.022063356940787197,0.001762070130767328
2022-08-30,-0.002867151401556,0.018722578931873013,0.0,0.007936507936507936,0.013984572641104963,0.0017146442266548754
2022-08-31,-0.0010608469828586,0.021565814691266394,0.007936507936507936,0.0,0.016318174721459532,0.0015673367357118622
2022-09-01,0.0054550794243698,0.03256576213329232,0.0,0.015873015873015872,0.024025486981288063,0.001653659325020416
2022-09-02,0.0034899110932154,0.02510669520548936,0.031746031746031744,0.015873015873015872,0.018333175228758703,0.0016860528420039945
