datetime,Mean_Returns_10,Sharpe_Ratio_10,Sortino_Ratio_10,Calmar_Ratio_10,Skewness_10,Kurtosis_10,Hurst_Returns_10,ACF_Lag_1_10,Mean_Returns_1_10,Sharpe_Ratio_1_10,ACF_Lag_3_10,Mean_Returns_3_10,Sharpe_Ratio_3_10,ACF_Lag_5_10,Mean_Returns_5_10,Sharpe_Ratio_5_10,ACF_Lag_7_10,Mean_Returns_7_10,Sharpe_Ratio_7_10,ACF_Lag_9_10,Mean_Returns_9_10,Sharpe_Ratio_9_10,Jarque-Bera_statistic,Jarque-Bera_pvalue,VaR_95_10,CVaR_95_10,Omega_Ratio_10,Mean_Returns_1,Mean_Returns_5,Mean_Returns_30,Sharpe_Ratio_30,Sortino_Ratio_30,Calmar_Ratio_30,Skewness_30,Kurtosis_30,Hurst_Returns_30,ACF_Lag_1_30,Mean_Returns_1_30,Sharpe_Ratio_1_30,ACF_Lag_3_30,Mean_Returns_3_30,Sharpe_Ratio_3_30,ACF_Lag_5_30,Mean_Returns_5_30,Sharpe_Ratio_5_30,ACF_Lag_7_30,Mean_Returns_7_30,Sharpe_Ratio_7_30,ACF_Lag_9_30,Mean_Returns_9_30,Sharpe_Ratio_9_30,VaR_95_30,CVaR_95_30,Omega_Ratio_30,Cumulative_Returns,Log_Returns,Volatility_of_Volatility_30,Max_Drawdown_Duration_30
2023-10-02 03:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0024623049999999,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002462304999999887,0.0024592784941456242,,
2023-10-03 03:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0061753469999999,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00865285758779466,0.006156357681702292,,
2023-10-04 03:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0065191939999999,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002077253930525602,-0.006540536754142983,,
2023-10-05 03:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0077468639999999,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009840210134218541,0.007717011127388528,,
2023-10-06 03:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0065936249999999,0.00065433939999998,,,,,,,,,,,,,,,,,,,,,,,,,,0.0031817024786724435,-0.006615458974938023,,
2023-10-07 03:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002066135,0.0005751054,,,,,,,,,,,,,,,,,,,,,,,,,,0.005254411305523288,0.002064003478583232,,
2023-10-08 03:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.010263393,-0.00271264259999998,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0050629097826889735,-0.010316424787375563,,
2023-10-09 03:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0027005319999999,-0.00194891019999998,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0077497692328075685,-0.002704185014745713,,
2023-10-10 03:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0036638639999999,-0.0027655101999999807,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00411429933330798,0.003657168399823352,,
2023-10-11 03:00:00,-0.0014726659,-4.1448327627238,,,-0.1218640772137531,-1.6147791342999318,,-0.5355935849834444,,,0.030995397368462133,,,0.38143384092514676,,,0.9860420669378562,,,,,,,,-0.010538963349999946,-0.0107644299999999,0.6002662928161087,-0.0107644299999999,-0.0035996711999999797,,,,,,,,,,,,,,,,,,,,,,,,,,-0.014834441246135421,-0.010822785631179858,,
2023-10-12 03:00:00,-0.0011279715000000004,-3.039125300327545,,,-0.15639188516217445,-1.795578697784099,,-0.7467372587685592,-0.0014726659,-4.1448327627238,-0.14516183665010116,,,0.3516162191990565,,,0.9997172869009501,,,,,,,,-0.010538963349999946,-0.0107644299999999,0.6938285661205318,0.0059092489999999,-0.0028310483999999998,,,,,,,,,,,,,,,,,,,,,,,,,,-0.009012852653234815,0.0058918578668532085,,
2023-10-13 03:00:00,-0.00249392359999999,-6.967075021404873,,-0.02486725764453923,0.30508032265871454,-1.611013937673304,,-0.757657288508998,-0.0011279715000000004,-3.039125300327545,-0.13351844810475585,,,0.8337627159756333,,,0.9817640741829127,,,,,,,,-0.010538963349999946,-0.0107644299999999,0.4373594981423254,-0.007484174,-0.0022752045999999996,,,,,,,,,,,,,,,,,,,,,,,,,,-0.01642957289574165,-0.007512320955981637,,
2023-10-14 03:00:00,-0.00252743969999999,-7.037344193856105,,-0.012598114367982638,0.3127757891143204,-1.627875671196136,,-0.6592509554016415,-0.00249392359999999,-6.967075021404873,0.06366184430831186,-0.0014726659,-4.1448327627238,0.841067144348484,,,0.8246099263419066,,,,,,,,-0.010538963349999946,-0.0107644299999999,0.43407727297940435,-0.0068543549999999,-0.0031059691999999997,,,,,,,,,,,,,,,,,,,,,,,,,,-0.023171313770615765,-0.006877953990293357,,
2023-10-15 03:00:00,-0.00182492429999999,-4.2263089876824305,,-0.006133575319626661,0.872241107606383,0.10132847015822831,,-0.6058482803923138,-0.00252743969999999,-7.037344193856105,0.6652211832885224,-0.0011279715000000004,-3.039125300327545,0.8749658292012273,,,-0.7123195909567706,,,,,,,,-0.010538963349999946,-0.0107644299999999,0.5913785250602961,0.0147720179999999,-0.0008843383999999996,,,,,,,,,,,,,,,,,,,,,,,,,,-0.008741582834719042,0.014663974456634149,,
2023-10-16 03:00:00,-0.0009779722999999998,-2.29546189416317,,-0.003343956726236663,0.5572860479746652,-0.16257176979441162,,-0.32090155399353765,-0.00182492429999999,-4.2263089876824305,0.6051711217261043,-0.00249392359999999,-6.967075021404873,0.6825954863145616,-0.0014726659,-4.1448327627238,-0.9998111219110164,,,,,,,,-0.010538963349999946,-0.0107644299999999,0.7430910532548664,0.001875895,0.0016437265999999808,,,,,,,,,,,,,,,,,,,,,,,,,,-0.006882086126250853,0.00187413770629689,,
2023-10-17 03:00:00,-0.0011851075,-2.8022776667230636,,-0.004026071540159511,0.6587560186205299,0.05680868712387773,,-0.2852849635415816,-0.0009779722999999998,-2.29546189416317,0.5758838482723635,-0.00252743969999999,-7.037344193856105,0.49035731996120036,-0.0011279715000000004,-3.039125300327545,-0.9370332758671165,,,,,,,,-0.010538963349999946,-0.0107644299999999,0.6887202240592891,-5.217000000001804e-06,0.0004608334000000002,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0068872672224075115,-5.217013608593634e-06,,
2023-10-18 03:00:00,0.0029673798000000003,4.569234834434046,,0.0097901722233081,1.4131698964409491,2.276127425433135,,-0.21251193815264463,-0.0011851075,-2.8022776667230636,0.7908601722905517,-0.00182492429999999,-4.2263089876824305,-0.20592522536166427,-0.00249392359999999,-6.967075021404873,-0.9202685532390136,-0.0014726659,-4.1448327627238,,,,,,-0.009288314799999944,-0.0107644299999999,2.067068552530145,0.03126148,0.0082099642,,,,,,,,,,,,,,,,,,,,,,,,,,0.024158906611064568,0.030782790726004164,,
2023-10-19 03:00:00,0.006812695199999991,8.176857053015448,,0.02302008101554794,0.963599899185734,-0.1313365637409579,,0.4091657355645304,0.0029673798000000003,4.569234834434046,0.6625532958173435,-0.0009779722999999998,-2.29546189416317,-0.3814508722235669,-0.00252743969999999,-7.037344193856105,-0.27986831283714186,-0.0011279715000000004,-3.039125300327545,,,,,,-0.009288314799999944,-0.0107644299999999,3.71333734591739,0.035752622,0.016731359599999978,,,,,,,,,,,,,,,,,,,,,,,,,,0.06077527286706319,0.03512833347108369,,
2023-10-20 03:00:00,0.0091885709,10.25218610640983,,0.031455688275425775,0.4931245526107402,-1.3967471383322179,,0.5521104506199299,0.006812695199999991,8.176857053015448,0.7890092293652402,-0.0011851075,-2.8022776667230636,-0.012228614293654226,-0.00182492429999999,-4.2263089876824305,0.7868051677938894,-0.00249392359999999,-6.967075021404873,,-0.0014726659,-4.1448327627238,,,-0.009288314799999944,-0.0107644299999999,4.659593135480706,0.027422621,0.0192614802,,,,,,,,,,,,,,,,,,,,,,,,,,0.08986451114106808,0.027053356523263464,,
2023-10-21 03:00:00,0.01029594509999998,12.285437800537718,,0.03553922472744361,0.588438632632793,-1.308293320459779,,0.41641167434736437,0.0091885709,10.25218610640983,-0.012929336979785306,0.0029673798000000003,4.569234834434046,-0.3536736870130437,-0.0009779722999999998,-2.29546189416317,0.6507660892759112,-0.00252743969999999,-7.037344193856105,,-0.0011279715000000004,-3.039125300327545,,,-0.0072007554499999545,-0.007484174,8.178002885870972,0.0003093119999999,0.018948163599999977,,,,,,,,,,,,,,,,,,,,,,,,,,0.09020161931273818,0.0003092641729053539,,
2023-10-22 03:00:00,0.010940948299999989,13.109582772759646,,0.03790448760357212,0.4472430392877,-1.3915600396979515,,0.3959400477787713,0.01029594509999998,12.285437800537718,-0.06771648739930011,0.006812695199999991,8.176857053015448,-0.23190551358326197,-0.0011851075,-2.8022776667230636,-0.08881555448176195,-0.00182492429999999,-4.2263089876824305,,-0.00249392359999999,-6.967075021404873,,,-0.0072007554499999545,-0.007484174,8.627678441686907,0.012359281,0.02142106319999998,,,,,,,,,,,,,,,,,,,,,,,,,,0.10367572747247933,0.012283528611306676,,
2023-10-23 03:00:00,0.011072672700000001,13.405755887667478,,0.03839718583506838,0.47418531141564035,-1.3965321544971465,,0.2283769002998733,0.010940948299999989,13.109582772759646,-0.398934889236135,0.0091885709,10.25218610640983,-0.5668752043084896,0.0029673798000000003,4.569234834434046,0.721759933716978,-0.0009779722999999998,-2.29546189416317,,-0.00252743969999999,-7.037344193856105,,,-0.0065450137499999,-0.0068543549999999,9.500112006276934,-0.0061669299999999,0.0139353812,,,,,,,,,,,,,,,,,,,,,,,,,,0.09686943651845747,-0.006186024054419502,,
2023-10-24 03:00:00,0.017430755999999988,16.65135139261006,,0.062195242222104596,0.7483396673969787,-0.12175913775617683,,-0.14313916971685706,0.011072672700000001,13.405755887667478,-0.8223783213276399,0.01029594509999998,12.285437800537718,0.4397311350246324,0.006812695199999991,8.176857053015448,-0.3429994343131546,-0.0011851075,-2.8022776667230636,,-0.00182492429999999,-4.2263089876824305,,,-0.003394159149999946,-0.0061669299999999,29.24099249027987,0.056726478,0.0181301524,,,,,,,,,,,,,,,,,,,,,,,,,,0.1590909764779942,0.055175901404634776,,
2023-10-25 03:00:00,0.017322626599999988,16.532444447085066,,0.061773785315537864,0.7658993333681343,-0.11179439552072168,,-0.16642648219699968,0.017430755999999988,16.65135139261006,-0.8082255091701451,0.010940948299999989,13.109582772759646,0.43691619477415583,0.0091885709,10.25218610640983,-0.2602797667388885,0.0029673798000000003,4.569234834434046,,-0.0009779722999999998,-2.29546189416317,,,-0.003394159149999946,-0.0061669299999999,29.06580321133348,0.0136907239999999,0.015383772999999979,,,,,,,,,,,,,,,,,,,,,,,,,,0.17495977112784478,0.013597852728066583,,
2023-10-26 03:00:00,0.01921528859999998,19.044424789499047,,0.06923782585317555,0.5605304404449312,0.027885442429772565,,-0.2915578559092651,0.017322626599999988,16.532444447085066,-0.6951311238856347,0.011072672700000001,13.405755887667478,0.23102787430907198,0.01029594509999998,12.285437800537718,-0.9636910111428418,0.006812695199999991,8.176857053015448,,-0.0011851075,-2.8022776667230636,,,-0.003394159149999946,-0.0061669299999999,32.13225961513504,0.0208025149999999,0.019482413599999977,,,,,,,,,,,,,,,,,,,,,,,,,,0.19940188939112824,0.020589097359271807,,
2023-10-27 03:00:00,0.01860365369999999,17.739122756631428,,0.06677554730054913,0.4554233845064646,-0.1480447741961071,,-0.2161409270453942,0.01921528859999998,19.044424789499047,-0.7219753444029567,0.017430755999999988,16.65135139261006,0.29655644505983064,0.010940948299999989,13.109582772759646,0.9520051020773933,0.0091885709,10.25218610640983,,0.0029673798000000003,4.569234834434046,,,-0.006146516199999901,-0.0061669299999999,16.139080924638364,-0.0061215659999999,0.0157862442,,,,,,,,,,,,,,,,,,,,,,,,,,0.19205967156469583,-0.006140379603585888,,
2023-10-28 03:00:00,0.012872781699999988,10.31306706100751,,0.044540907246156225,0.2581003653889528,0.11660603341447486,,0.01553073242913199,0.01860365369999999,17.739122756631428,-0.4911682405763082,0.017322626599999988,16.532444447085066,0.7614988401171717,0.011072672700000001,13.405755887667478,0.9275643892464702,0.01029594509999998,12.285437800537718,,0.006812695199999991,8.176857053015448,,,-0.017101100499999952,-0.02604724,4.357906486110243,-0.02604724,0.01181018219999998,,,,,,,,,,,,,,,,,,,,,,,,,,0.16100980720512892,-0.02639247754250885,,
