datetime,Mean_Returns_10,Sharpe_Ratio_10,Sortino_Ratio_10,Calmar_Ratio_10,Skewness_10,Kurtosis_10,Hurst_Returns_10,ACF_Lag_1_10,Mean_Returns_1_10,Sharpe_Ratio_1_10,ACF_Lag_3_10,Mean_Returns_3_10,Sharpe_Ratio_3_10,ACF_Lag_5_10,Mean_Returns_5_10,Sharpe_Ratio_5_10,ACF_Lag_7_10,Mean_Returns_7_10,Sharpe_Ratio_7_10,ACF_Lag_9_10,Mean_Returns_9_10,Sharpe_Ratio_9_10,Jarque-Bera_statistic,Jarque-Bera_pvalue,VaR_95_10,CVaR_95_10,Omega_Ratio_10,Mean_Returns_1,Mean_Returns_5,Mean_Returns_30,Sharpe_Ratio_30,Sortino_Ratio_30,Calmar_Ratio_30,Skewness_30,Kurtosis_30,Hurst_Returns_30,ACF_Lag_1_30,Mean_Returns_1_30,Sharpe_Ratio_1_30,ACF_Lag_3_30,Mean_Returns_3_30,Sharpe_Ratio_3_30,ACF_Lag_5_30,Mean_Returns_5_30,Sharpe_Ratio_5_30,ACF_Lag_7_30,Mean_Returns_7_30,Sharpe_Ratio_7_30,ACF_Lag_9_30,Mean_Returns_9_30,Sharpe_Ratio_9_30,VaR_95_30,CVaR_95_30,Omega_Ratio_30,Cumulative_Returns,Log_Returns,Volatility_of_Volatility_30,Max_Drawdown_Duration_30
2024-09-16 03:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00095,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0009500000000000064,-0.0009504515359954546,,
2024-09-17 03:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00486,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0039053829999999845,0.004848228324820788,,
2024-09-18 03:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00277,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0011245650890898684,-0.0027738435493954235,,
2024-09-19 03:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01199,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013128048624508004,0.011918689393527264,,
2024-09-20 03:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0026,0.0031460000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,0.015762181550931675,0.002596625847265914,,
2024-09-21 03:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01538,0.006411999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,0.03138460390318487,0.01526292666591232,,
2024-09-22 03:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.01827,0.0017859999999999994,,,,,,,,,,,,,,,,,,,,,,,,,,0.012541207189873615,-0.01843895751660336,,
2024-09-23 03:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01414,0.005168,,,,,,,,,,,,,,,,,,,,,,,,,,0.026858539859538455,0.01404096269975597,,
2024-09-24 03:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00307,0.0033839999999999994,,,,,,,,,,,,,,,,,,,,,,,,,,0.03001099557690723,0.0030652971726614566,,
2024-09-25 03:00:00,0.003669,7.121710717430462,,,-1.102403976225228,1.9291715404975593,,-0.679846810594921,,,-0.476972960697421,,,-0.49321670938647405,,,-0.5766696512000128,,,,,,,,-0.011295,-0.01827,2.6684856631719613,0.00664,0.0041919999999999995,,,,,,,,,,,,,,,,,,,,,,,,,,0.036850268587537816,0.0066180523015753915,,
2024-09-26 03:00:00,0.004337,8.524334742720828,,,-1.3865087763816542,2.783447573558609,,-0.6760702298690944,0.003669,7.121710717430462,-0.40828301184971083,,,-0.16385649898881394,,,-0.26417848840829766,,,,,,,,-0.011295,-0.01827,3.0613117725222816,0.00573,0.0022619999999999993,,,,,,,,,,,,,,,,,,,,,,,,,,0.04279142062654451,0.005713645992568699,,
2024-09-27 03:00:00,0.004478,8.784624645781443,,,-1.431796060576635,2.8572449882432807,,-0.6897191226235987,0.004337,8.524334742720828,-0.40789118388634,,,-0.3418105753024766,,,-0.9988227786150637,,,,,,,,-0.011295,-0.01827,3.128326981329243,0.00627,0.00717,,,,,,,,,,,,,,,,,,,,,,,,,,0.049329722833872935,0.006250425329512961,,
