datetime,Mean_Returns_10,Sharpe_Ratio_10,Sortino_Ratio_10,Calmar_Ratio_10,Skewness_10,Kurtosis_10,Hurst_Returns_10,ACF_Lag_1_10,Mean_Returns_1_10,Sharpe_Ratio_1_10,ACF_Lag_3_10,Mean_Returns_3_10,Sharpe_Ratio_3_10,ACF_Lag_5_10,Mean_Returns_5_10,Sharpe_Ratio_5_10,ACF_Lag_7_10,Mean_Returns_7_10,Sharpe_Ratio_7_10,ACF_Lag_9_10,Mean_Returns_9_10,Sharpe_Ratio_9_10,Jarque-Bera_statistic,Jarque-Bera_pvalue,VaR_95_10,CVaR_95_10,Omega_Ratio_10,Mean_Returns_1,Mean_Returns_5,Mean_Returns_30,Sharpe_Ratio_30,Sortino_Ratio_30,Calmar_Ratio_30,Skewness_30,Kurtosis_30,Hurst_Returns_30,ACF_Lag_1_30,Mean_Returns_1_30,Sharpe_Ratio_1_30,ACF_Lag_3_30,Mean_Returns_3_30,Sharpe_Ratio_3_30,ACF_Lag_5_30,Mean_Returns_5_30,Sharpe_Ratio_5_30,ACF_Lag_7_30,Mean_Returns_7_30,Sharpe_Ratio_7_30,ACF_Lag_9_30,Mean_Returns_9_30,Sharpe_Ratio_9_30,VaR_95_30,CVaR_95_30,Omega_Ratio_30,Cumulative_Returns,Log_Returns,Volatility_of_Volatility_30,Max_Drawdown_Duration_30
2024-06-19 03:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0003921459999999,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0003921459999998156,0.00039206913085245354,,
2024-06-20 03:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001855433,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0022483066006291352,0.001853713810423506,,
2024-06-21 03:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001382476,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0036338908305453277,0.0013815212598903477,,
2024-06-22 03:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.000937744,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002692739171222369,-0.0009381839569709635,,
2024-06-23 03:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.002659436,6.574999999980034e-06,,,,,,,,,,,,,,,,,,,,,,,,,,2.6142003731743912e-05,-0.0026629785821599638,,
2024-06-24 03:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002222106,0.0003725670000000001,,,,,,,,,,,,,,,,,,,,,,,,,,0.0022483060940350352,0.002219640773782958,,
2024-06-25 03:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001278139,0.00025710820000000005,,,,,,,,,,,,,,,,,,,,,,,,,,0.003529318741737786,0.0012773228756879286,,
2024-06-26 03:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.209999999999937e-05,-8.967000000000089e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0.0035816026192443395,5.209864284213778e-05,,
2024-06-27 03:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002318433,0.0006422683999999999,,,,,,,,,,,,,,,,,,,,,,,,,,0.005908339324949496,0.0023157495809633223,,
2024-06-28 03:00:00,0.0007748910999999899,9.299351785981056,,,-1.253568186365292,1.129792132586985,,0.04802027283858749,,,0.09549474344004455,,,-0.5604438394888945,,,0.9924423642957354,,,,,,,,-0.0018846745999999998,-0.002659436,3.1541626175458664,0.001845258,0.0015432071999999999,,,,,,,,,,,,,,,,,,,,,,,,,,0.0077644997353554235,0.0018435576029161647,,
2024-06-29 03:00:00,0.0004581005,4.485332276026093,,0.004573247966672911,-0.9018377048248603,-0.7558315976127895,,-0.08127644233302182,0.0007748910999999899,9.299351785981056,0.1343323098358731,,,-0.6915296666324897,,,0.9972116659173219,,,,,,,,-0.0027234142,-0.00277576,1.718821270578081,-0.00277576,0.000543634,,,,,,,,,,,,,,,,,,,,,,,,,,0.004967187347570068,-0.0027796195655952053,,
2024-06-30 03:00:00,0.0003740114,3.7571533417166605,,0.001865037906527811,-0.8596608208345998,-0.692594966654622,,-0.19077235449699415,0.0004581005,4.485332276026093,0.42875021645362965,,,-0.7719676005139505,,,0.2519621624579373,,,,,,,,-0.0027234142,-0.00277576,1.5868741650341263,0.001014542,0.0004909145999999998,,,,,,,,,,,,,,,,,,,,,,,,,,0.005986768767756168,0.0010140277000883612,,
2024-07-01 03:00:00,0.0006177804999999899,5.411172625544705,,0.002057827211795704,-0.456862001461186,-0.7080371342505332,,-0.0573476583977155,0.0003740114,3.7571533417166605,0.47518206355980136,0.0007748910999999899,9.299351785981056,-0.6218264302653314,,,0.5696686744461941,,,,,,,,-0.0027234142,-0.00277576,1.9693806630945583,0.0038201669999999,0.00124452799999998,,,,,,,,,,,,,,,,,,,,,,,,,,0.009829806224239457,0.0038128886923907714,,
