datetime,Mean_Returns_10,Sharpe_Ratio_10,Sortino_Ratio_10,Calmar_Ratio_10,Skewness_10,Kurtosis_10,Hurst_Returns_10,ACF_Lag_1_10,ACF_Lag_2_10,ACF_Lag_3_10,ACF_Lag_4_10,ACF_Lag_5_10,ACF_Lag_6_10,ACF_Lag_7_10,ACF_Lag_8_10,ACF_Lag_9_10,ACF_Lag_10_10,Jarque-Bera_statistic,Jarque-Bera_pvalue,VaR_95_10,CVaR_95_10,Omega_Ratio_10,Mean_Returns_30,Sharpe_Ratio_30,Sortino_Ratio_30,Calmar_Ratio_30,Skewness_30,Kurtosis_30,Hurst_Returns_30,ACF_Lag_1_30,ACF_Lag_2_30,ACF_Lag_3_30,ACF_Lag_4_30,ACF_Lag_5_30,ACF_Lag_6_30,ACF_Lag_7_30,ACF_Lag_8_30,ACF_Lag_9_30,ACF_Lag_10_30,VaR_95_30,CVaR_95_30,Omega_Ratio_30,Mean_Returns_60,Sharpe_Ratio_60,Sortino_Ratio_60,Calmar_Ratio_60,Skewness_60,Kurtosis_60,Hurst_Returns_60,ACF_Lag_1_60,ACF_Lag_2_60,ACF_Lag_3_60,ACF_Lag_4_60,ACF_Lag_5_60,ACF_Lag_6_60,ACF_Lag_7_60,ACF_Lag_8_60,ACF_Lag_9_60,ACF_Lag_10_60,VaR_95_60,CVaR_95_60,Omega_Ratio_60,Mean_Returns_90,Sharpe_Ratio_90,Sortino_Ratio_90,Calmar_Ratio_90,Skewness_90,Kurtosis_90,Hurst_Returns_90,ACF_Lag_1_90,ACF_Lag_2_90,ACF_Lag_3_90,ACF_Lag_4_90,ACF_Lag_5_90,ACF_Lag_6_90,ACF_Lag_7_90,ACF_Lag_8_90,ACF_Lag_9_90,ACF_Lag_10_90,VaR_95_90,CVaR_95_90,Omega_Ratio_90,Cumulative_Returns,Log_Returns,Volatility_of_Volatility_30,Max_Drawdown_Duration_30
2023-09-06 03:00:00,-0.005165,-4.385084490823422,,-0.017340838318483393,-3.073029292685993,9.624268066548646,,-0.21494636889662863,0.11131906164606753,-0.14426109885829075,-0.1724964054308091,-0.2144790979895241,-0.4376181780904917,0.9944243241235438,-1.0,,,,,-0.032125,-0.058,0.1193520884580527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04980295854546812,0.0,,
2023-09-07 03:00:00,-0.0052450000000000005,-4.457886533309288,,-0.013195319081042545,-3.0680187690559775,9.602338100435286,,-0.9744940034007561,-0.1356930461399444,-0.16119887657070675,-0.19346989396548564,-0.24192330826278488,-0.34118953831518,-0.31427712197051255,-0.9999999999999999,,,,,-0.032485,-0.058,0.11774600484819847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.051038214699358986,-0.0013008457330480696,,
2023-09-08 03:00:00,0.00010500000000000006,0.5940650476220518,,0.0002537790390893524,1.4295041555361585,5.2174399005991665,,0.3260091523926675,0.19227529041311817,0.24292350361329285,0.27105373807940814,0.3448826269044957,0.42651151309309315,0.7229694996691309,0.9999999999999998,,,,,-0.00306,-0.0045,1.1764705684626797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.05530854273321184,-0.004510155477886019,,
2023-09-09 03:00:00,-0.00062,-6.924753703174299,,-0.0015479487643201006,-2.7640946479714663,7.844180592984971,,0.16075867943845654,-0.12083795672967351,0.9600913081868176,-0.2171300272297437,,,,,,,,,-0.00306,-0.0045,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.05554471559752849,-0.00025003125520928253,,
2023-09-10 03:00:00,-0.00047999999999999996,-4.909339968775581,,-0.0012001158925901423,-2.1645150061212006,5.979896770382788,,0.17014251399233282,-0.48600301107568294,-0.39574163981721466,-0.1342362083887623,-0.5878442840856865,,,,,,,,-0.00306,-0.0045,0.22580644797086377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.05422247819936499,0.0013990209137074087,,
2023-09-11 03:00:00,-0.00026499999999999994,-2.389045605251166,,-0.0006651961417591945,-1.4827927870128048,3.9367104948062113,,0.3367165955065383,-0.38309038389979017,-0.6051496772808228,-0.5488384881952166,-0.40630210124458327,-0.5491941552969207,,,,,,,-0.00306,-0.0045,0.5725806359261189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.052189056527493505,0.0021476920574590576,,
2023-09-12 03:00:00,-0.000645,-4.925809632684957,,-0.001612668396420519,-0.8907302114354616,0.3279952220337086,,-0.013277448056277017,-0.5486966462682078,-0.6216855533496629,0.3347384310577793,0.4787182724546916,-0.5729392678165601,0.9932815339559878,,,,,,-0.0041849999999999995,-0.0045,0.3549999964500001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.05579073811268909,-0.0038072383429540663,,
2023-09-13 03:00:00,-0.00083,-6.282843418540323,,-0.0016577479679097174,-0.5660395286830221,-0.21806377440320343,,0.06594202239792367,-0.5631317246281786,-0.652630730105133,0.3216944242259828,0.5496895064453282,0.25102028916817015,0.7518356005271954,-0.9999999999999999,,,,,-0.0041849999999999995,-0.0045,0.2995780565436451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.05753752524718059,-0.0018517133634744023,,
2023-09-14 03:00:00,-0.0011099999999999999,-8.157869205820967,,-0.0018442552279996545,-0.1421605508825722,-0.8454414174562065,,0.0896951755939815,-0.35791170267587047,-0.672034443705012,0.2852143514422703,0.3868507614578847,0.32473017806813864,0.09072140842050629,-0.9999999999999999,,,,,-0.0041849999999999995,-0.0045,0.242320817458561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0601764201764885,-0.0028039273327342593,,
2023-09-15 03:00:00,-0.000895,-6.01116712858467,,-0.0012770004687466014,-0.1435556388092038,-1.2696967182125714,,-0.06256566068015479,-0.38432848849801565,-0.8191648374021995,0.44969656772594413,0.5205398504640821,0.30154592646535916,-0.8904463042741875,-1.0,,,,,-0.0041849999999999995,-0.0045,0.3827586180499406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.05829677301684144,0.001998002662673058,,
