datetime,Mean_Returns_10,Sharpe_Ratio_10,Sortino_Ratio_10,Calmar_Ratio_10,Skewness_10,Kurtosis_10,Hurst_Returns_10,ACF_Lag_1_10,ACF_Lag_2_10,ACF_Lag_3_10,ACF_Lag_4_10,ACF_Lag_5_10,ACF_Lag_6_10,ACF_Lag_7_10,ACF_Lag_8_10,ACF_Lag_9_10,ACF_Lag_10_10,Jarque-Bera_statistic,Jarque-Bera_pvalue,VaR_95_10,CVaR_95_10,Omega_Ratio_10,Cumulative_Returns,Slope_of_CumReturns_10,Variation_of_Returns_10,Mean_Returns_30,Sharpe_Ratio_30,Sortino_Ratio_30,Calmar_Ratio_30,Skewness_30,Kurtosis_30,Hurst_Returns_30,ACF_Lag_1_30,ACF_Lag_2_30,ACF_Lag_3_30,ACF_Lag_4_30,ACF_Lag_5_30,ACF_Lag_6_30,ACF_Lag_7_30,ACF_Lag_8_30,ACF_Lag_9_30,ACF_Lag_10_30,VaR_95_30,CVaR_95_30,Omega_Ratio_30,Slope_of_CumReturns_30,Variation_of_Returns_30,Mean_Returns_60,Sharpe_Ratio_60,Sortino_Ratio_60,Calmar_Ratio_60,Skewness_60,Kurtosis_60,Hurst_Returns_60,ACF_Lag_1_60,ACF_Lag_2_60,ACF_Lag_3_60,ACF_Lag_4_60,ACF_Lag_5_60,ACF_Lag_6_60,ACF_Lag_7_60,ACF_Lag_8_60,ACF_Lag_9_60,ACF_Lag_10_60,VaR_95_60,CVaR_95_60,Omega_Ratio_60,Slope_of_CumReturns_60,Variation_of_Returns_60,Mean_Returns_90,Sharpe_Ratio_90,Sortino_Ratio_90,Calmar_Ratio_90,Skewness_90,Kurtosis_90,Hurst_Returns_90,ACF_Lag_1_90,ACF_Lag_2_90,ACF_Lag_3_90,ACF_Lag_4_90,ACF_Lag_5_90,ACF_Lag_6_90,ACF_Lag_7_90,ACF_Lag_8_90,ACF_Lag_9_90,ACF_Lag_10_90,VaR_95_90,CVaR_95_90,Omega_Ratio_90,Slope_of_CumReturns_90,Variation_of_Returns_90,Log_Returns,Mean_Returns_1,Volatility_of_Volatility_30,Max_Drawdown_Duration_30
2023-04-02 03:00:00,,,,,,,,,,,,,,,,,,,,,,,-0.0007417539999999834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0007420292356114015,-0.000741754,,
2023-04-03 03:00:00,,,,,,,,,,,,,,,,,,,,,,,-0.0029417679195311575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0022040741879514377,-0.002201647,,
2023-04-04 03:00:00,,,,,,,,,,,,,,,,,,,,,,,0.00035882086669691837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003304859929448151,0.003310327,,
2023-04-05 03:00:00,,,,,,,,,,,,,,,,,,,,,,,0.007438215189941477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007051931578861593,0.0070768549999999,,
2023-04-06 03:00:00,,,,,,,,,,,,,,,,,,,,,,,0.0014063723046291443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.006005303795410937,-0.0059873079999999,,
2023-04-07 03:00:00,,,,,,,,,,,,,,,,,,,,,,,-0.0019330736038518648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.003340328691282451,-0.0033347559999999,,
2023-04-08 03:00:00,,,,,,,,,,,,,,,,,,,,,,,-0.00584236202517574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.003924550985708155,-0.0039168599999999,,
2023-04-09 03:00:00,,,,,,,,,,,,,,,,,,,,,,,-0.00556243904736653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00028152836716997007,0.000281568,,
2023-04-10 03:00:00,,,,,,,,,,,,,,,,,,,,,,,0.006404679244078393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011962223461074116,0.0120340569999999,,
2023-04-11 03:00:00,0.00038063850000002016,1.0841623112723633,,,1.1799573838682254,0.8271155638202795,,-0.0922945854682039,-0.44741033959024823,-0.32770465892869594,-0.409141218639091,0.8382910681186514,0.13468669326356586,-0.827936719399858,1.0,,,,,-0.005055606399999899,-0.0059873079999999,1.2014341593269278,0.00367319932335608,0.0001961953510989183,3.1062567915503485e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0027177868391624407,-0.0027140969999999,,
2023-04-12 03:00:00,0.0006727103000000201,1.9122319559958605,,,0.9823362732301273,0.43272607039304894,,-0.12374529883714826,-0.2378606958931126,-0.3453213077824989,-0.4776367065043113,0.7859700433483475,0.0044125720467102034,-0.7336276640393264,1.0,,,,,-0.005055606399999899,-0.0059873079999999,1.3705439759595683,0.005860167092446522,0.0004389979521077996,3.118714017287476e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0021765935008071376,0.002178964,,
