datetime,G19_V5,G33_V1,G53_V1,G59_V1,G59_V2,G70_V1,G85_V1,G90_V1,G91_V1,G24,G43,G44,G73,G69_V2,G68_V1,G58_V1
2022-07-30 03:00:00,,,,0.0,0.0013136306666666668,,,,,-0.00850919080919081,,,,,,
2022-07-31 03:00:00,,,,0.0,0.0,,,,,-0.012801798201798201,,,,,,
2022-08-01 03:00:00,,,,0.0,0.0,,,,,0.005908991008991009,,,,,,
2022-08-02 03:00:00,,,,0.0,0.0012898203333333328,,,,,-0.0009148851148851149,,,,,,
2022-08-03 03:00:00,,,,-0.00019166666666666637,0.001299164833333334,,,,,0.0014201798201798203,,,,,,
2022-08-04 03:00:00,,,,-0.00528,-0.0030951835000000002,,,,,0.011664735264735264,,,,,,
2022-08-05 03:00:00,,,,-0.0027016666666666665,0.0041703911666666664,,,,,0.0025934065934065933,,,,,,
2022-08-06 03:00:00,,,,0.0,-0.0009862879999999992,,,,,5.604395604395604e-05,,,,,,
2022-08-07 03:00:00,,,,0.00017999999999999982,0.0006277896666666664,,,,,0.004425974025974026,,,,,,
2022-08-08 03:00:00,,,,-0.0038916666666666665,0.0008122128333333343,,,,,0.0008916083916083917,,,,,,
2022-08-09 03:00:00,,,,-0.0029883333333333337,0.0,,,,,0.004555244755244756,,,,,,
2022-08-10 03:00:00,,,,0.0018966666666666667,0.0,,,,,0.005478221778221778,,,,,,
2022-08-11 03:00:00,,,,6.66666666666667e-05,0.0,,,,,-0.0010986013986013987,,,,,,
2022-08-12 03:00:00,,,,0.0,0.0,,,,,0.004777622377622377,,,,,,
2022-08-13 03:00:00,,,,-0.00011333333333333334,0.0,,,,,0.00044345654345654344,,,,,,
2022-08-14 03:00:00,,,,0.0,0.0,,,,,0.008436063936063935,,,,,,
2022-08-15 03:00:00,,,,-0.0002400000000000002,0.0,,,,,0.0012287712287712288,,,,,,
2022-08-16 03:00:00,,,,0.0,0.0,,,,,0.004050649350649351,,,,,,
2022-08-17 03:00:00,,,,0.004418333333333333,0.0,,,,,0.00034965034965034965,,,,,,
2022-08-18 03:00:00,,,,0.0,0.0,,,,,-0.003955944055944056,,,,,,
2022-08-19 03:00:00,,,,0.006905,0.0,,,,,-0.0005433566433566434,,,,,,
2022-08-20 03:00:00,,,,0.0,0.0,,,,,0.0019758241758241757,,,,,,
2022-08-21 03:00:00,,,,0.0,0.0,,,,,-0.0024586413586413585,,,,,,
2022-08-22 03:00:00,,,,0.0,0.0,,,,,-0.0027273726273726274,,,,,,
2022-08-23 03:00:00,,,,0.0,0.0,,,,,0.00015534465534465536,,,,,,
2022-08-24 03:00:00,,,,0.0,0.0,,,,,-0.002646053946053946,,,,,,
2022-08-25 03:00:00,,,,0.0,0.0,,,,,-0.001868831168831169,,,,,,
2022-08-26 03:00:00,,,,0.0,0.0,,,,,0.0005477522477522477,,,,,,
2022-08-27 03:00:00,,,,0.0,0.0,,,,,0.0035598401598401597,,,,,,
2022-08-28 03:00:00,,,,0.0,0.0,,,,,-0.003788811188811189,,,,,,
2022-08-29 03:00:00,,,,0.0,0.0,,,,,0.00314995004995005,,,,,,
2022-08-30 03:00:00,,,,0.0,0.0,,,,,-0.0013811188811188812,,,,,,
2022-08-31 03:00:00,,,,0.0,0.0,,,,,0.0007004995004995005,,,,,,
2022-09-01 03:00:00,,,,0.0,0.0,,,,,0.006052147852147852,,,,,,
2022-09-02 03:00:00,,,,0.0,0.0,,,,,0.0044294705294705295,,,,,,
2022-09-03 03:00:00,,,,0.0,0.0,,,,,0.005386913086913087,,,,,,
2022-09-04 03:00:00,,,,0.0,0.0,,,,,0.000693006993006993,,,,,,
2022-09-05 03:00:00,,,,0.0,0.0,,,,,-0.0025576423576423577,,,,,,
2022-09-06 03:00:00,,,,0.0,0.0,,,,,-0.002405294705294705,,,,,,
2022-09-07 03:00:00,,,,0.0,0.0,,,,,0.004639460539460539,,,,,,
2022-09-08 03:00:00,,,,0.0,0.0,,,,,0.005361838161838162,,,,,,
2022-09-09 03:00:00,,,,0.0,0.0,,,,,0.00021888111888111888,,,,,,
2022-09-10 03:00:00,,,,0.0,0.0,,,,,-0.0030305694305694307,,,,,,
2022-09-11 03:00:00,,,,0.0,0.0,,,,,0.001874125874125874,,,,,,
2022-09-12 03:00:00,,,,0.0,0.0,,,,,0.0028344655344655343,,,,,,
2022-09-13 03:00:00,,,,0.0,0.0,,,,,-0.006352252252252252,,,,,,
2022-09-14 03:00:00,,,,0.0,0.0010569594999999994,,,,,0.0019292,,,,,,
2022-09-15 03:00:00,,,,0.0,0.0013381661666666649,,,,,0.000354,,,,,,
2022-09-16 03:00:00,,,,0.0,0.0013350988333333327,,,,,0.0020252903225806453,,,,,,
2022-09-17 03:00:00,,,,0.0,-0.0015932038333333325,,,,,0.0044832,,,,,,
2022-09-18 03:00:00,,,,0.0,0.0028894444999999994,,,,,0.0094139,,,,,,
2022-09-19 03:00:00,,,,0.0,-0.0036945220000000004,,,,,0.0047134,,,,,,
2022-09-20 03:00:00,,,,0.0,0.004318396,,,,,0.0035919,,,,,,
2022-09-21 03:00:00,,,,0.0,0.0024004808333333346,,,,,0.0015927,,,,,,
2022-09-22 03:00:00,,,,0.0,-0.003877161333333332,,,,,0.015144,,,,,,
2022-09-23 03:00:00,,,,0.0,0.004860987499999999,,,,,0.0089738,,,,,,
2022-09-24 03:00:00,,,,0.0,0.0005177463333333326,,,,,-0.0051252,,,,,,
2022-09-25 03:00:00,,,,0.0,0.0006770920000000007,,,,,-0.0020759,,,,,,
2022-09-26 03:00:00,,,,0.0,0.00010362666666666534,,,,,-0.0010988,,,,,,
2022-09-27 03:00:00,,,,0.0,0.0,,,,,0.001224,,,,,,
2022-09-28 03:00:00,,,,0.0,0.0,,,,,0.0016841,,,,,,
2022-09-29 03:00:00,,,,0.0,0.0,,,,,0.0033595,,,,,,
2022-09-30 03:00:00,,,,0.0,0.004045626666666666,,,,,-0.0004567,,,,,,
2022-10-01 03:00:00,,,,0.0,0.0,,,,,-0.0007928,,,,,,
2022-10-02 03:00:00,,,,0.0,0.001186776166666667,,,,,0.0048147,,,,,,
2022-10-03 03:00:00,,,,0.0,0.00010441216666666475,,,,,0.0019969,,,,,,
2022-10-04 03:00:00,,,,0.0,0.0,,,,,-0.00040115254237288136,,,,,,
2022-10-05 03:00:00,,,,0.0,0.0,,,,,0.0045862372881355935,,,,,,
2022-10-06 03:00:00,,,,0.0,0.0,,,,,-0.005816881355932203,,,,,,
2022-10-07 03:00:00,,,,0.0007499999999999998,0.0,,,,,-0.004951186440677966,,,,,,
2022-10-08 03:00:00,,,,0.0,0.0,,,,,0.0010519322033898306,,,,,,
2022-10-09 03:00:00,,,,0.0,0.0,,,,,0.004594983050847458,,,,,,
2022-10-10 03:00:00,,,,0.0009133333333333337,0.0,,,,,0.01200806779661017,,,,,,
2022-10-11 03:00:00,,,,-0.0007550000000000005,0.0,,,,,0.0020377627118644067,,,,,,
2022-10-12 03:00:00,,,,0.0,0.0,,,,,-0.00272264406779661,,,,,,
2022-10-13 03:00:00,,,,-0.005745,0.0,,,,,0.005081152542372881,,,,,,
2022-10-14 03:00:00,,,,-0.0020733333333333333,0.0,,,,,0.005649627118644068,,,,,,
2022-10-15 03:00:00,,,,0.0,0.0,,,,,0.0031734237288135593,,,,,,
2022-10-16 03:00:00,,,,-0.0003183333333333334,0.0,,,,,-0.0014075932203389831,,,,,,
2022-10-17 03:00:00,,,,-6.166666666666668e-05,0.0,,,,,-0.0022962033898305083,,,,,,
2022-10-18 03:00:00,,,,0.0,0.0,,,,,0.0013811525423728813,,,,,,
2022-10-19 03:00:00,,,,0.0,0.0,,,,,0.00358135593220339,,,,,,
2022-10-20 03:00:00,,,,-0.00092,0.0,,,,,0.001220135593220339,,,,,,
2022-10-21 03:00:00,,,,-0.0033566666666666675,0.0,,,,,0.0060751186440677965,,,,,,
2022-10-22 03:00:00,,,,0.0,0.0,,,,,-0.00012827118644067798,,,,,,
2022-10-23 03:00:00,,,,-0.002481666666666666,0.0,,,,,0.005757898305084746,,,,,,
2022-10-24 03:00:00,,,,0.0016783333333333338,0.0,,,,,0.005351118644067797,,,,,,
2022-10-25 03:00:00,,,,0.014861666666666667,0.0,,,,,-0.0001408813559322034,,,,,,
2022-10-26 03:00:00,,,,0.0004966666666666661,0.0,,,,,-0.0021329491525423727,,,,,,
2022-10-27 03:00:00,,,,0.0,0.0,,,,,-0.0012055593220338984,,,,,,
2022-10-28 03:00:00,,,,-0.002103333333333332,0.0,,,,,0.003005084745762712,,,,,,
2022-10-29 03:00:00,,,,0.0,0.0,,,,,0.010230915254237288,,,,,,
2022-10-30 03:00:00,,,,0.0,0.0,,,,,-0.001025220338983051,,,,,,
2022-10-31 03:00:00,,,,-0.0010933333333333342,0.0,,,,,0.004556,,,,,,
2022-11-01 03:00:00,,,,0.0,0.0,,,,,0.006182983050847458,,,,,,
2022-11-02 03:00:00,,,,-0.003125,0.0,,,,,0.012528881355932204,,,,,,
2022-11-03 03:00:00,,,,-0.0006033333333333338,0.0,,,,,-0.0016639322033898305,,,,,,
2022-11-04 03:00:00,,,,0.0029983333333333333,0.0,,,,,0.005220338983050847,,,,,,
2022-11-05 03:00:00,,,,0.0,0.0,,,,,-0.010953762711864407,,,,,,
2022-11-06 03:00:00,,,,0.0,0.0,,,,,0.008161559322033898,,,,,,
2022-11-07 03:00:00,,,,0.008195,0.0,,,,,0.0032024406779661016,,,,,,
2022-11-08 03:00:00,,,,0.005078333333333332,0.0,,,,,0.007473762711864407,,,,,,
2022-11-09 03:00:00,,,,0.0,0.0,,,,,-0.009259593220338983,,,,,,
2022-11-10 03:00:00,,,,0.0,-0.0007013671666666679,,,,,0.005031984126984127,,,,,,
2022-11-11 03:00:00,,,,0.0,0.005363303,,,,,0.0014589855072463767,,,,,,
2022-11-12 03:00:00,,,,0.0,0.0019047459999999988,,,,,0.0018358695652173913,,,,,,
2022-11-13 03:00:00,,,,0.0,0.000846410500000002,,,,,0.0001631159420289855,,,,,,
2022-11-14 03:00:00,,,,0.0,0.0013765636666666706,,,,,-3.1304347826086954e-05,,,,,,
2022-11-15 03:00:00,,,,0.0,-0.0009921375000000038,,,,,-0.002333478260869565,,,,,,
2022-11-16 03:00:00,,,,0.0001250000000000001,0.002384645666666671,,,,,-0.0022976811594202897,,,,,,
2022-11-17 03:00:00,,,,0.0,-0.0004164081666666736,,,,,0.0064121014492753625,,,,,,
2022-11-18 03:00:00,,,,0.0,-3.55539999999932e-05,,,,,-0.004685416666666667,,,,,,
2022-11-19 03:00:00,,,,0.0,-1.4966666666671458e-05,,,,,0.001451547619047619,,,,,,
2022-11-20 03:00:00,,,,0.0,0.001757579500000002,,,,,0.006273273809523809,,,,,,
2022-11-21 03:00:00,,,,0.005400000000000002,0.0013349981666666635,,,,,0.007556666666666666,,,,,,
2022-11-22 03:00:00,,,,0.0,-0.0020105658333333318,,,,,-0.009749940476190476,,,,,,
2022-11-23 03:00:00,,,,0.0007450000000000026,-0.0018220781666666644,,,,,-0.0019732142857142856,,,,,,
2022-11-24 03:00:00,,,,0.0,1.6693833333331076e-05,,,,,0.002784345238095238,,,,,,
2022-11-25 03:00:00,,,,0.0,0.0003745926666666663,,,,,-0.002706309523809524,,,,,,
2022-11-26 03:00:00,,,,0.0,0.00032770716666667005,,,,,0.003668809523809524,,,,,,
2022-11-27 03:00:00,,,,0.0,0.00013004333333332951,,,,,-0.0034058928571428573,,,,,,
2022-11-28 03:00:00,,,,-0.003263333333333337,0.0010654266666666676,,,,,0.00629,,,,,,
2022-11-29 03:00:00,,,,0.0025116666666666655,-0.0011101116666666702,,,,,-0.0043803571428571424,,,,,,
2022-11-30 03:00:00,,,,0.004888333333333335,-0.0010333283333333332,,,,,0.0006026785714285714,,,,,,
2022-12-01 03:00:00,,,,-0.0035533333333333354,0.0,,,,,-0.0011394642857142858,,,,,,
2022-12-02 03:00:00,,,,0.0,0.0,,,,,0.003200595238095238,,,,,,
2022-12-03 03:00:00,,,,0.0,0.0,,,,,-0.003350297619047619,,,,,,
2022-12-04 03:00:00,,,,0.0,0.0,,,,,-0.0020964880952380953,,,,,,
2022-12-05 03:00:00,,,,-0.009238333333333335,0.0,,,,,0.00016303571428571428,,,,,,
2022-12-06 03:00:00,,,,0.0,0.0,,,,,0.0015717261904761904,,,,,,
2022-12-07 03:00:00,,,,-0.0010316666666666668,0.0,,,,,0.007330238095238095,,,,,,
2022-12-08 03:00:00,,,,-0.0050166666666666675,0.0,,,,,0.0007704761904761905,,,,,,
2022-12-09 03:00:00,,,,0.0,0.0,,,,,0.0010602380952380952,,,,,,
2022-12-10 03:00:00,,,,0.0,0.0,,,,,-0.001094047619047619,,,,,,
2022-12-11 03:00:00,,,,0.0,0.0,,,,,0.0028052380952380955,,,,,,
2022-12-12 03:00:00,,,,-0.009263333333333332,0.0,,,,,0.000976845238095238,,,,,,
2022-12-13 03:00:00,,,,0.010681666666666666,0.0,,,,,0.001566547619047619,,,,,,
2022-12-14 03:00:00,,,,-0.007729999999999999,0.0,,,,,0.0003205952380952381,,,,,,
2022-12-15 03:00:00,,,,0.006988333333333334,0.0,,,,,-0.00014238095238095237,,,,,,
2022-12-16 03:00:00,,,,0.011064999999999997,0.0,,,,,0.01046047619047619,,,,,,
2022-12-17 03:00:00,,,,0.0,0.0,,,,,-5.416666666666667e-06,,,,,,
2022-12-18 03:00:00,,,,0.0,0.0,,,,,-0.0008941666666666667,,,,,,
2022-12-19 03:00:00,,,,0.0,0.0,,,,,0.008210714285714286,,,,,,
2022-12-20 03:00:00,,,,-0.0007416666666666683,0.0,,,,,0.002709642857142857,,,,,,
2022-12-21 03:00:00,,,,0.0,0.0,,,,,0.0019554166666666665,,,,,,
2022-12-22 03:00:00,,,,-0.0006933333333333305,0.0,,,,,-0.0011104761904761904,,,,,,
2022-12-23 03:00:00,,,,0.0,0.0,,,,,0.0024858333333333334,,,,,,
2022-12-24 03:00:00,,,,0.0,0.0,,,,,0.0012605357142857143,,,,,,
2022-12-25 03:00:00,,,,0.0,0.0,,,,,0.0034236309523809523,,,,,,
2022-12-26 03:00:00,,,,0.0,0.0,,,,,0.00387375,,,,,,
2022-12-27 03:00:00,,,,0.0,0.0,,,,,0.0022864880952380953,,,,,,
2022-12-28 03:00:00,,,,0.0,0.0,,,,,0.006715,,,,,,
2022-12-29 03:00:00,,,,0.0,0.0,,,,,0.0013349404761904761,,,,,,
2022-12-30 03:00:00,,,,0.0,0.0,,,,,0.003420892857142857,,,,,,
2022-12-31 03:00:00,,,,0.0,0.0,,,,,-0.0019561309523809522,,,,,,
2023-01-01 03:00:00,,,,0.0,0.0,,,,,-0.0012719642857142858,,,,,,
2023-01-02 03:00:00,,,,0.0,0.0,,,,,-0.0007941666666666667,,,,,,
2023-01-03 03:00:00,,,,0.0,0.0,,,,,-0.0027625,,,,,,
2023-01-04 03:00:00,,,,0.0,0.0,,,,,0.010898392857142856,,,,,,
2023-01-05 03:00:00,,,,0.0,0.0,,,,,0.0016697023809523809,,,,,,
2023-01-06 03:00:00,,,,0.0,0.0,,,,,0.00575625,,,,,,
2023-01-07 03:00:00,,,,0.0,0.0,,,,,-0.0007292261904761905,,,,,,
2023-01-08 03:00:00,,,,0.0,0.0,,,,,0.00700125,,,,,,
2023-01-09 03:00:00,,,,0.0,0.0,,,,,-0.0053494642857142855,,,,,,
2023-01-10 03:00:00,,,,-0.002635000000000002,0.0,,,,,0.0009494642857142857,,,,,,
2023-01-11 03:00:00,,,,0.00699,0.0,,,,,0.0019358928571428572,,,,,,
2023-01-12 03:00:00,,,,0.009333333333333329,0.0,,,,,0.0033254761904761903,,,,,,
2023-01-13 03:00:00,,,,0.0,0.0,,,,,-0.006398511904761905,,,,,,
2023-01-14 03:00:00,,,,0.0,0.0,,,,,0.004065297619047619,,,,,,
2023-01-15 03:00:00,,,,0.0,0.0,,,,,-0.0065966666666666665,,,,,,
2023-01-16 03:00:00,,,,0.0,0.0,,,,,0.0027479761904761904,,,,,,
2023-01-17 03:00:00,,,,0.0,0.001580508500000001,,,,,0.004128869047619048,,,,,,
2023-01-18 03:00:00,,,,0.0,0.0012653468333333334,,,,,0.001980833333333333,,,,,,
2023-01-19 03:00:00,,,,0.0,0.0,,,,,0.004602023809523809,,,,,,
2023-01-20 03:00:00,,,,0.0,0.0012400663333333312,,,,,0.007941011904761906,,,,,,
2023-01-21 03:00:00,,,,0.0,0.0,,,,,0.006196785714285715,,,,,,
2023-01-22 03:00:00,,,,0.0,0.000275272,,,,,0.0042494047619047615,,,,,,
2023-01-23 03:00:00,,,,-0.0020699999999999955,0.004375149166666661,,,,,-0.008820343137254901,,,,,,
2023-01-24 03:00:00,,,,0.0,-0.0027103699999999967,,,,,0.010720588235294117,,,,,,
2023-01-25 03:00:00,,,,0.0,0.003950180333333331,,,,,0.0045617156862745095,,,,,,
2023-01-26 03:00:00,,,,-0.0025383333333333334,0.0009393076666666667,,,,,-0.001355294117647059,,,,,,
2023-01-27 03:00:00,,,,8.000000000000368e-05,0.001242816666666667,,,,,-0.007273039215686275,,,,,,
2023-01-28 03:00:00,,,,0.0,5.149999999995436e-06,,,,,-0.0014463235294117647,,,,,,
2023-01-29 03:00:00,,,,0.0,0.0013252216666666677,,,,,-0.002365343137254902,,,,,,
2023-01-30 03:00:00,,,,-0.006281666666666668,0.0,,,,,0.0008011764705882353,,,,,,
2023-01-31 03:00:00,,,,0.0,0.0,,,,,-0.008799656862745099,,,,,,
2023-02-01 03:00:00,,,,0.0,0.0025258950000000002,,,,,0.005957401960784313,,,,,,
2023-02-02 03:00:00,,,,-0.009361666666666666,0.002380488833333333,,,,,0.006829068627450981,,,,,,
2023-02-03 03:00:00,,,,0.0,0.0,,,,,-0.00409,,,,,,
2023-02-04 03:00:00,,,,0.0,0.0012813306666666635,,,,,-0.0021669117647058825,,,,,,
2023-02-05 03:00:00,,,,0.0,-0.0032276153333333363,,,,,0.010041470588235294,,,,,,
2023-02-06 03:00:00,,,,0.0,-0.001457754666666658,,,,,-0.004069313725490196,,,,,,
2023-02-07 03:00:00,,,,-0.002606666666666667,0.004085143833333332,,,,,-0.012540588235294118,,,,,,
2023-02-08 03:00:00,,,,0.0,-0.0023284994999999975,,,,,-0.006090277078085642,,,,,,
2023-02-09 03:00:00,,,,0.012851666666666666,-0.008257853333333336,,,,,0.0030347607052896726,,,,,,
2023-02-10 03:00:00,,,,0.0,0.0,,,,,0.0032075062972292193,,,,,,
2023-02-11 03:00:00,,,,0.0,0.001808734166666666,,,,,0.0004610579345088161,,,,,,
2023-02-12 03:00:00,,,,0.0,0.0,,,,,0.0037278589420654913,,,,,,
2023-02-13 03:00:00,,,,0.0,0.0,,,,,-0.007824130982367759,,,,,,
2023-02-14 03:00:00,,,,0.0,0.0,,,,,0.012830327455919395,,,,,,
2023-02-15 03:00:00,,,,0.0,0.0,,,,,0.004959899244332494,,,,,,
2023-02-16 03:00:00,,,,0.0,0.001240440500000009,,,,,0.0023978973105134474,,,,,,
2023-02-17 03:00:00,,,,0.0,0.0,,,,,0.007371784841075794,,,,,,
2023-02-18 03:00:00,,,,0.0,0.0,,,,,-0.005693349633251834,,,,,,
2023-02-19 03:00:00,,,,0.0,0.0007788088333333248,,,,,-0.003396283618581907,,,,,,
2023-02-20 03:00:00,,,,0.0,0.0029985986666666714,,,,,-0.0008420537897310513,,,,,,
2023-02-21 03:00:00,,,,0.0,0.0012004776666666578,,,,,0.006008117359413203,,,,,,
2023-02-22 03:00:00,,,,0.0,0.0,,,,,0.010128997555012224,,,,,,
2023-02-23 03:00:00,,,,0.0,-0.002243443333333331,,,,,-0.004043960880195599,,,,,,
2023-02-24 03:00:00,,,,0.0009533333333333338,-0.00492665983333334,,,,,0.00017026894865525673,,,,,,
2023-02-25 03:00:00,,,,0.0,-0.0001981621666666683,,,,,0.0005371638141809291,,,,,,
2023-02-26 03:00:00,,,,1.8333333333332008e-05,0.002693220833333329,,,,,0.0008839119804400978,,,,,,
2023-02-27 03:00:00,,,,0.0,-0.00043365216666666623,,,,,0.0015206845965770172,,,,,,
2023-02-28 03:00:00,,,,0.0,-0.00233304966666667,,,,,-0.005405623471882641,,,,,,
2023-03-01 03:00:00,,,,0.0,0.0033102098333333344,,,,,-0.0011460146699266503,,,,,,
2023-03-02 03:00:00,,,,0.0,-0.0010772801666666665,,,,,-0.0034620537897310515,,,,,,
2023-03-03 03:00:00,,,,0.00014666666666666647,-0.0028693856666666684,,,,,-0.0008080684596577017,,,,,,
2023-03-04 03:00:00,,,,0.0,0.0,,,,,0.00010518337408312958,,,,,,
2023-03-05 03:00:00,,,,0.0,0.0015261520000000028,,,,,-0.0010893887530562347,,,,,,
2023-03-06 03:00:00,,,,0.0,0.0015261305000000003,,,,,-0.0004098288508557457,,,,,,
2023-03-07 03:00:00,,,,-0.0004500000000000025,0.0006361826666666723,,,,,-0.0033170719602977666,,,,,,
2023-03-08 03:00:00,,,,0.0,0.0,,,,,0.0007667990074441687,,,,,,
2023-03-09 03:00:00,,,,0.036853333333333335,0.0,,,,,0.004036228287841191,,,,,,
2023-03-10 03:00:00,,,,0.0,0.0,,,,,-0.004092009925558313,,,,,,
2023-03-11 03:00:00,,,,0.0,0.0,,,,,-0.0012592777777777778,,,,,,
2023-03-12 03:00:00,,,,0.0,0.0,,,,,-0.007728055555555556,,,,,,
2023-03-13 03:00:00,,,,0.02504666666666666,0.0,,,,,-0.0013927777777777777,,,,,,
2023-03-14 03:00:00,,,,0.0,0.003063353666666664,,,,,0.0021431666666666665,,,,,,
2023-03-15 03:00:00,,,,0.0,0.002199910166666673,,,,,-0.001864505928853755,,,,,,
2023-03-16 03:00:00,,,,0.0,0.0028494696666666666,,,,,-0.002087826086956522,,,,,,0.0
2023-03-17 03:00:00,,,,0.0,0.0,,,,,0.0067221343873517785,,,,,,-0.0031899999999999997
2023-03-18 03:00:00,,,,0.0,-0.0005952391666666709,,,,,0.007746403162055336,,,,,,0.0008
2023-03-19 03:00:00,,,,0.0,0.0032500763333333377,,,,,0.013677628458498023,,,,,,-0.0053100000000000005
2023-03-20 03:00:00,,,,0.0,0.0016543215,,,,,-0.0021279841897233203,,,,,,-0.0023
2023-03-21 03:00:00,,,,0.0,0.0024687521666666573,,,,,-0.005098339920948616,,,,,,-0.009
2023-03-22 03:00:00,,,,0.0,0.0012873856666666683,,,,,0.0011673517786561264,,,,,,-0.004
2023-03-23 03:00:00,,,,-0.005318333333333328,0.0,,,,,0.00757604743083004,,,,,,-0.0023
2023-03-24 03:00:00,,,,0.0,0.0,,,,,-0.007424268774703558,,,,,,0.001
2023-03-25 03:00:00,,,,0.0,0.0,,,,,0.00010679841897233201,,,,,,0.0019
2023-03-26 03:00:00,,,,0.0,0.0,,,,,-0.0038456126482213438,,,,,,-0.0025
2023-03-27 03:00:00,,,,-0.0005950000000000122,-0.0027371366666666674,,,,,-0.004500237154150198,,,,,,0.0011
2023-03-28 03:00:00,,,,0.0,0.0005715248333333367,,,,,-0.003309802371541502,,,,,,0.0046
2023-03-29 03:00:00,,,,0.0,0.003674453000000008,,,,,0.012769328063241107,,,,,,-0.0021
2023-03-30 03:00:00,,,,0.0,-0.0014482148333333361,,,,,-0.000997391304347826,,,,,,0.0013
2023-03-31 03:00:00,,,,0.0,0.002190220999999999,,,,,0.004952569169960474,,,,,,0.0014
2023-04-01 03:00:00,,,,0.0,0.0015303491666666669,,,,,-0.0029409486166007905,,,,,,-0.0034
2023-04-02 03:00:00,,,,0.0,-0.0014502946666666572,,,-0.0007417540000000111,,-0.0002248221343873518,,,,,,0.0001
2023-04-03 03:00:00,,,,0.0,-0.0019419000000000033,,,-0.002201647000000001,,0.006581185770750988,,,,,,-0.0001
2023-04-04 03:00:00,,,,0.0029166666666666785,0.0019333641666666665,,,0.003310327000000002,,-0.006196758893280633,,,,,,0.0012
2023-04-05 03:00:00,,,,-0.003066666666666662,0.0023349636666666757,,,0.007076854999999993,,0.0020277470355731225,,,,,,-0.0024
2023-04-06 03:00:00,,,,0.0,-0.0006916849999999974,,,-0.005987307999999997,,0.0003893280632411067,,,,,,-0.0001
2023-04-07 03:00:00,,,,0.0,-0.0006993321666666774,,,-0.0033347559999999943,,0.00021272727272727272,,,,,,0.0003
2023-04-08 03:00:00,,,,0.0,0.00018181633333333447,,,-0.003916859999999994,,0.0019820553359683793,,,,,,-0.0015
2023-04-09 03:00:00,,,,0.0,0.0020418773333333307,,,0.0002815680000000098,,0.0014617391304347826,,,,,,-0.0019
2023-04-10 03:00:00,,,,0.017674999999999996,0.0017285636666666687,,,0.012034056999999987,,-0.004581264822134387,,,,,,0.0919
2023-04-11 03:00:00,,,,0.0029816666666666602,0.0,,,-0.0027140969999999986,,0.005274703557312253,,,,,,0.0022
2023-04-12 03:00:00,,,,-0.0028900000000000037,0.0,,,0.0021789640000000055,,0.007837391304347826,,,,,,0.002
