datetime,Close,Volume,funding_rate
,ETH-USD,ETH-USD,
2023-04-07,1865.6361083984375,8356130492,4.273e-05
2023-04-08,1849.4981689453125,5016362733,2.327e-05
2023-04-09,1859.3878173828125,6361497715,6.6e-06
2023-04-10,1911.20751953125,8380134275,6.6e-06
2023-04-11,1892.189697265625,8877222956,6.004e-05
2023-04-12,1920.68212890625,11010714187,1.9849999999999998e-05
2023-04-13,2012.6346435546875,12546950499,0.0001
2023-04-14,2101.635498046875,16298099411,0.0001
2023-04-15,2092.466796875,8036468153,0.0001
2023-04-16,2120.005859375,7898126856,0.0001
2023-04-17,2076.242919921875,9648882546,0.0001
2023-04-18,2104.537353515625,9134015143,0.0001
2023-04-19,1936.4034423828125,13779745451,6.328333333333333e-05
2023-04-20,1943.09765625,11324135406,2.9066666666666664e-05
2023-04-21,1849.9998779296875,12044274581,8.003666666666666e-05
2023-04-22,1874.2286376953125,6970642726,2.5843333333333334e-05
2023-04-23,1862.06201171875,6607451862,-3.299999999999999e-06
2023-04-24,1842.7574462890625,8438191338,5.1303333333333334e-05
2023-04-25,1866.753662109375,8677255481,7.779e-05
2023-04-26,1866.564208984375,14356524696,4.597666666666667e-05
2023-04-27,1908.786376953125,14008145806,2.3516666666666665e-05
2023-04-28,1892.5128173828125,7691759733,8.389999999999999e-05
2023-04-29,1908.9169921875,4796651246,5.517e-05
2023-04-30,1876.92431640625,6539641957,4.7936666666666665e-05
2023-05-01,1831.954833984375,8625783201,1.8499999999999999e-06
2023-05-02,1870.789306640625,7536785767,6.872666666666666e-05
2023-05-03,1904.65185546875,8306390869,8.690666666666667e-05
2023-05-04,1877.7041015625,6578438233,9.966666666666667e-05
2023-05-05,1995.0609130859375,9498261360,6.411666666666666e-05
2023-05-06,1900.2218017578125,9623243037,6.898000000000001e-05
2023-05-07,1873.076416015625,6883942236,2.8333333333333335e-05
2023-05-08,1849.042724609375,9895102899,3.43e-05
2023-05-09,1848.6031494140625,6129516088,8.281666666666667e-05
2023-05-10,1842.4014892578125,9945549603,4.4829999999999996e-05
2023-05-11,1796.4906005859375,8353828312,4.4829999999999996e-05
2023-05-12,1808.019775390625,9047198660,4.5566666666666665e-06
2023-05-13,1796.1148681640625,4647630864,2.027e-05
2023-05-14,1800.5009765625,4711210241,2.9346666666666668e-05
2023-05-15,1817.5499267578125,6748889346,-1.3773333333333334e-05
2023-05-16,1824.1214599609375,5595959668,1.9013333333333333e-05
2023-05-17,1821.859619140625,6352161579,3.738e-05
2023-05-18,1801.728515625,5673124255,6.523333333333332e-05
2023-05-19,1812.5894775390625,4796110259,5.8593333333333334e-05
2023-05-20,1820.47802734375,2951655969,2.8483333333333336e-05
2023-05-21,1804.5313720703125,3386768865,2.186e-05
2023-05-22,1817.5347900390625,4534841049,5.649666666666667e-05
2023-05-23,1854.380615234375,6820047160,6.723e-05
2023-05-24,1800.0999755859375,7101647419,5.0003333333333336e-05
2023-05-25,1805.9537353515625,6321689859,2.7340000000000003e-05
2023-05-26,1828.689697265625,5451414258,6.789333333333333e-05
2023-05-27,1831.1182861328125,3216737652,2.5866666666666667e-05
2023-05-28,1910.9141845703125,6359610561,4.250000000000001e-06
2023-05-29,1893.078125,5884674572,0.0001
2023-05-30,1901.026611328125,5363439784,8.128666666666668e-05
2023-05-31,1874.1304931640625,5984512548,4.453e-05
2023-06-01,1862.201416015625,5640027197,8.618666666666667e-05
2023-06-02,1907.256591796875,6097746022,7.640666666666667e-05
2023-06-03,1892.4124755859375,3472274607,6.269e-05
2023-06-04,1890.5135498046875,3747042696,5.235e-05
2023-06-05,1811.828369140625,9246593033,3.369e-05
2023-06-06,1884.494873046875,8704411776,1.2946666666666664e-05
2023-06-07,1832.39599609375,7919894455,7.552666666666668e-05
2023-06-08,1846.3018798828125,4536041931,6.098666666666668e-05
2023-06-09,1840.2252197265625,4610831509,5.2136666666666665e-05
2023-06-10,1752.384765625,10788500406,4.403333333333333e-05
2023-06-11,1753.415283203125,4559112981,4.403333333333333e-05
2023-06-12,1742.5286865234375,6031384958,6.686000000000001e-05
2023-06-13,1739.03759765625,6214125203,5.943e-05
2023-06-14,1650.519287109375,7462905534,4.4829999999999996e-05
2023-06-15,1665.519775390625,7328564880,-4.224666666666666e-05
2023-06-16,1716.6688232421875,6281023479,-4.832666666666667e-05
2023-06-17,1727.2041015625,4875187477,5.522e-05
2023-06-18,1720.5775146484375,3820038842,1.2373333333333332e-05
2023-06-19,1737.659423828125,5210480121,3.9983333333333334e-05
2023-06-20,1792.1199951171875,7171072578,1.1806666666666665e-05
2023-06-21,1891.0072021484375,11731457711,3.5940000000000005e-05
2023-06-22,1872.9429931640625,8477657143,0.0001
2023-06-23,1892.862060546875,8290615074,8.096e-05
2023-06-24,1876.0596923828125,5026191704,7.804666666666667e-05
2023-06-25,1900.506103515625,6937581709,0.0001
2023-06-26,1859.432861328125,8619702292,8.063666666666667e-05
2023-06-27,1889.703369140625,7686042202,3.9659999999999996e-05
2023-06-28,1827.97119140625,7135265016,5.358333333333333e-05
2023-06-29,1852.227294921875,5677228612,4.228333333333334e-05
2023-06-30,1933.18896484375,12895131248,7.988333333333333e-05
2023-07-01,1924.56591796875,5136809625,0.0001
2023-07-02,1937.4383544921875,6343966490,0.0001
2023-07-03,1955.38916015625,7858509087,0.0001
2023-07-04,1936.633544921875,5683423776,0.0001
2023-07-05,1910.5880126953125,6034088075,0.0001
2023-07-06,1848.636474609375,8905008384,7.592666666666667e-05
2023-07-07,1870.6025390625,6468885150,4.4653333333333335e-05
2023-07-08,1865.53955078125,4299007854,1.572666666666667e-05
2023-07-09,1863.009765625,4392863807,3.0946666666666666e-05
2023-07-10,1880.556396484375,6336468234,4.809666666666666e-05
2023-07-11,1878.3360595703125,4905225892,6.576333333333333e-05
2023-07-12,1872.11376953125,6379007000,6.576333333333333e-05
2023-07-13,2006.511474609375,11114853969,7.299999999999993e-07
2023-07-14,1939.3470458984375,10627449471,0.0001
2023-07-15,1931.466552734375,4380084234,5.590333333333334e-05
2023-07-16,1923.681884765625,4329306566,4.7846666666666664e-05
2023-07-17,1911.6461181640625,6678090758,3.0283333333333332e-05
2023-07-18,1897.5992431640625,5814708445,7.465333333333333e-05
2023-07-19,1889.0079345703125,6018487800,8.566333333333334e-05
2023-07-20,1890.9691162109375,7366830684,6.325333333333333e-05
2023-07-21,1892.080078125,4668158260,3.215666666666667e-05
2023-07-22,1864.912353515625,4101305643,2.3343333333333334e-05
2023-07-23,1889.191650390625,4480604100,3.464333333333333e-05
2023-07-24,1850.0020751953125,6344373569,5.695666666666666e-05
2023-07-25,1857.741943359375,4163381707,8.626333333333333e-05
2023-07-26,1872.159912109375,5781548155,8.565999999999999e-05
2023-07-27,1860.357177734375,4291339248,7.370666666666667e-05
2023-07-28,1874.744873046875,3800973336,6.572666666666666e-05
2023-07-29,1881.06884765625,2497302218,7.161666666666667e-05
2023-07-30,1861.643798828125,4003005547,5.211666666666667e-05
2023-07-31,1856.162353515625,4391613314,1.4799999999999999e-05
2023-08-01,1871.7921142578125,7634860636,7.012666666666668e-05
2023-08-02,1839.0897216796875,6448512422,0.0001
2023-08-03,1835.136474609375,4710581074,0.0001
2023-08-04,1827.712890625,4861242484,8.276666666666667e-05
2023-08-05,1834.9879150390625,2866049749,8.693666666666666e-05
2023-08-06,1827.4620361328125,2963395076,7.295e-05
2023-08-07,1826.9388427734375,5837881974,9.777000000000001e-05
2023-08-08,1855.807373046875,5812855406,7.212333333333333e-05
2023-08-09,1854.297607421875,5870081833,6.091333333333333e-05
2023-08-10,1850.75341796875,3760304518,9.198333333333334e-05
2023-08-11,1847.1243896484375,3353025102,2.8566666666666665e-05
2023-08-12,1848.889892578125,2291124840,2.8566666666666665e-05
2023-08-13,1839.2801513671875,3054625661,6.063666666666667e-05
2023-08-14,1844.185791015625,4083364724,9.960666666666666e-05
2023-08-15,1826.9327392578125,4483923893,8.794e-05
2023-08-16,1805.6590576171875,4976573383,8.924333333333333e-05
2023-08-17,1684.9334716796875,14208462072,8.190666666666667e-05
2023-08-18,1660.945068359375,9645084584,-1.9816666666666666e-05
2023-08-19,1669.471923828125,4871231360,-6.93e-05
2023-08-20,1684.85205078125,4105056995,-7.387333333333334e-05
2023-08-21,1667.26904296875,5077248383,-2.594333333333333e-05
2023-08-22,1633.892578125,7244623133,-2.2213333333333333e-05
2023-08-23,1679.2744140625,7191868448,-6.283333333333334e-06
2023-08-24,1659.944580078125,5104531920,-6.5e-07
2023-08-25,1652.93505859375,5396997823,-1.241e-05
2023-08-26,1646.3067626953125,2423247747,-9.326666666666667e-06
2023-08-27,1657.5130615234375,2624065031,1.5433333333333334e-05
2023-08-28,1652.4573974609375,4855588534,2.376666666666667e-06
2023-08-29,1729.7257080078125,11304916729,-2.8153333333333337e-05
2023-08-30,1705.1121826171875,5023904190,6.460333333333334e-05
2023-08-31,1645.63916015625,6593153505,3.9859999999999994e-05
2023-09-01,1628.4912109375,6104510092,1.3923333333333334e-05
2023-09-02,1637.025390625,2943590996,-7.033333333333334e-07
2023-09-03,1636.11767578125,3151878318,-5.686666666666665e-06
2023-09-04,1629.6552734375,3887968912,-2.282333333333334e-05
2023-09-05,1633.62939453125,4417491902,1.4643333333333334e-05
2023-09-06,1632.2523193359375,4987397046,1.8123333333333333e-05
2023-09-07,1647.5982666015625,4907290296,5.562333333333333e-05
2023-09-08,1636.1378173828125,4598495496,3.592666666666667e-05
2023-09-09,1635.162353515625,2081625742,4.1563333333333336e-05
2023-09-10,1616.828857421875,4339499949,2.0830000000000002e-05
2023-09-11,1551.6376953125,7693700923,3.32e-05
2023-09-12,1592.429443359375,6813819740,3.32e-05
2023-09-13,1607.988525390625,4979469106,8.713333333333333e-06
2023-09-14,1626.974365234375,5538958553,-3.4266666666666655e-06
2023-09-15,1641.640380859375,4348584771,7.100000000000003e-06
2023-09-16,1635.2216796875,2819575929,3.718e-05
2023-09-17,1622.896728515625,3032716258,1.8376666666666666e-05
2023-09-18,1637.3470458984375,5916674789,1.654333333333333e-05
2023-09-19,1643.544677734375,4405868861,-4.6433333333333335e-06
2023-09-20,1622.890625,5156431986,3.3033333333333334e-05
2023-09-21,1584.3070068359375,5191732312,3.6070000000000005e-05
2023-09-22,1593.268310546875,3460791634,2.8763333333333333e-05
2023-09-23,1593.8577880859375,2101436678,2.7003333333333333e-05
2023-09-24,1580.8533935546875,3086456944,2.368e-05
2023-09-25,1588.3228759765625,4394930984,4.097333333333333e-05
2023-09-26,1593.417236328125,3544861160,4.5673333333333335e-05
2023-09-27,1597.4912109375,5533036096,5.2163333333333336e-05
2023-09-28,1652.8826904296875,6658092168,2.4523333333333333e-05
2023-09-29,1667.94384765625,5529687537,1.3493333333333333e-05
2023-09-30,1671.161865234375,3155292192,-1.1266666666666672e-06
2023-10-01,1733.8104248046875,5054880180,1.0483333333333333e-05
2023-10-02,1663.6275634765625,8420552922,7.560000000000001e-05
2023-10-03,1656.6856689453125,4742827302,2.9513333333333334e-05
2023-10-04,1647.838134765625,5127524863,2.6586666666666664e-05
2023-10-05,1611.4764404296875,5403759057,2.274e-05
2023-10-06,1645.83154296875,4941208729,8.126e-05
2023-10-07,1634.51123046875,2578994988,5.273e-05
2023-10-08,1633.548583984375,3315554175,9.361666666666667e-05
2023-10-09,1579.806640625,7020801716,6.835666666666668e-05
2023-10-10,1567.7130126953125,5254966125,6.878666666666667e-05
2023-10-11,1566.2547607421875,5416504273,4.1246666666666666e-05
2023-10-12,1539.6124267578125,5003930677,4.6093333333333335e-05
2023-10-13,1552.0894775390625,4575141511,4.6093333333333335e-05
2023-10-14,1555.2568359375,2429214718,3.608666666666667e-05
2023-10-15,1558.06982421875,2923337883,4.799333333333333e-05
2023-10-16,1600.5343017578125,8846928526,5.995e-05
2023-10-17,1565.4395751953125,5032686973,3.752e-05
2023-10-18,1563.7498779296875,4354138855,4.609000000000001e-05
2023-10-19,1567.45703125,5035110867,4.3603333333333337e-05
2023-10-20,1604.6668701171875,6747486127,5.617333333333334e-05
2023-10-21,1629.304443359375,4212179634,3.4693333333333335e-05
2023-10-22,1663.429931640625,5248406817,3.602e-05
2023-10-23,1765.3826904296875,14362295879,4.2460000000000003e-05
2023-10-24,1784.4375,15888690475,0.0001
2023-10-25,1787.3975830078125,9439066475,0.0001
2023-10-26,1804.039306640625,11196672635,0.0001
2023-10-27,1780.0452880859375,7493399771,0.0001
2023-10-28,1776.6181640625,4226112731,0.0001
2023-10-29,1795.5460205078125,4358528382,0.0001
2023-10-30,1810.088623046875,7534051038,0.0001
2023-10-31,1816.458984375,6477922747,0.0001
2023-11-01,1847.0897216796875,10628825648,0.0001
2023-11-02,1800.6209716796875,9004197724,0.00019114
2023-11-03,1832.795166015625,7622864055,0.0001
2023-11-04,1857.6986083984375,4845080427,0.0001
2023-11-05,1894.15771484375,8867152645,0.0001
2023-11-06,1899.83740234375,8104122602,0.0001
2023-11-07,1888.124267578125,9203228152,0.0001
2023-11-08,1889.3223876953125,6751627017,0.0001
2023-11-09,2120.56103515625,24709695029,0.00030377000000000003
2023-11-10,2078.289794921875,14740624457,0.00027204333333333334
2023-11-11,2052.7138671875,10228351203,0.00018141333333333333
2023-11-12,2045.18701171875,7951011698,0.00016874666666666667
2023-11-13,2055.265380859375,14322027970,0.00016874666666666667
2023-11-14,1979.0526123046875,13087862495,0.00014150333333333334
2023-11-15,2060.408447265625,12626326991,0.0001
2023-11-16,1960.881591796875,14651619483,0.0001
2023-11-17,1961.28076171875,11881648738,0.0001
2023-11-18,1963.2850341796875,8064677046,0.0001
2023-11-19,2013.2044677734375,7716048818,0.0001
2023-11-20,2022.2391357421875,12866464824,0.0001
2023-11-21,1937.0667724609375,13653500841,0.0001
2023-11-22,2064.42529296875,13372200584,0.0001
2023-11-23,2062.210693359375,7828437946,0.0001
2023-11-24,2081.152099609375,12141148820,0.0001
2023-11-25,2084.4130859375,5362623390,0.0001
2023-11-26,2063.2861328125,8054814154,0.0001
2023-11-27,2027.4173583984375,10574810069,0.0001
2023-11-28,2049.338134765625,9910633038,0.0001
2023-11-29,2029.92919921875,8945151861,0.0001
2023-11-30,2052.55615234375,8107789163,0.0001
2023-12-01,2087.139892578125,10866891430,0.0001
2023-12-02,2165.7041015625,9130124831,0.0001
2023-12-03,2193.691650390625,8278465782,0.0001
2023-12-04,2243.2158203125,16149367134,0.0001
2023-12-05,2293.841796875,15383072559,0.0001
2023-12-06,2231.661376953125,12790612571,0.0001
2023-12-07,2357.57958984375,14766891042,0.0001
2023-12-08,2358.73193359375,12543458699,0.00015169666666666666
2023-12-09,2341.17529296875,10613312823,0.00029101999999999996
2023-12-10,2352.462646484375,7369608905,0.00018481333333333333
2023-12-11,2224.578857421875,17989249470,0.00014704
2023-12-12,2202.0380859375,11391132228,0.0001
2023-12-13,2260.648681640625,12576395493,0.00012817333333333333
2023-12-14,2316.5791015625,12608711052,0.00012817333333333333
2023-12-15,2219.33740234375,10259157898,0.00010139666666666667
2023-12-16,2226.926513671875,6866555430,0.0001
2023-12-17,2196.481201171875,7410453853,0.00010467333333333334
2023-12-18,2217.2734375,10366536490,0.00011694333333333333
2023-12-19,2177.87255859375,10619179629,0.0001
2023-12-20,2201.911376953125,12652290807,0.00014384666666666666
2023-12-21,2239.54248046875,12616530536,0.00031595666666666664
2023-12-22,2326.52490234375,16137246310,0.0004621133333333333
2023-12-23,2309.04638671875,7995772945,0.00016357
2023-12-24,2265.692138671875,9450799236,0.00018314666666666667
2023-12-25,2272.561767578125,8036302656,0.0002639533333333333
2023-12-26,2231.46533203125,10668581464,0.0003881333333333333
2023-12-27,2378.739990234375,14161342927,0.00040519
2023-12-28,2347.566162109375,15660799060,0.00044753333333333333
2023-12-29,2300.690673828125,12536968996,0.0004704333333333333
2023-12-30,2292.0654296875,6888195427,0.00028403666666666663
2023-12-31,2281.47119140625,6871481744,0.00027053
2024-01-01,2352.327880859375,6906765990,0.00033988333333333335
2024-01-02,2355.83642578125,12910543630,0.0005618200000000001
2024-01-03,2210.761962890625,19332933581,0.00020974
2024-01-04,2269.0380859375,11044564896,0.0001
2024-01-05,2268.647216796875,10860953290,0.0001
2024-01-06,2241.624755859375,5970741680,0.0001
2024-01-07,2222.865966796875,6490053615,0.0001
2024-01-08,2333.03271484375,13830287095,0.0001
2024-01-09,2344.8271484375,14891130716,0.0001
2024-01-10,2582.103515625,29042100476,0.0001
2024-01-11,2619.619140625,22575246883,0.0001
2024-01-12,2524.460205078125,23623839263,0.0001
2024-01-13,2576.597900390625,12250316867,0.0001
2024-01-14,2472.2412109375,9405587417,0.0001
2024-01-15,2511.36376953125,9700630000,0.0001
2024-01-16,2587.691162109375,11063317095,0.0001
2024-01-17,2528.369384765625,10441017520,0.0001
2024-01-18,2467.018798828125,11900028080,0.0001
2024-01-19,2489.49853515625,11405278376,0.0001
2024-01-20,2469.589111328125,5297826161,0.0001
2024-01-21,2453.9130859375,4578471955,0.0001
2024-01-22,2310.826416015625,13923771728,0.0001
2024-01-23,2240.68603515625,16182147521,0.0001
2024-01-24,2233.561767578125,10134722960,0.0001
2024-01-25,2217.710205078125,9302247037,0.0001
2024-01-26,2267.19970703125,9975117607,0.0001
2024-01-27,2267.885986328125,5144367230,8.959e-05
2024-01-28,2257.208740234375,7296214994,6.986e-05
2024-01-29,2317.064208984375,8948195551,0.0001
2024-01-30,2344.49365234375,10173440062,8.731666666666667e-05
2024-01-31,2282.54443359375,10807883277,0.0001
2024-02-01,2303.82470703125,8895583113,7.799333333333333e-05
2024-02-02,2308.0380859375,7186143091,7.892666666666668e-05
2024-02-03,2296.038330078125,4647754021,7.541999999999999e-05
2024-02-04,2289.546142578125,5438100035,7.424666666666666e-05
2024-02-05,2298.888916015625,7277068110,0.0001
2024-02-06,2372.201904296875,9520885493,8.563666666666667e-05
2024-02-07,2423.7451171875,9660628536,5.617e-05
2024-02-08,2419.906494140625,9941841732,9.108333333333333e-05
2024-02-09,2487.515625,13634203177,9.250666666666667e-05
2024-02-10,2501.228271484375,6474444159,9.149333333333333e-05
2024-02-11,2507.570556640625,7347245813,8.264e-05
2024-02-12,2658.115966796875,13022696866,8.349000000000002e-05
2024-02-13,2642.185302734375,18271237044,0.0001
2024-02-14,2777.90234375,21448973822,0.0001
2024-02-15,2824.37890625,23734481937,0.00012516
2024-02-16,2803.69140625,17057114638,0.00010907333333333334
2024-02-17,2786.672607421875,17932379943,0.00011173
2024-02-18,2878.998046875,23355830478,0.00010379999999999999
2024-02-19,2943.57470703125,15163110589,0.0001
2024-02-20,3013.503662109375,20341598470,0.00020643666666666667
2024-02-21,2970.35546875,18897136867,0.00014040333333333334
2024-02-22,2971.00732421875,18058908246,0.0001
2024-02-23,2921.658203125,12822717059,0.0001
2024-02-24,2992.385986328125,10701688842,0.0001
2024-02-25,3112.697265625,14620450464,0.00018988666666666667
2024-02-26,3178.99365234375,17504464351,0.00032642
2024-02-27,3244.519287109375,21090315368,0.00041659333333333325
2024-02-28,3385.703857421875,32885894265,0.00036382666666666673
2024-02-29,3341.919677734375,28469171094,0.0007056066666666668
2024-03-01,3435.053955078125,16880101987,0.00048194
2024-03-02,3422.0498046875,12024340617,0.00053896
2024-03-03,3490.99365234375,13643324467,0.0003826466666666667
2024-03-04,3630.433837890625,26772963830,0.00040321333333333335
2024-03-05,3554.964599609375,47706899137,0.00074303
2024-03-06,3819.226318359375,34938642613,0.00033151
2024-03-07,3874.34765625,22457177587,0.00039695333333333334
2024-03-08,3892.06103515625,26135487051,0.00049913
2024-03-09,3915.4189453125,11926623780,0.00035076333333333335
2024-03-10,3881.193115234375,15783924355,0.0003796033333333334
2024-03-11,4066.445068359375,28806262507,0.00053633
2024-03-12,3980.273193359375,26917010932,0.00051318
2024-03-13,4006.45703125,22028114691,0.0005044866666666667
2024-03-14,3883.140380859375,25434810823,0.00042192333333333337
2024-03-15,3735.22021484375,33505075433,0.00032333
2024-03-16,3522.860107421875,20199855932,0.00032333
2024-03-17,3642.4130859375,19938757095,0.00018532
2024-03-18,3517.985107421875,21162220224,0.00024435
2024-03-19,3157.6181640625,34166976701,0.00021642666666666667
2024-03-20,3513.39306640625,36605316331,0.00012032
2024-03-21,3492.9912109375,22213647922,0.00017007
2024-03-22,3333.68798828125,20574952329,0.00020728
2024-03-23,3336.593994140625,13242137554,0.00012305666666666666
2024-03-24,3454.636474609375,12156660941,0.00015948333333333332
2024-03-25,3590.8837890625,18603921705,0.0001806966666666667
2024-03-26,3587.5048828125,18505553577,0.0002775666666666667
2024-03-27,3500.115234375,18753082145,0.00027211333333333336
2024-03-28,3561.2939453125,16419674157,0.0003716766666666666
2024-03-29,3511.80615234375,12712701619,0.0003392533333333333
2024-03-30,3507.9443359375,9389066783,0.00031415333333333333
2024-03-31,3647.8564453125,10499881424,0.0005003966666666666
2024-04-01,3505.030029296875,16002098681,0.00038689666666666666
2024-04-02,3277.234619140625,22076539151,0.00012558666666666668
2024-04-03,3311.44189453125,16010734587,0.0001
2024-04-04,3330.04052734375,14476330517,0.0001
2024-04-05,3318.88525390625,15214447092,0.0001
2024-04-06,3354.183837890625,8956926798,0.00012244
2024-04-07,3453.49462890625,9931108526,0.0001
2024-04-08,3695.292724609375,19055143129,0.0001729866666666667
2024-04-09,3505.163330078125,18279773833,0.00016743
2024-04-10,3543.737060546875,16872482726,0.00015783
2024-04-11,3505.247802734375,14076734489,0.00011827666666666666
2024-04-12,3243.034912109375,22104869556,0.0001
2024-04-13,3004.900390625,29930408174,0.0001
2024-04-14,3156.94189453125,25486284994,0.0001
2024-04-15,3101.600341796875,21925843181,8.097666666666667e-05
2024-04-16,3084.920166015625,19441391169,8.097666666666667e-05
2024-04-17,2984.7275390625,17711869375,3.6026666666666665e-05
2024-04-18,3066.027587890625,15183777035,4.036e-05
2024-04-19,3059.278564453125,20399982867,5.964333333333333e-05
2024-04-20,3157.627197265625,9918642130,5.833333333333333e-05
2024-04-21,3147.28857421875,9394387894,3.109e-05
2024-04-22,3201.652099609375,12063858733,2.117e-05
2024-04-23,3219.91162109375,11054442653,2.9333333333333333e-05
2024-04-24,3139.80517578125,14000234760,3.818e-05
2024-04-25,3156.509521484375,13989030260,4.057333333333333e-05
2024-04-26,3130.164794921875,10622333862,3.353333333333333e-05
2024-04-27,3252.168212890625,11820785577,6.460333333333333e-05
2024-04-28,3262.774658203125,11379192678,8.631333333333333e-05
2024-04-29,3215.428955078125,15032246816,8.265666666666667e-05
2024-04-30,3012.286865234375,18266894653,6.264666666666666e-05
2024-05-01,2969.78466796875,20005057445,4.7006666666666665e-05
2024-05-02,2988.16845703125,13163903903,5.750000000000001e-05
2024-05-03,3103.5419921875,12862183229,3.2193333333333336e-05
2024-05-04,3117.576416015625,8283229638,6.585333333333333e-05
2024-05-05,3137.2490234375,8783447639,7.939999999999999e-05
2024-05-06,3062.728759765625,13008587255,8.198e-05
2024-05-07,3006.5771484375,11743187337,6.116e-05
2024-05-08,2973.6572265625,11791662158,8.333333333333333e-05
2024-05-09,3036.0205078125,10861947179,0.0001
2024-05-10,2909.791259765625,12278653601,8.059e-05
2024-05-11,2911.60205078125,6795916454,7.594999999999999e-05
2024-05-12,2928.701904296875,5908941395,7.180999999999999e-05
2024-05-13,2949.359619140625,13352264795,8.609666666666667e-05
2024-05-14,2881.157958984375,12444516140,9.088e-05
2024-05-15,3037.056640625,14666902956,9.111e-05
2024-05-16,2945.131103515625,13035465176,7.284666666666667e-05
2024-05-17,3094.11865234375,14449438097,7.284666666666667e-05
2024-05-18,3122.948974609375,9407051320,6.253e-05
2024-05-19,3071.843017578125,8747800800,6.554666666666667e-05
2024-05-20,3663.85546875,31228143948,5.410333333333333e-05
2024-05-21,3789.312744140625,37643853967,0.00013134666666666668
2024-05-22,3737.2177734375,25155809461,0.00012547
2024-05-23,3776.92724609375,45623656317,0.0001
2024-05-24,3726.9345703125,22257061429,0.0001
2024-05-25,3749.236572265625,10000027764,0.0001
2024-05-26,3825.8974609375,14650794791,0.0001
2024-05-27,3892.0068359375,18949181813,0.0001
2024-05-28,3840.25634765625,19846044324,0.0001073
2024-05-29,3763.196533203125,17411416736,0.00015061666666666668
2024-05-30,3746.849609375,15065849797,0.00019421666666666665
2024-05-31,3760.026611328125,15290700646,0.00011037333333333334
2024-06-01,3813.198974609375,8661024535,0.00013899
2024-06-02,3780.89599609375,11126903059,0.00011898333333333333
2024-06-03,3766.38916015625,14082454300,0.0001377333333333333
2024-06-04,3812.515869140625,13331489271,0.00010266666666666666
2024-06-05,3864.260986328125,15480034434,0.00012542666666666666
2024-06-06,3811.60595703125,13606583873,0.00018259333333333334
2024-06-07,3678.629150390625,18220286186,0.00015454
2024-06-08,3680.949951171875,9096091805,0.0001
2024-06-09,3705.90380859375,7910768788,0.0001
2024-06-10,3666.717529296875,10377300126,0.0001
2024-06-11,3498.33056640625,19184721538,0.0001
2024-06-12,3559.61767578125,17142905351,0.0001
2024-06-13,3469.28125,14472382154,0.0001
2024-06-14,3480.27197265625,15793876596,0.0001
2024-06-15,3565.549560546875,12733651076,0.0001
2024-06-16,3620.5634765625,9878388158,0.0001
2024-06-17,3511.37890625,17838856988,0.0001
2024-06-18,3483.681396484375,21022514455,6.898666666666667e-05
2024-06-19,3559.347412109375,15275373778,8.707333333333333e-05
2024-06-20,3511.0869140625,16115123753,6.519e-05
2024-06-21,3516.07568359375,15933353456,4.283e-05
2024-06-22,3494.8134765625,7423703673,4.771666666666666e-05
2024-06-23,3418.61181640625,9418141333,4.965000000000001e-05
2024-06-24,3350.25634765625,23137744903,8.360666666666667e-05
2024-06-25,3395.029052734375,13235546063,0.0001
2024-06-26,3369.477294921875,11694054195,0.0001
2024-06-27,3444.800537109375,11771834016,0.0001
2024-06-28,3373.635986328125,12861158844,0.0001
2024-06-29,3372.9677734375,6584792001,0.0001
2024-06-30,3432.88916015625,8396416013,0.0001
2024-07-01,3440.341552734375,12281551839,0.0001
2024-07-02,3416.354736328125,9421757718,0.0001
2024-07-03,3292.916748046875,16121324440,0.0001
2024-07-04,3054.52197265625,20252514386,0.0001
2024-07-05,2981.5986328125,31131942647,8.157666666666667e-05
2024-07-06,3069.3779296875,11586293705,7.150333333333333e-05
2024-07-07,2929.38720703125,10857947538,6.0893333333333335e-05
2024-07-08,3018.73193359375,22627377457,7.593333333333334e-05
2024-07-09,3064.032958984375,15269945822,4.837666666666666e-05
2024-07-10,3102.21875,14578679176,5.1529999999999996e-05
2024-07-11,3100.330810546875,15230095766,6.180333333333334e-05
2024-07-12,3134.15869140625,12751638331,7.294666666666666e-05
2024-07-13,3177.19873046875,8565105946,9.194666666666667e-05
2024-07-14,3244.0791015625,10517709666,6.515333333333334e-05
2024-07-15,3489.552734375,18305490390,6.128666666666666e-05
2024-07-16,3443.513427734375,20446664416,6.279e-05
2024-07-17,3388.75244140625,16739123962,6.667e-05
2024-07-18,3426.258544921875,15035622003,6.667e-05
2024-07-19,3505.73486328125,17705629736,7.513333333333333e-05
2024-07-20,3519.29541015625,10360198325,5.437333333333333e-05
2024-07-21,3536.60546875,13845913681,6.081666666666667e-05
2024-07-22,3440.419921875,18723199034,6.812e-05
2024-07-23,3481.995849609375,24468405650,8.935000000000002e-05
2024-07-24,3336.33935546875,16040945448,7.655666666666667e-05
2024-07-25,3174.42724609375,25293745810,4.4613333333333335e-05
2024-07-26,3275.951416015625,15993893521,4.033333333333333e-05
2024-07-27,3247.60791015625,15198233287,4.0839999999999995e-05
2024-07-28,3271.464599609375,8959236446,0.0001
2024-07-29,3320.539306640625,18334852719,9.391333333333333e-05
2024-07-30,3278.667724609375,14045773047,0.0001
2024-07-31,3231.295654296875,16135380637,0.0001
2024-08-01,3201.564453125,20217639556,8.657666666666667e-05
2024-08-02,2986.01318359375,21400241741,6.399e-05
