datetime,Close,Volume
,QQQ,QQQ
2022-05-05,307.1344909667969,154607400
2022-05-06,303.45465087890625,139572800
2022-05-09,291.58148193359375,113387300
2022-05-10,295.1237487792969,124124600
2022-05-11,286.3709411621094,140326100
2022-05-12,285.6939392089844,120910900
2022-05-13,296.28167724609375,83684900
2022-05-16,292.8472595214844,59190400
2022-05-17,300.43243408203125,62715300
2022-05-18,285.6841125488281,79477100
2022-05-19,284.1533203125,79920700
2022-05-20,283.2701416015625,91764200
2022-05-23,287.9802551269531,63648400
2022-05-24,281.857177734375,73491100
2022-05-25,285.80181884765625,67144500
2022-05-26,293.72064208984375,59462200
2022-05-27,303.3076171875,66985600
2022-05-31,302.5029296875,60968300
2022-06-01,300.265625,65341700
2022-06-02,308.48858642578125,59291300
2022-06-03,300.4618835449219,60914700
2022-06-06,301.46282958984375,51785000
2022-06-07,304.0630798339844,44900300
2022-06-08,301.87493896484375,38342100
2022-06-09,293.7892761230469,55900500
2022-06-10,283.42718505859375,85963500
2022-06-13,270.24884033203125,94442000
2022-06-14,270.7394714355469,64697500
2022-06-15,277.5003356933594,86051400
2022-06-16,266.3042297363281,81910300
2022-06-17,269.5423583984375,82703400
2022-06-21,276.3428039550781,51633700
2022-06-22,275.9397277832031,67472900
2022-06-23,280.04931640625,57457800
2022-06-24,289.64471435546875,58422300
2022-06-27,287.521240234375,54151500
2022-06-28,278.7613220214844,61609800
2022-06-29,279.0169372558594,57302700
2022-06-30,275.5562744140625,79313600
2022-07-01,277.3750915527344,56675100
2022-07-05,282.12371826171875,61829300
2022-07-06,283.93267822265625,63194700
2022-07-07,290.0085754394531,56620100
2022-07-08,290.3722839355469,59895500
2022-07-11,284.168701171875,55273900
2022-07-12,281.4158020019531,55797100
2022-07-13,280.8357238769531,73939400
2022-07-14,281.83856201171875,63741800
2022-07-15,286.9509582519531,63818100
2022-07-18,284.5226135253906,59519600
2022-07-19,293.2725830078125,55172600
2022-07-20,297.9228210449219,67769400
2022-07-21,302.1995544433594,55049400
2022-07-22,296.9004211425781,57127700
2022-07-25,295.2093505859375,40582400
2022-07-26,289.4088134765625,50074100
2022-07-27,301.6391906738281,69304400
2022-07-28,304.5885925292969,55139900
2022-07-29,310.14337158203125,57501000
2022-08-01,309.95654296875,46358800
2022-08-02,309.0324401855469,48676500
2022-08-03,317.44818115234375,53735700
2022-08-04,318.9327087402344,38973700
2022-08-05,316.327392578125,53894000
2022-08-08,315.3049011230469,43878500
2022-08-09,311.7359924316406,39764200
2022-08-10,320.4369201660156,51459600
2022-08-11,318.6180419921875,45897700
2022-08-12,324.8217468261719,40928400
2022-08-15,327.4467468261719,38266600
2022-08-16,326.6798400878906,41186900
2022-08-17,322.9537658691406,47842200
2022-08-18,323.73040771484375,41937200
2022-08-19,317.4186096191406,51770600
2022-08-22,309.0618896484375,51098900
2022-08-23,308.8063049316406,39497100
2022-08-24,309.7009582519531,38057100
2022-08-25,315.1771240234375,38098300
2022-08-26,302.2585144042969,69047700
2022-08-29,299.27960205078125,48321900
2022-08-30,295.9467468261719,51184500
2022-08-31,294.2262878417969,50044000
2022-09-01,294.3540344238281,57990700
2022-09-02,290.19537353515625,64666800
2022-09-06,288.1110534667969,57005400
2022-09-07,293.9312744140625,49260400
2022-09-08,295.45513916015625,55649800
2022-09-09,301.9143981933594,56125200
2022-09-12,305.5028991699219,45905700
2022-09-13,288.7501220703125,79562200
2022-09-14,291.04083251953125,54907200
2022-09-15,286.1939392089844,65299400
2022-09-16,284.4438781738281,79920400
2022-09-19,286.6589660644531,52613800
2022-09-20,284.37396240234375,51271100
2022-09-21,279.2819519042969,82931000
2022-09-22,275.8446350097656,62757100
2022-09-23,271.3533935546875,74815200
2022-09-26,270.23065185546875,71176700
2022-09-27,270.3389892578125,69780100
2022-09-28,275.7165832519531,79652100
2022-09-29,267.7683410644531,81216000
2022-09-30,263.2278747558594,78482400
2022-10-03,269.4033203125,61267400
2022-10-04,277.8735656738281,66696900
2022-10-05,277.7258605957031,55766300
2022-10-06,275.5392761230469,53489400
2022-10-07,265.0401916503906,71354700
2022-10-10,262.3907470703125,60393000
2022-10-11,258.785888671875,66522500
2022-10-12,258.6972961425781,50580200
2022-10-13,264.76434326171875,112894100
2022-10-14,256.8062438964844,77244300
2022-10-17,265.286376953125,64576500
2022-10-18,267.3842468261719,69781000
2022-10-19,266.4092102050781,53115400
2022-10-20,265.0499572753906,60605500
2022-10-21,271.2647705078125,77897700
2022-10-24,274.2491149902344,63963600
2022-10-25,279.9221496582031,59014500
2022-10-26,273.7369079589844,63492400
2022-10-27,268.7532958984375,57760300
2022-10-28,276.977294921875,62651300
2022-10-31,273.75665283203125,47742000
2022-11-01,270.9594421386719,45895900
2022-11-02,261.6717224121094,79803100
2022-11-03,256.56005859375,70038900
2022-11-04,260.6868591308594,78313200
2022-11-07,263.5529479980469,47333800
2022-11-08,265.4735412597656,63213800
2022-11-09,259.34735107421875,64862100
2022-11-10,278.4842529296875,99256700
2022-11-11,283.6156005859375,66961800
2022-11-14,281.1336364746094,55290700
2022-11-15,285.0240478515625,73985400
2022-11-16,281.1336364746094,48859800
2022-11-17,280.5131530761719,55462100
2022-11-18,280.5229797363281,53588600
2022-11-21,277.6372375488281,40083500
2022-11-22,281.635986328125,41873400
2022-11-23,284.46258544921875,46390000
2022-11-25,282.5913391113281,15498800
2022-11-28,278.44482421875,38714200
2022-11-29,276.33709716796875,35618900
2022-11-30,288.93408203125,74718100
2022-12-01,289.2886962890625,51547300
2022-12-02,288.1363220214844,53583200
2022-12-05,283.3005065917969,41482100
2022-12-06,277.4303283691406,53937600
2022-12-07,276.29766845703125,45614300
2022-12-08,279.5676574707031,42594900
2022-12-09,277.784912109375,47860500
2022-12-12,281.2715148925781,35732500
2022-12-13,284.29522705078125,80667700
2022-12-14,282.18743896484375,64984400
2022-12-15,272.7126159667969,60554100
2022-12-16,270.1125183105469,68300400
2022-12-19,266.3164367675781,44167900
2022-12-20,266.10906982421875,51064200
2022-12-21,269.9693298339844,46394700
2022-12-22,263.36444091796875,60278400
2022-12-23,263.9568176269531,39373600
2022-12-27,260.22491455078125,38009000
2022-12-28,256.78924560546875,47139000
2022-12-29,263.04852294921875,45893600
2022-12-30,262.89056396484375,37858300
2023-01-03,261.11346435546875,42335300
2023-01-04,262.3574523925781,47754900
2023-01-05,258.2503967285156,45396700
2023-01-06,265.3784484863281,54659700
2023-01-09,267.0963439941406,45568700
2023-01-10,269.3572082519531,35247800
2023-01-11,274.01708984375,44077000
2023-01-12,275.4980163574219,60600000
2023-01-13,277.39361572265625,44802900
2023-01-17,277.95635986328125,36269700
2023-01-18,274.3428955078125,47754500
2023-01-19,271.6476135253906,44150400
2023-01-20,279.0818176269531,60613600
2023-01-23,285.2818908691406,52799900
2023-01-24,284.69940185546875,44875100
2023-01-25,284.06756591796875,50872000
2023-01-26,289.6061096191406,51596300
2023-01-27,292.48895263671875,56441900
2023-01-30,286.5751953125,49405800
2023-01-31,290.86981201171875,46705100
2023-02-01,297.089599609375,67562200
2023-02-02,307.752197265625,83070600
2023-02-03,302.2827453613281,76170800
2023-02-06,299.72564697265625,40802300
2023-02-07,305.9356384277344,67584000
2023-02-08,300.4957580566406,56720900
2023-02-09,297.8399963378906,49137800
2023-02-10,295.8851623535156,50050100
2023-02-13,300.6240234375,39636700
2023-02-14,302.845458984375,64079100
2023-02-15,305.16552734375,43100600
2023-02-16,299.4393005371094,59498600
2023-02-17,297.3265686035156,58230700
2023-02-21,290.2873229980469,46526700
2023-02-22,290.5045471191406,51389200
2023-02-23,293.0417785644531,69294400
2023-02-24,288.1351013183594,74332000
2023-02-27,290.1985168457031,48995000
2023-02-28,289.82330322265625,48243100
2023-03-01,287.493408203125,58287000
2023-03-02,289.8726501464844,53565900
2023-03-03,295.8654479980469,60511500
2023-03-06,296.2010803222656,56736300
2023-03-07,292.56793212890625,65955800
2023-03-08,294.029052734375,50876300
2023-03-09,288.93475341796875,71456700
2023-03-10,284.8770446777344,98593600
2023-03-13,286.9898376464844,97123600
2023-03-14,293.58477783203125,73602500
2023-03-15,295.1249694824219,83631500
2023-03-16,302.9046630859375,98198100
2023-03-17,301.4731140136719,89923700
2023-03-20,302.5430603027344,56359500
2023-03-21,306.8640441894531,49757000
2023-03-22,302.69134521484375,75791900
2023-03-23,306.28070068359375,74576000
2023-03-24,307.407958984375,57195200
2023-03-27,305.3017883300781,50287400
2023-03-28,303.68011474609375,48585900
2023-03-29,309.2174072265625,53274300
2023-03-30,312.14422607421875,58354800
2023-03-31,317.3354797363281,62138100
2023-04-03,316.5641784667969,47126800
2023-04-04,315.49627685546875,45875400
2023-04-05,312.3815612792969,62795700
2023-04-06,314.4876708984375,46916500
2023-04-10,314.3097229003906,45134700
2023-04-11,312.2925720214844,40113600
2023-04-12,309.5338134765625,62813300
2023-04-13,315.59515380859375,54613800
2023-04-14,315.0018615722656,56278300
2023-04-17,315.26885986328125,43007000
2023-04-18,315.28863525390625,46746900
2023-04-19,315.14031982421875,38960100
2023-04-20,312.73748779296875,62462100
2023-04-21,313.0637512207031,59002300
2023-04-24,312.4112854003906,44043100
2023-04-25,306.51800537109375,57121600
2023-04-26,308.3769226074219,55400500
2023-04-27,316.7619934082031,65430400
2023-04-28,318.9471740722656,59652500
2023-05-01,318.58135986328125,41013400
2023-05-02,315.80279541015625,56519400
2023-05-03,313.7362060546875,59882100
2023-05-04,312.62872314453125,50224500
2023-05-05,319.27349853515625,51776000
2023-05-08,320.0645446777344,36465800
2023-05-09,318.0375061035156,31768800
2023-05-10,321.4983215332031,60446600
2023-05-11,322.5464782714844,44278500
2023-05-12,321.3894958496094,48396200
2023-05-15,323.1298522949219,33375600
2023-05-16,323.4956970214844,40019200
2023-05-17,327.4112854003906,47486100
2023-05-18,333.492431640625,64213500
2023-05-19,332.7409362792969,61462400
2023-05-22,333.8583068847656,43015900
2023-05-23,329.626220703125,48216700
2023-05-24,327.93536376953125,62891200
2023-05-25,335.9150085449219,66862800
2023-05-26,344.49774169921875,63007000
2023-05-30,346.0600891113281,72652200
2023-05-31,344.0924072265625,65105400
2023-06-01,348.06732177734375,50488600
2023-06-02,350.6777648925781,53293500
2023-06-05,350.9249572753906,47266200
2023-06-06,350.86566162109375,41390400
2023-06-07,344.9130554199219,69225900
2023-06-08,349.194580078125,47153900
2023-06-09,350.5294494628906,53155900
2023-06-12,356.4523620605469,44606500
2023-06-13,359.1913146972656,57097800
2023-06-14,361.8017883300781,69525600
2023-06-15,366.11297607421875,71138800
2023-06-16,363.80902099609375,80875900
2023-06-20,363.2881774902344,49204700
2023-06-21,358.3374328613281,53378300
2023-06-22,362.5654296875,47603000
2023-06-23,358.97113037109375,48873900
2023-06-26,354.1589660644531,52685500
2023-06-27,360.2484436035156,49428100
2023-06-28,360.9514465332031,46498000
2023-06-29,360.2286376953125,46151000
2023-06-30,365.7834167480469,58668800
2023-07-03,366.64483642578125,19432900
2023-07-05,366.6349182128906,34460900
2023-07-06,363.84271240234375,49374700
2023-07-07,362.63470458984375,47083200
2023-07-10,362.7535095214844,48498800
2023-07-11,364.54571533203125,38214100
2023-07-12,369.1499328613281,61975400
2023-07-13,375.4176330566406,46960000
2023-07-14,375.3384094238281,55097800
2023-07-17,378.8435363769531,40868900
2023-07-18,381.9427490234375,55343400
2023-07-19,381.8536682128906,54093000
2023-07-20,373.0511474609375,71941700
2023-07-21,371.9322509765625,60439400
2023-07-24,372.5263671875,40380100
2023-07-25,375.0512390136719,38894400
2023-07-26,373.8036804199219,47075700
2023-07-27,372.9125061035156,63940200
2023-07-28,379.70501708984375,56902900
2023-07-31,379.9030456542969,44019900
2023-08-01,379.02178955078125,41060600
2023-08-02,370.7044677734375,72687100
2023-08-03,370.11041259765625,47666400
2023-08-04,368.3775939941406,61646200
2023-08-07,371.4966125488281,37230400
2023-08-08,368.3379821777344,44726500
2023-08-09,364.2882995605469,51150900
2023-08-10,364.9615173339844,72035300
2023-08-11,362.63470458984375,48683800
2023-08-14,366.7042541503906,42130800
2023-08-15,362.8129577636719,45539900
2023-08-16,358.97113037109375,53190500
2023-08-17,355.0501403808594,62604300
2023-08-18,354.6045227050781,61119500
2023-08-21,360.3177185058594,50696500
2023-08-22,359.8028564453125,44613500
2023-08-23,365.4764404296875,51770600
2023-08-24,357.6641540527344,66842500
2023-08-25,360.4365539550781,69960500
2023-08-28,363.14959716796875,40910000
2023-08-29,371.0807189941406,58492400
2023-08-30,373.1501159667969,41731500
2023-08-31,374.2690734863281,35730700
2023-09-01,373.8729553222656,39772400
2023-09-05,374.3482360839844,32344200
2023-09-06,371.051025390625,42998700
2023-09-07,368.39739990234375,52060700
2023-09-08,368.9123229980469,35800100
2023-09-11,373.25909423828125,39936600
2023-09-12,369.1202392578125,41391000
2023-09-13,370.5262451171875,46300700
2023-09-14,373.55615234375,48039400
2023-09-15,367.15972900390625,69757700
2023-09-18,367.54248046875,36903500
2023-09-19,366.75909423828125,37621700
2023-09-20,361.4739685058594,45514200
2023-09-21,354.8500671386719,69584700
2023-09-22,354.89971923828125,51589700
2023-09-25,356.5853576660156,39168000
2023-09-26,351.2308349609375,53657700
2023-09-27,352.05389404296875,56066000
2023-09-28,354.9988708496094,56453300
2023-09-29,355.25665283203125,64754300
2023-10-02,358.2215270996094,51625100
2023-10-03,351.93487548828125,60478500
2023-10-04,356.7242431640625,54786700
2023-10-05,355.6731262207031,45897400
2023-10-06,361.63262939453125,74959200
2023-10-09,363.4769592285156,45304800
2023-10-10,365.4898376464844,46968800
2023-10-11,368.0977478027344,38215100
2023-10-12,366.818603515625,49587900
2023-10-13,362.20770263671875,52469900
2023-10-16,366.302978515625,44201100
2023-10-17,365.1031799316406,50999100
2023-10-18,360.31378173828125,54280500
2023-10-19,356.9423828125,72274200
2023-10-20,351.6175231933594,72369800
2023-10-23,352.6785583496094,60665200
2023-10-24,356.10943603515625,47082100
2023-10-25,347.3934020996094,71190500
2023-10-26,340.76959228515625,78621400
2023-10-27,342.4056396484375,63476700
2023-10-30,346.2630310058594,55298500
2023-10-31,347.9189147949219,47671900
2023-11-01,353.95770263671875,58992700
2023-11-02,360.3832092285156,58162400
2023-11-03,364.61724853515625,53239100
2023-11-06,366.10467529296875,38848700
2023-11-07,369.56536865234375,50777400
2023-11-08,369.80328369140625,35663400
2023-11-09,366.9574279785156,53859400
2023-11-10,375.20745849609375,58309800
2023-11-13,374.0373840332031,40733500
2023-11-14,382.0890808105469,67792600
2023-11-15,382.3766784667969,54141400
2023-11-16,382.70391845703125,45343500
2023-11-17,382.7931213378906,46571900
2023-11-20,387.45361328125,44429600
2023-11-21,385.20269775390625,43337000
2023-11-22,386.779296875,44121000
2023-11-24,386.23388671875,15718800
2023-11-27,385.89678955078125,34139700
2023-11-28,386.908203125,35491100
2023-11-29,386.53143310546875,38811700
2023-11-30,385.5596618652344,52834400
2023-12-01,386.6602783203125,40440500
2023-12-04,383.0707702636719,51186900
2023-12-05,384.0325927734375,42933000
2023-12-06,381.8114013671875,41994100
2023-12-07,387.14617919921875,49593500
2023-12-08,388.8715515136719,46623600
2023-12-11,392.1933898925781,41198000
2023-12-12,395.31689453125,39221200
2023-12-13,400.34423828125,55408100
2023-12-14,399.9971923828125,55447800
2023-12-15,401.9307861328125,62598000
2023-12-18,404.4624328613281,46610000
2023-12-19,406.529052734375,35711900
2023-12-20,400.4881286621094,54042400
2023-12-21,405.1479797363281,45568900
2023-12-22,405.7540283203125,34292400
2023-12-26,408.2380065917969,22722500
2023-12-27,409.0690612792969,31980500
2023-12-28,408.8702087402344,27029200
2023-12-29,407.1007385253906,42633400
2024-01-02,400.211669921875,58026900
2024-01-03,395.9768371582031,47002800
2024-01-04,393.9389343261719,39432800
2024-01-05,394.40618896484375,44867900
2024-01-08,402.5577392578125,42473800
2024-01-09,403.35302734375,39132900
2024-01-10,406.0867614746094,33962800
2024-01-11,406.9317321777344,54536200
2024-01-12,407.1404724121094,39581400
2024-01-16,407.1007385253906,43903000
2024-01-17,404.80438232421875,54386000
2024-01-18,410.55023193359375,59562500
2024-01-19,418.69183349609375,70268500
2024-01-22,419.23858642578125,44880600
2024-01-23,420.978271484375,33003800
2024-01-24,423.31439208984375,46948000
2024-01-25,423.8313293457031,44367200
2024-01-26,421.30633544921875,37137000
2024-01-29,425.6206359863281,38694700
2024-01-30,422.7874755859375,36739000
2024-01-31,414.5067443847656,64010600
2024-02-01,419.3877258300781,51008600
2024-02-02,426.4755859375,59582300
2024-02-05,425.9189453125,39889200
2024-02-06,425.0639953613281,35846100
2024-02-07,429.4380187988281,37712700
2024-02-08,430.2332763671875,29889900
2024-02-09,434.46807861328125,36943900
2024-02-12,432.7681884765625,33203300
2024-02-13,426.0182800292969,64491700
2024-02-14,430.6607360839844,45092700
2024-02-15,431.9430847167969,38796100
2024-02-16,428.0263977050781,53661500
2024-02-20,424.7955627441406,53999500
2024-02-21,423.0956726074219,50179700
2024-02-22,435.4820861816406,53887800
2024-02-23,434.1996765136719,39853900
2024-02-26,433.9710388183594,33043200
2024-02-27,435.014892578125,33713200
2024-02-28,432.6986083984375,32938800
2024-02-29,436.4065856933594,42495200
2024-03-01,442.9775085449219,43809200
2024-03-04,441.39691162109375,34325700
2024-03-05,433.4739990234375,57917100
2024-03-06,436.1978454589844,46234500
2024-03-07,442.8185119628906,44526700
2024-03-08,436.4264831542969,71954300
2024-03-11,434.8061218261719,45860000
2024-03-12,441.0390319824219,55300900
2024-03-13,437.64923095703125,37928700
2024-03-14,436.5457458496094,52195200
2024-03-15,431.3565979003906,73038800
2024-03-18,435.47064208984375,47323800
2024-03-19,436.55560302734375,43004100
2024-03-20,441.73175048828125,43653500
2024-03-21,443.82208251953125,39345700
2024-03-22,444.3297424316406,28229300
2024-03-25,442.7171630859375,27789200
2024-03-26,441.2837829589844,34142000
2024-03-27,442.786865234375,41359200
2024-03-28,441.97064208984375,36839600
2024-04-01,442.90631103515625,38729000
2024-04-02,439.08392333984375,44259700
2024-04-03,440.0694274902344,39949800
2024-04-04,433.3404541015625,57267700
2024-04-05,438.4468994140625,54723000
2024-04-08,438.5763244628906,28144900
2024-04-09,440.1988220214844,39521600
2024-04-10,436.3565368652344,61502200
2024-04-11,443.3243713378906,45474600
2024-04-12,436.2569885253906,53602600
2024-04-15,429.0801086425781,63453600
2024-04-16,429.11993408203125,47619000
2024-04-17,423.8840637207031,56880500
2024-04-18,421.46527099609375,46549400
2024-04-19,412.7454528808594,75136600
2024-04-22,416.8963317871094,47807700
2024-04-23,423.11761474609375,44384700
2024-04-24,424.551025390625,48440300
2024-04-25,422.50048828125,57392200
2024-04-26,429.0203857421875,41874900
2024-04-29,430.7623596191406,30022200
2024-04-30,422.63983154296875,43665900
2024-05-01,419.5838928222656,52251700
2024-05-02,424.939208984375,36559000
2024-05-03,433.4798278808594,48515300
2024-05-06,438.2279052734375,30227200
2024-05-07,438.2975769042969,30996100
2024-05-08,438.0387878417969,24896700
2024-05-09,438.9943542480469,24580100
2024-05-10,440.02960205078125,27116600
2024-05-13,441.0448913574219,22994200
2024-05-14,443.8818359375,34478300
2024-05-15,450.8197937011719,41464700
2024-05-16,449.9040222167969,34780400
2024-05-17,449.6850280761719,35803700
2024-05-20,452.8205871582031,24474200
2024-05-21,453.7064514160156,23167700
2024-05-22,453.61688232421875,25120000
2024-05-23,451.5763244628906,40899200
2024-05-24,455.8466491699219,29651000
2024-05-28,457.56866455078125,26216800
2024-05-29,454.3435363769531,29739200
2024-05-30,449.4759826660156,30714100
2024-05-31,448.63983154296875,55941300
2024-06-03,451.04876708984375,32997500
2024-06-04,452.2830505371094,23767400
2024-06-05,461.4009704589844,33817400
2024-06-06,461.24169921875,21966800
2024-06-07,460.8335876464844,25829700
2024-06-10,462.6949768066406,20719800
2024-06-11,465.8703308105469,22053300
2024-06-12,471.97216796875,34532600
2024-06-13,474.5303955078125,25859000
2024-06-14,476.9890441894531,23372600
2024-06-17,482.83209228515625,37054500
2024-06-18,482.98138427734375,24438600
2024-06-20,479.25860595703125,33918700
2024-06-21,477.9745178222656,39432900
2024-06-24,472.5329284667969,37751000
2024-06-25,477.9366149902344,29250200
2024-06-26,478.92364501953125,22737100
2024-06-27,480.1598815917969,26222100
2024-06-28,477.66741943359375,34881600
2024-07-01,480.468994140625,24898300
2024-07-02,485.5137634277344,26723600
2024-07-03,489.5615234375,18064900
2024-07-05,494.6661071777344,28495900
2024-07-08,495.842529296875,22109400
2024-07-09,496.271240234375,25614500
2024-07-10,501.44561767578125,28046900
2024-07-11,490.4488220214844,49966600
2024-07-12,493.33013916015625,37109400
2024-07-15,494.6561279296875,31151400
2024-07-16,494.8455505371094,25950600
2024-07-17,480.3194274902344,56268800
2024-07-18,478.0462646484375,49347400
2024-07-19,473.8090515136719,42042900
2024-07-22,480.8677673339844,40300000
2024-07-23,479.1728820800781,23282500
2024-07-24,461.98480224609375,58818600
2024-07-25,456.8901672363281,59256800
2024-07-26,461.5760498046875,39992100
2024-07-29,462.5032043457031,28218500
2024-07-30,456.1524353027344,41317200
2024-07-31,469.6516418457031,44552100
2024-08-01,458.2760009765625,56653900
2024-08-02,447.39886474609375,66323200
2024-08-05,434.05914306640625,87483500
2024-08-06,438.20660400390625,63164400
2024-08-07,433.4609069824219,54929200
2024-08-08,446.7209167480469,47890100
2024-08-09,449.0538330078125,33574000
2024-08-12,450.02093505859375,27795000
2024-08-13,461.18719482421875,40084500
2024-08-14,461.3367614746094,34733700
2024-08-15,472.9915466308594,38280600
2024-08-16,473.5997009277344,38383600
2024-08-19,479.8209228515625,23737700
2024-08-20,478.81396484375,29209300
2024-08-21,481.0472106933594,25658800
2024-08-22,473.4202575683594,37739600
2024-08-23,478.55474853515625,36061500
2024-08-26,473.9087829589844,27452600
2024-08-27,475.32452392578125,27510000
2024-08-28,469.9307861328125,37372400
2024-08-29,469.2428894042969,41081500
2024-08-30,474.8359680175781,33466500
2024-09-03,460.4195251464844,44985200
2024-09-04,459.2231140136719,32505100
2024-09-05,459.6518249511719,34452400
2024-09-06,447.3390197753906,50624400
2024-09-09,453.09161376953125,32981200
2024-09-10,457.2790222167969,29680300
2024-09-11,467.208984375,57843000
2024-09-12,471.795166015625,40175500
2024-09-13,473.9087829589844,29111800
2024-09-16,471.8150939941406,22585600
2024-09-17,472.0643615722656,30084400
2024-09-18,470.0205383300781,39909200
2024-09-19,481.9046325683594,52782500
2024-09-20,480.9873962402344,34577700
2024-09-23,482.2623596191406,24843000
2024-09-24,484.5885925292969,25952600
2024-09-25,485.0378723144531,26549900
2024-09-26,488.6820068359375,32020200
2024-09-27,485.96636962890625,22851100
2024-09-30,487.28424072265625,30281100
2024-10-01,480.49517822265625,42735400
2024-10-02,481.1741027832031,23744000
2024-10-03,480.8146667480469,25337200
2024-10-04,486.53546142578125,30686600
2024-10-07,481.3238525390625,24975100
2024-10-08,488.51226806640625,28272000
2024-10-09,492.3560485839844,24995000
2024-10-10,491.7969665527344,25750400
2024-10-11,492.5657043457031,20644500
2024-10-14,496.6990661621094,26060100
2024-10-15,490.0597839355469,34784500
2024-10-16,490.11968994140625,22996800
2024-10-17,490.4591369628906,27210700
2024-10-18,493.6739501953125,25335000
2024-10-21,494.6224365234375,30336500
2024-10-22,495.1615295410156,26685800
2024-10-23,487.5737609863281,39346600
2024-10-24,491.52740478515625,22024900
2024-10-25,494.5225830078125,38762100
2024-10-28,494.6024475097656,20477800
2024-10-29,499.35479736328125,28014100
2024-10-30,495.58087158203125,29756000
2024-10-31,483.071044921875,41245200
2024-11-01,486.645263671875,33655800
2024-11-04,485.2275695800781,23291600
2024-11-05,491.4175720214844,24353600
2024-11-06,504.76605224609375,43082200
2024-11-07,512.7131958007812,32853100
2024-11-08,513.3123168945312,22924500
2024-11-11,513.0127563476562,24167500
2024-11-12,512.084228515625,25835300
2024-11-13,511.4253234863281,24567400
2024-11-14,507.8710632324219,28679500
2024-11-15,495.77056884765625,51461100
2024-11-18,499.2149963378906,27192700
2024-11-19,502.64947509765625,24523000
2024-11-20,502.3599548339844,29565500
2024-11-21,504.1670227050781,34526700
2024-11-22,504.9757385253906,23826600
2024-11-25,505.7744140625,26375200
2024-11-26,508.49005126953125,26557100
2024-11-27,504.4864807128906,24957400
2024-11-29,508.9193420410156,15334000
2024-12-02,514.4603881835938,25147200
2024-12-03,516.0379028320312,18597900
2024-12-04,522.4176025390625,26086200
2024-12-05,520.9699096679688,18169600
2024-12-06,525.6323852539062,23762600
2024-12-09,521.5390014648438,20674400
2024-12-10,519.7618408203125,24350000
