datetime,Close,Volume,funding_rate
,BTC-USD,BTC-USD,
2022-03-11,38794.97265625,26364890465,-4.4239999999999997e-05
2022-03-12,38904.01171875,14616450657,-2.3466666666666657e-06
2022-03-13,37849.6640625,17300745310,-3.661e-05
2022-03-14,39666.75390625,24322159070,-3.9999999999999996e-05
2022-03-15,39338.78515625,23934000868,6.421e-05
2022-03-16,41143.9296875,39616916192,8.623666666666666e-05
2022-03-17,40951.37890625,22009601093,0.0001
2022-03-18,41801.15625,34421564942,7.220666666666666e-05
2022-03-19,42190.65234375,19664853187,0.0001
2022-03-20,41247.82421875,20127946682,0.0001
2022-03-21,41077.99609375,24615543271,2.9843333333333336e-05
2022-03-22,42358.80859375,32004652376,0.0001
2022-03-23,42892.95703125,25242943069,9.004666666666667e-05
2022-03-24,43960.93359375,31042992291,5.19e-06
2022-03-25,44348.73046875,30574413034,5.143000000000001e-05
2022-03-26,44500.828125,16950455995,4.209333333333333e-05
2022-03-27,46820.4921875,28160889722,1.0176666666666669e-05
2022-03-28,47128.00390625,36362175703,0.0001
2022-03-29,47465.73046875,31397059069,9.864666666666667e-05
2022-03-30,47062.6640625,29333883962,0.0001
2022-03-31,45538.67578125,33327427106,0.0001
2022-04-01,46281.64453125,38162644287,8.939666666666668e-05
2022-04-02,45868.94921875,29336594194,0.0001
2022-04-03,46453.56640625,25414397610,0.0001
2022-04-04,46622.67578125,32499785455,0.0001
2022-04-05,45555.9921875,29640604055,0.0001
2022-04-06,43206.73828125,39393395788,9.966e-05
2022-04-07,43503.84765625,26101973106,7.473666666666668e-05
2022-04-08,42287.6640625,27215995394,8.102000000000001e-05
2022-04-09,42782.13671875,16050772496,9.759666666666667e-05
2022-04-10,42207.671875,17654475582,6.317333333333333e-05
2022-04-11,39521.90234375,33949912166,6.747666666666667e-05
2022-04-12,40127.18359375,30991500854,-7.936e-05
2022-04-13,41166.73046875,27691105228,-8.08e-06
2022-04-14,39935.515625,24342001973,4.324666666666666e-05
2022-04-15,40553.46484375,21756855753,-4.113666666666667e-05
2022-04-16,40424.484375,16833150693,4.532333333333334e-05
2022-04-17,39716.953125,19087633042,6.852666666666667e-05
2022-04-18,40826.21484375,33705182072,-8.621333333333333e-05
2022-04-19,41502.75,25303206547,3.741e-05
2022-04-20,41374.37890625,27819532341,7.569e-05
2022-04-21,40527.36328125,35372786395,9.699999999999992e-07
2022-04-22,39740.3203125,28011716745,-4.7909999999999994e-05
2022-04-23,39486.73046875,16138021249,-9.489333333333334e-05
2022-04-24,39469.29296875,17964398167,-0.00012401
2022-04-25,40458.30859375,35445730570,-3.176333333333333e-05
2022-04-26,38117.4609375,34569088416,0.0001
2022-04-27,39241.12109375,30981015184,-7.235333333333334e-05
2022-04-28,39773.828125,33903704907,-4.199999999999998e-06
2022-04-29,38609.82421875,30882994649,7.542666666666667e-05
2022-04-30,37714.875,23895713731,3.6366666666666673e-06
2022-05-01,38469.09375,27002760110,4.1660000000000004e-05
2022-05-02,38529.328125,32922642426,9.666666666666667e-05
2022-05-03,37750.453125,27326943244,0.0001
2022-05-04,39698.37109375,36754404490,0.0001
2022-05-05,36575.140625,43106256317,0.0001
2022-05-06,36040.921875,37795577489,-4.999e-05
2022-05-07,35501.953125,24375896406,4.793333333333334e-06
2022-05-08,34059.265625,36763041910,5.7803333333333336e-05
2022-05-09,30296.953125,63355494961,0.0001
2022-05-10,31022.90625,59811038817,0.0001
2022-05-11,28936.35546875,70388855818,3.6689999999999996e-05
2022-05-12,29047.751953125,66989173272,-0.0002514866666666667
2022-05-13,29283.103515625,42841124537,-5.623333333333333e-06
2022-05-14,30101.265625,28579868620,0.0001
2022-05-15,31305.11328125,25835372065,9.114333333333334e-05
2022-05-16,29862.91796875,32613897286,7.941e-05
2022-05-17,30425.857421875,29101473475,4.665e-05
2022-05-18,28720.271484375,31285268319,-3.2720000000000005e-05
2022-05-19,30314.333984375,33773447707,4.249333333333333e-05
2022-05-20,29200.740234375,30749382605,0.0001
2022-05-21,29432.2265625,17274840442,6.699999999999998e-07
2022-05-22,30323.72265625,21631532270,3.1156666666666666e-05
2022-05-23,29098.91015625,31483454557,0.0001
2022-05-24,29655.5859375,26616506245,-3.385333333333333e-05
2022-05-25,29562.361328125,27525063551,7.893e-05
2022-05-26,29267.224609375,36774325352,6.079e-05
2022-05-27,28627.57421875,36582005748,0.0001
2022-05-28,28814.900390625,35519577634,9.570666666666668e-05
2022-05-29,29445.95703125,18093886409,0.0001
2022-05-30,31726.390625,39277993274,0.0001
2022-05-31,31792.310546875,33538210634,0.0001
2022-06-01,29799.080078125,41135817341,0.0001
2022-06-02,30467.48828125,29083562061,9.733333333333334e-06
2022-06-03,29704.390625,26175547452,7.009999999999998e-06
2022-06-04,29832.9140625,16588370958,7.009999999999998e-06
2022-06-05,29906.662109375,17264085441,3.979666666666667e-05
2022-06-06,31370.671875,31947336829,8.564e-05
2022-06-07,31155.478515625,40770974039,-1.3129999999999998e-05
2022-06-08,30214.35546875,30242059107,0.0001
2022-06-09,30111.998046875,21692004719,9.702e-05
2022-06-10,29083.8046875,29867476527,7.597333333333333e-05
2022-06-11,28360.810546875,27246574439,2.9156666666666668e-05
2022-06-12,26762.6484375,34163220274,3.6673333333333333e-05
2022-06-13,22487.388671875,68204556440,6.180000000000001e-06
2022-06-14,22206.79296875,50913575242,-3.711666666666666e-05
2022-06-15,22572.83984375,54912007015,-3.3276666666666666e-05
2022-06-16,20381.650390625,31183975654,-1.6386666666666667e-05
2022-06-17,20471.482421875,27132421514,-2.2053333333333335e-05
2022-06-18,19017.642578125,42009436760,5.7193333333333333e-05
2022-06-19,20553.271484375,35329942625,2.3076666666666665e-05
2022-06-20,20599.537109375,30818458597,2.1376666666666665e-05
2022-06-21,20710.59765625,28970212744,5.665e-05
2022-06-22,19987.029296875,28574793478,-1.4813333333333334e-05
2022-06-23,21085.876953125,26188097173,-1.7016666666666666e-05
2022-06-24,21231.65625,24957784918,8.668666666666667e-05
2022-06-25,21502.337890625,18372538715,7.540333333333334e-05
2022-06-26,21027.294921875,18027170497,6.889666666666667e-05
2022-06-27,20735.478515625,20965695707,5.8183333333333336e-05
2022-06-28,20280.634765625,21381535161,-1.921333333333333e-05
2022-06-29,20104.0234375,23552740328,5.947333333333333e-05
2022-06-30,19784.7265625,26267239923,-6.904666666666666e-05
2022-07-01,19269.3671875,30767551159,-4.5803333333333336e-05
2022-07-02,19242.255859375,18100418740,1.475e-05
2022-07-03,19297.076171875,16390821947,5.2e-05
2022-07-04,20231.26171875,21594638208,4.8899999999999996e-05
2022-07-05,20190.115234375,26715546990,4.8899999999999996e-05
2022-07-06,20548.24609375,24598943708,9.457666666666667e-05
2022-07-07,21637.587890625,25814972520,8.424666666666666e-05
2022-07-08,21731.1171875,49899834488,6.737333333333334e-05
2022-07-09,21592.20703125,29641127858,8.714333333333334e-05
2022-07-10,20860.44921875,28688807249,9.987333333333333e-05
2022-07-11,19970.556640625,24150249025,6.759666666666666e-05
2022-07-12,19323.9140625,25810220018,5.7010000000000005e-05
2022-07-13,20212.07421875,33042430345,-6.016666666666666e-06
2022-07-14,20569.919921875,31158743333,4.5026666666666674e-05
2022-07-15,20836.328125,25905575359,4.086333333333333e-05
2022-07-16,21190.31640625,24302954056,4.950333333333333e-05
2022-07-17,20779.34375,22927802083,8.915666666666667e-05
2022-07-18,22485.689453125,39974475562,0.0001
2022-07-19,23389.43359375,48765202697,0.0001
2022-07-20,23231.732421875,42932549127,9.372666666666667e-05
2022-07-21,23164.62890625,33631012204,0.0001
2022-07-22,22714.978515625,31421555646,8.390666666666666e-05
2022-07-23,22465.478515625,24021799169,6.688e-05
2022-07-24,22609.1640625,23565495303,7.354333333333333e-05
2022-07-25,21361.701171875,35574561406,4.519e-05
2022-07-26,21239.75390625,28624673855,7.437666666666666e-05
2022-07-27,22930.548828125,31758955233,4.209e-05
2022-07-28,23843.88671875,40212386158,9.743000000000001e-05
2022-07-29,23804.6328125,35887249746,0.0001
2022-07-30,23656.20703125,28148218301,0.0001
2022-07-31,23336.896484375,23553591896,8.760333333333334e-05
2022-08-01,23314.19921875,25849159141,8.816333333333335e-05
2022-08-02,22978.1171875,28389250717,8.539333333333333e-05
2022-08-03,22846.5078125,26288169966,2.4999999999999998e-06
2022-08-04,22630.95703125,25120229769,1.0076666666666666e-05
2022-08-05,23289.314453125,28881249043,1.0076666666666666e-05
2022-08-06,22961.279296875,15978259885,8.492333333333335e-05
2022-08-07,23175.890625,15886817043,3.888e-05
2022-08-08,23809.486328125,28575544847,7.596666666666667e-05
2022-08-09,23164.318359375,23555719219,9.306666666666667e-05
2022-08-10,23947.642578125,32837431722,2.9023333333333334e-05
2022-08-11,23957.529296875,37127036580,7.372333333333333e-05
2022-08-12,24402.818359375,27265804688,2.3506666666666666e-05
2022-08-13,24424.068359375,22987346289,2.35e-05
2022-08-14,24319.333984375,22994133555,1.1006666666666666e-05
2022-08-15,24136.97265625,35123501685,-1.3426666666666666e-05
2022-08-16,23883.291015625,27753685646,2.0896666666666666e-05
2022-08-17,23335.998046875,30931623076,3.364e-05
2022-08-18,23212.73828125,23747613147,8.520666666666668e-05
2022-08-19,20877.552734375,40509610260,1.787333333333334e-05
2022-08-20,21166.060546875,27595671000,-3.406333333333333e-05
2022-08-21,21534.12109375,23102307723,-2.9266666666666665e-05
2022-08-22,21398.908203125,31666498758,-2.428666666666667e-05
2022-08-23,21528.087890625,31878280659,-2.1766666666666666e-05
2022-08-24,21395.01953125,31962253368,-1.7939999999999998e-05
2022-08-25,21600.904296875,31028679593,2.052e-05
2022-08-26,20260.01953125,42326789564,1.3663333333333334e-05
2022-08-27,20041.73828125,30116729776,-4.498e-05
2022-08-28,19616.814453125,24366810591,-4.1989999999999996e-05
2022-08-29,20297.994140625,32637854078,-9.957333333333332e-05
2022-08-30,19796.80859375,34483360283,-2.7119999999999998e-05
2022-08-31,20049.763671875,33225232872,2.88e-05
2022-09-01,20127.140625,30182031010,5.095333333333333e-05
2022-09-02,19969.771484375,29123998928,3.948666666666667e-05
2022-09-03,19832.087890625,23613051457,3.452666666666666e-05
2022-09-04,19986.712890625,25245861652,2.7233333333333332e-05
2022-09-05,19812.37109375,28813460025,2.7233333333333332e-05
2022-09-06,18837.66796875,43403978910,1.1903333333333333e-05
2022-09-07,19290.32421875,35239757134,-3.1173333333333335e-05
2022-09-08,19329.833984375,32194477850,3.2046666666666666e-05
2022-09-09,21381.15234375,48469528171,7.104000000000001e-05
2022-09-10,21680.5390625,36913738894,9.921333333333333e-05
2022-09-11,21769.255859375,34493951963,7.942333333333334e-05
2022-09-12,22370.44921875,50212088965,9.415333333333334e-05
2022-09-13,20296.70703125,51091116622,9.988333333333333e-05
2022-09-14,20241.08984375,37872380889,-7.406666666666667e-06
2022-09-15,19701.2109375,36389011503,3.712333333333334e-05
2022-09-16,19772.583984375,30123362273,5.1076666666666665e-05
2022-09-17,20127.576171875,24957448100,2.942333333333333e-05
2022-09-18,19419.505859375,31254779144,5.9373333333333336e-05
2022-09-19,19544.12890625,40177002624,-1.7026666666666667e-05
2022-09-20,18890.7890625,36791346508,5.1296666666666666e-05
2022-09-21,18547.400390625,46363793975,3.131666666666667e-05
2022-09-22,19413.55078125,41135767926,-3.649e-05
2022-09-23,19297.638671875,38896078052,1.7373333333333332e-05
2022-09-24,18937.01171875,26149643168,3.3226666666666665e-05
2022-09-25,18802.09765625,23359966112,2.415e-05
2022-09-26,19222.671875,44148798321,2.511e-05
2022-09-27,19110.546875,58571439619,6.927333333333333e-05
2022-09-28,19426.720703125,53071298734,1.8006666666666665e-05
2022-09-29,19573.05078125,41037843771,6.669e-05
2022-09-30,19431.7890625,43975248085,0.0001
2022-10-01,19312.095703125,18719537670,6.734333333333334e-05
2022-10-02,19044.107421875,20765955327,5.1540000000000005e-05
2022-10-03,19623.580078125,30484729489,7.437333333333334e-05
2022-10-04,20336.84375,35887278685,0.0001
2022-10-05,20160.716796875,33223790572,0.0001
2022-10-06,19955.443359375,34711412966,0.0001
2022-10-07,19546.849609375,29227315390,9.171e-05
2022-10-08,19416.568359375,16437423167,5.114666666666666e-05
2022-10-09,19446.42578125,16837262532,2.324333333333333e-05
2022-10-10,19141.484375,27425022774,7.436666666666667e-05
2022-10-11,19051.41796875,28711532910,0.0001
2022-10-12,19157.4453125,24950173846,0.0001
2022-10-13,19382.904296875,44219840004,7.133999999999999e-05
2022-10-14,19185.65625,38452356727,7.21e-05
2022-10-15,19067.634765625,16192235532,4.217333333333333e-05
2022-10-16,19268.09375,17988916650,2.1966666666666668e-05
2022-10-17,19550.7578125,27472552998,3.876333333333333e-05
2022-10-18,19334.416015625,30580012344,0.0001
2022-10-19,19139.53515625,22425387184,9.199333333333333e-05
2022-10-20,19053.740234375,24493974420,6.038666666666667e-05
2022-10-21,19172.46875,32459287866,2.767e-05
2022-10-22,19208.189453125,16104440957,3.9206666666666665e-05
2022-10-23,19567.0078125,22128794335,3.499e-05
2022-10-24,19345.572265625,30202235805,7.442666666666668e-05
2022-10-25,20095.857421875,47761524910,4.3933333333333335e-05
2022-10-26,20770.44140625,58895950537,4.676666666666667e-05
2022-10-27,20285.8359375,49625110402,-2.956666666666666e-06
2022-10-28,20595.3515625,43994715910,-1.0533333333333323e-06
2022-10-29,20818.4765625,40369840645,3.8146666666666665e-05
2022-10-30,20635.603515625,31486345556,1.944e-05
2022-10-31,20495.7734375,45668466815,1.637333333333333e-05
2022-11-01,20485.2734375,39819303159,3.1200000000000006e-06
2022-11-02,20159.50390625,55552169483,4.0119999999999995e-05
2022-11-03,20209.98828125,43228750179,3.353333333333333e-05
2022-11-04,21147.23046875,64072727950,4.1586666666666666e-05
2022-11-05,21282.69140625,37846047609,6.316666666666667e-05
2022-11-06,20926.486328125,35082693210,6.316666666666667e-05
2022-11-07,20602.81640625,53510852236,9.271000000000001e-05
2022-11-08,18541.271484375,118992465607,5.057666666666666e-05
2022-11-09,15880.7802734375,102905151606,-0.00013185
2022-11-10,17586.771484375,83202283721,-0.00084986
2022-11-11,17034.29296875,55871616488,-0.00010843666666666666
2022-11-12,16799.185546875,29717699419,3.1383333333333335e-05
2022-11-13,16353.365234375,27209183682,-1.4026666666666667e-05
2022-11-14,16618.19921875,49630243054,-4.195333333333334e-05
2022-11-15,16884.61328125,36599436183,-8.771333333333333e-05
2022-11-16,16669.439453125,33925512989,-6.237333333333334e-05
2022-11-17,16687.517578125,27868914022,-4.1269999999999996e-05
2022-11-18,16697.77734375,26862218609,1.7233333333333337e-06
2022-11-19,16711.546875,16106223492,4.094666666666667e-05
2022-11-20,16291.83203125,21313378652,5.98e-06
2022-11-21,15787.2841796875,37429485518,2.994e-05
2022-11-22,16189.76953125,30726828760,8.096666666666667e-06
2022-11-23,16610.70703125,32958875628,6.338666666666667e-05
2022-11-24,16604.46484375,26129037414,4.568e-05
2022-11-25,16521.841796875,18678255976,1.2826666666666665e-05
2022-11-26,16464.28125,18000008764,1.6423333333333333e-05
2022-11-27,16444.626953125,20443898509,5.936666666666664e-06
2022-11-28,16217.322265625,27743025156,9.533333333333334e-06
2022-11-29,16444.982421875,23581685468,2.8486666666666666e-05
2022-11-30,17168.56640625,29523576583,5.6510000000000006e-05
2022-12-01,16967.1328125,22895392882,2.0093333333333336e-05
2022-12-02,17088.66015625,19539705127,2.4249999999999997e-05
2022-12-03,16908.236328125,16217776704,6.141666666666666e-05
2022-12-04,17130.486328125,16824520830,5.7306666666666665e-05
2022-12-05,16974.826171875,22209086834,1.4633333333333324e-06
2022-12-06,17089.50390625,19889922369,2.8763333333333333e-05
2022-12-07,16848.126953125,19675404389,2.8763333333333333e-05
2022-12-08,17233.474609375,20496603770,1.1673333333333334e-05
2022-12-09,17133.15234375,20328426366,2.7943333333333334e-05
2022-12-10,17128.724609375,12706781969,-2.15e-06
2022-12-11,17104.193359375,14122486832,8.313333333333334e-06
2022-12-12,17206.4375,19617581341,1.1246666666666667e-05
2022-12-13,17781.318359375,26634741631,4.991333333333333e-05
2022-12-14,17815.650390625,25534481470,0.0001
2022-12-15,17364.865234375,20964448341,8.393333333333333e-05
2022-12-16,16647.484375,24031608960,2.8536666666666667e-05
2022-12-17,16795.091796875,14463581825,6.51e-05
2022-12-18,16757.9765625,10924354698,4.151666666666666e-05
2022-12-19,16439.6796875,17221074814,4.8190000000000004e-05
2022-12-20,16906.3046875,22722096615,3e-05
2022-12-21,16817.53515625,14882945045,6.367333333333335e-05
2022-12-22,16830.341796875,16441573050,6.094333333333333e-05
2022-12-23,16796.953125,15329265213,9.634333333333334e-05
2022-12-24,16847.755859375,9744636213,6.99e-05
2022-12-25,16841.986328125,11656379938,1.812e-05
2022-12-26,16919.8046875,11886957804,3.7533333333333323e-06
2022-12-27,16717.173828125,15748580239,3.902666666666667e-05
2022-12-28,16552.572265625,17005713920,5.375666666666666e-05
2022-12-29,16642.341796875,14472237479,9.505666666666667e-05
2022-12-30,16602.5859375,15929162910,9.044000000000001e-05
2022-12-31,16547.49609375,11239186456,0.0001
2023-01-01,16625.080078125,9244361700,6.897e-05
2023-01-02,16688.470703125,12097775227,-1.0580000000000002e-05
2023-01-03,16679.857421875,13903079207,7.433e-05
2023-01-04,16863.23828125,18421743322,4.936e-05
2023-01-05,16836.736328125,13692758566,5.7056666666666665e-05
2023-01-06,16951.96875,14413662913,6.945333333333333e-05
2023-01-07,16955.078125,7714767174,6.945333333333333e-05
2023-01-08,17091.14453125,9768827914,7.703e-05
2023-01-09,17196.5546875,18624736866,2.0116666666666667e-05
2023-01-10,17446.29296875,15808338949,5.0770000000000003e-05
2023-01-11,17934.896484375,18372283782,1.6756666666666665e-05
2023-01-12,18869.587890625,34971338710,9.183e-05
2023-01-13,19909.57421875,29225029694,9.053333333333333e-05
2023-01-14,20976.298828125,38967784639,0.00021531000000000002
2023-01-15,20880.798828125,19298407543,0.00015345999999999998
2023-01-16,21169.6328125,26792494050,0.0001
2023-01-17,21161.51953125,24999983362,0.0001
2023-01-18,20688.78125,30005625418,0.0001
2023-01-19,21086.79296875,21152848261,0.0001
2023-01-20,22676.552734375,28799154319,0.0001
2023-01-21,22777.625,32442278429,0.0001
2023-01-22,22720.416015625,24746386230,0.0001
2023-01-23,22934.431640625,26518700512,0.0001
2023-01-24,22636.46875,26405069715,0.0001
2023-01-25,23117.859375,30685366709,0.0001
2023-01-26,23032.77734375,26357839322,0.0001
2023-01-27,23078.728515625,25383335641,9.847000000000001e-05
2023-01-28,23031.08984375,14712928379,0.0001
2023-01-29,23774.56640625,27423687259,0.0001
2023-01-30,22840.138671875,27205595568,0.0001
2023-01-31,23139.283203125,22837828665,0.0001
2023-02-01,23723.76953125,26683255504,0.0001
2023-02-02,23471.87109375,32066936882,0.0001
2023-02-03,23449.322265625,27083066007,0.0001
2023-02-04,23331.84765625,15639298538,0.0001
2023-02-05,22955.666015625,19564262605,0.0001
2023-02-06,22760.109375,23825006542,0.0001
2023-02-07,23264.291015625,27187964471,0.0001
2023-02-08,22939.3984375,25371367758,0.0001
2023-02-09,21819.0390625,32572572185,0.0001
2023-02-10,21651.18359375,27078406594,0.0001
2023-02-11,21870.875,16356226232,6.165666666666668e-05
2023-02-12,21788.203125,17821046406,5.8710000000000005e-05
2023-02-13,21808.1015625,23918742607,6.132333333333333e-05
2023-02-14,22220.8046875,26792596581,9.629e-05
2023-02-15,24307.841796875,32483312909,4.692666666666667e-05
2023-02-16,23623.474609375,39316664596,0.00014390333333333331
2023-02-17,24565.6015625,41358451255,0.0001
2023-02-18,24641.27734375,19625427158,0.0001
2023-02-19,24327.642578125,25555105670,0.0001
2023-02-20,24829.1484375,28987376573,0.0001
2023-02-21,24436.353515625,31252098714,0.0001
2023-02-22,24188.84375,30199996781,0.0001
2023-02-23,23947.4921875,30476264066,5.7123333333333336e-05
2023-02-24,23198.126953125,26811744928,5.1223333333333335e-05
2023-02-25,23175.375,16100721565,5.816666666666667e-06
2023-02-26,23561.212890625,16644534842,5.571e-05
2023-02-27,23522.87109375,22660763494,5.388666666666667e-05
2023-02-28,23147.353515625,20535363434,3.783e-05
2023-03-01,23646.55078125,24662841200,6.728333333333333e-05
2023-03-02,23475.466796875,20386398516,8.570000000000001e-05
2023-03-03,22362.6796875,26062404610,1.857e-05
2023-03-04,22353.349609375,11166012913,2.148666666666667e-05
2023-03-05,22435.513671875,13317001733,2.0413333333333333e-05
2023-03-06,22429.7578125,17353192895,4.9760000000000005e-05
2023-03-07,22219.76953125,22765452204,2.7263333333333334e-05
2023-03-08,21718.080078125,22536575684,5.577666666666667e-05
2023-03-09,20363.021484375,30364664171,0.0001
2023-03-10,20187.244140625,39578257695,0.0001
2023-03-11,20632.41015625,30180288176,-7.576666666666667e-06
2023-03-12,22163.94921875,29279035521,1.798666666666667e-05
2023-03-13,24197.533203125,49466362688,8.670333333333335e-05
2023-03-14,24746.07421875,54622230164,0.00018284333333333332
2023-03-15,24375.9609375,43655701450,0.00018751
2023-03-16,25052.7890625,33866061747,0.0001
2023-03-17,27423.9296875,50730261335,7.770333333333335e-05
2023-03-18,26965.87890625,35723036817,0.0001
2023-03-19,28038.67578125,37769448859,0.0001
2023-03-20,27767.236328125,44774027664,9.693666666666668e-05
2023-03-21,28175.81640625,36102192830,3.221333333333334e-05
2023-03-22,27307.4375,33382021890,1.8693333333333333e-05
2023-03-23,28333.97265625,24220433689,3.052666666666667e-05
2023-03-24,27493.28515625,25980310960,0.0001
2023-03-25,27494.70703125,13383005987,1.3566666666666667e-06
2023-03-26,27994.330078125,13878363192,1.2300000000000024e-06
2023-03-27,27139.888671875,18188895178,1.6393333333333334e-05
2023-03-28,27268.130859375,17783600385,2.4086666666666664e-05
2023-03-29,28348.44140625,20684945906,7.724333333333334e-05
2023-03-30,28033.5625,22435349951,4.5826666666666666e-05
2023-03-31,28478.484375,19001327598,4.5486666666666666e-05
2023-04-01,28411.03515625,10876469901,9.613333333333334e-05
2023-04-02,28199.30859375,12284641999,5.311333333333333e-05
2023-04-03,27790.220703125,19556501327,2.0689999999999997e-05
2023-04-04,28168.08984375,15284538859,-2.8806666666666666e-05
2023-04-05,28177.984375,17052315986,5.514e-05
2023-04-06,28044.140625,13837809380,6.883333333333332e-06
2023-04-07,27925.859375,10861680497,1.953333333333334e-06
2023-04-08,27947.794921875,9373255556,1.3086666666666666e-05
2023-04-09,28333.05078125,12175322951,-2.6899999999999997e-06
2023-04-10,29652.98046875,19282400094,-2.6899999999999997e-06
2023-04-11,30235.05859375,20121259843,0.0001
2023-04-12,30139.052734375,18651929926,6.508000000000001e-05
2023-04-13,30399.06640625,17487721001,7.030666666666667e-05
2023-04-14,30485.69921875,22659995079,4.435666666666667e-05
2023-04-15,30318.49609375,11940685378,4.493333333333333e-05
2023-04-16,30315.35546875,12854816417,9.048e-05
2023-04-17,29445.044921875,17872186762,9.125333333333334e-05
2023-04-18,30397.552734375,19480529496,3.648333333333333e-05
2023-04-19,28822.6796875,24571565421,5.383333333333334e-05
2023-04-20,28245.98828125,21340360360,6.048333333333333e-05
2023-04-21,27276.91015625,20759504330,8.765666666666667e-05
2023-04-22,27817.5,13125734602,6.316e-05
2023-04-23,27591.384765625,12785446832,2.504333333333333e-05
2023-04-24,27525.33984375,17703288330,3.667666666666667e-05
2023-04-25,28307.59765625,17733373139,6.737666666666667e-05
2023-04-26,28422.701171875,31854242019,5.344e-05
2023-04-27,29473.787109375,27153445027,3.850666666666667e-05
2023-04-28,29340.26171875,17544464887,8.158666666666667e-05
2023-04-29,29248.48828125,10662634333,4.871333333333333e-05
2023-04-30,29268.806640625,14652199272,4.2369999999999996e-05
2023-05-01,28091.568359375,18655599976,-1.1230000000000004e-05
2023-05-02,28680.537109375,16432924527,2.769e-05
2023-05-03,29006.30859375,19122972518,6.568e-05
2023-05-04,28847.7109375,15548678514,8.102000000000001e-05
