datetime,close,Volume,funding_rate,log_returns,log_returns_13,Hurst_13,MR_Strength_13,RSI_13,Momentum_13,MACD_13,MACD_Signal_13,MACD_Diff_13,Volatility_logreturns_13,log_returns_34,Hurst_34,MR_Strength_34,RSI_34,Momentum_34,MACD_34,MACD_Signal_34,MACD_Diff_34,Volatility_logreturns_34,log_returns_55,Hurst_55,MR_Strength_55,RSI_55,Momentum_55,MACD_55,MACD_Signal_55,MACD_Diff_55,Volatility_logreturns_55,umap_1,umap_2,umap_3,umap_4,umap_5,umap_6,umap_7
2022-01-11,3238.111572265625,15211447193,6.305333333333334e-05,0.049055408505269085,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1649125,8.824116,10.705815,0.22985463,8.89661,2.1459248,3.5124452
2022-01-12,3372.25830078125,16662871689,-6.218e-05,0.04059232704491726,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3383921,6.068619,9.996857,-1.4501597,1.8872592,2.6786938,0.40060094
2022-01-13,3248.28857421875,15294466275,2.080333333333333e-05,-0.03745437376600755,,,,35.55277680334221,,-106.18868259142755,,,,,,,,,,,,,,,,,,,,,,2.1854331,8.600232,10.582507,0.2775312,8.56874,1.8977709,2.9647617
2022-01-14,3310.00146484375,13562957230,6.235333333333334e-05,0.01882036684483606,-0.1300460006365598,,0.16705502296976765,39.713642134570144,-12.194496109918482,-85.89724604709,,,0.03840035010228383,,,,,,,,,,,,,,,,,,,3.4080853,9.798744,8.648322,6.390459,10.479196,6.971548,10.046133
2022-01-15,3330.53076171875,9619999078,9.877333333333332e-05,0.006183047255123135,-0.13961952522335166,,0.2691460249002814,41.08442868787889,-13.031093278816424,-67.03515081138994,,,0.03795437474408725,,,,,,,,,,,,,,,,,,,6.959947,10.836479,1.3048781,8.607828,-0.70300126,1.6450301,0.13293652
2022-01-16,3350.921875,9505934874,6.864666666666666e-05,0.006103815352282093,-0.11555051545423609,,0.35276911036691266,42.49148636407762,-10.91244318836053,-49.83778445093003,,,0.03815905397786829,,,,,,,,,,,,,,,,,,,9.181864,5.721492,-1.0237517,-0.22541079,5.2091193,1.0736096,11.445744
2022-01-17,3212.304931640625,12344309617,3.296666666666667e-06,-0.04224676783784577,-0.1664470736917074,,0.6599575614002141,36.13586833383465,-15.333237325854531,-57.077009834602904,,,0.038815028191017384,,,,,,,,,,,,,,,,,,,6.498435,11.874002,3.1674204,10.983614,3.8487544,9.808927,5.22655
2022-01-18,3164.025146484375,13024154091,7.058333333333333e-05,-0.015143729147734823,-0.11521160361634203,,0.8501282205952053,34.205404318076745,-10.882245243816609,-66.0766269353121,,,0.035370045905971294,,,,,,,,,,,,,,,,,,,3.469676,9.733984,8.390256,7.651954,10.114416,8.295006,10.666734
2022-01-19,3095.825927734375,13187424144,6.0933333333333335e-05,-0.021790268306875832,-0.09912027578722124,,1.1242373651055255,31.620369851047528,-9.436622434258453,-78.63233694348855,,,0.03454173929972337,,,,,,,,,,,,,,,,,,,3.549955,9.807147,8.475443,7.2583027,10.132636,7.902476,10.485325
2022-01-20,3001.1201171875,10645922764,0.0001,-0.031069137876988995,-0.06204122974090756,,0.5855282629634851,28.39237612883248,-6.015586353797845,-96.63942470239544,,,0.030411576439321786,,,,,,,,,,,,,,,,,,,5.965894,11.527167,1.0796859,10.247024,1.103497,5.220643,2.2098439
2022-01-21,2557.931640625,26796291874,5.756666666666668e-06,-0.15978661233704647,-0.18961030825914574,,0.37929145317871554,18.709536994856705,-17.27185441130953,-167.03234550443494,-98.57474925526091,-68.45759624917403,0.05253784486185835,,,,,,,,,,,,,,,,,,,-0.5646622,-0.9255136,-0.31813312,8.493135,7.963912,5.087076,4.97386
2022-01-22,2405.18115234375,27369692036,8.824000000000001e-05,-0.06157375509984131,-0.2722349886193613,,0.0,16.596212366520035,-23.832474495811475,-225.13390368853743,-123.88658014191623,-101.2473235466212,0.052864226092216825,,,,,,,,,,,,,,,,,,,-0.54031926,-0.9611363,-0.35681105,8.5675745,8.069325,5.0407767,4.8616323
2022-01-23,2535.0390625,16481489511,-2.842666666666667e-05,0.05258382225371412,-0.19572585711619878,,0.0,24.45502057032833,-17.776238562557047,-232.9660173018492,-145.70246757390282,-87.26354972794638,0.05662909517413933,,,,,,,,,,,,,,,,,,,0.05474817,6.83232,10.097241,-0.37853453,3.0418267,1.9309298,-0.33687556
2022-01-24,2440.352294921875,28220804648,2.7416666666666668e-05,-0.038066634147074466,-0.28284789976854235,,0.0,22.760903562629352,-24.636559288955507,-241.77905295169694,-164.91778464946165,-76.86126830223529,0.05347712356638658,,,,,,,,,,,,,,,,,,,-0.4241914,-1.0861613,-0.4686426,8.841971,8.399497,4.8358445,4.517213
2022-01-25,2455.93505859375,16179776932,-1.180000000000003e-06,0.006365155947078696,-0.3170750708663808,,0.013269914842512767,23.703224527408068,-27.172391924284554,-235.0801471943273,-178.9502571584348,-56.129890035892515,0.05093369738597623,,,,,,,,,,,,,,,,,,,1.6037389,8.450238,11.02455,0.59207743,6.112636,0.9034623,-0.22287962
2022-01-26,2468.0302734375,21229909340,-0.00010686,0.004912804357988148,-0.27470789274238516,,0.03210188331963384,24.47798321875662,-24.020596783612767,-219.65578043889946,-187.09136181452774,-32.56441862437171,0.05138160555446083,,,,,,,,,,,,,,,,,,,-0.50330514,0.35594398,3.284359,5.296697,3.240185,7.623485,8.058488
2022-01-27,2423.001220703125,16126522783,-6.724333333333334e-05,-0.018413426720136978,-0.311941686307358,,0.07918619632046418,23.514940637516446,-26.797578598125977,-207.67947034910276,-191.20898352144275,-16.47048682766001,0.04998786137257482,,,,,,,,,,,,,,,,,,,1.5987424,8.33192,10.969801,0.67539865,6.23819,0.8358497,-0.12525666
2022-01-28,2547.092041015625,14666227351,-5.6026666666666657e-05,0.049945386741980194,-0.268179346820501,,0.11592702103454704,31.55435856549319,-23.522939037465143,-174.1430624801319,-187.7957993131806,13.652736833048692,0.05353708064235882,,,,,,,,,,,,,,,,,,,2.5365014,9.650527,8.657204,4.632857,11.170662,3.3758974,8.75852
2022-01-29,2597.084716796875,11172062661,2.7176666666666667e-05,0.019437220797135155,-0.254845941375648,,0.22494840892646012,34.55658063891234,-22.496411027282605,-139.36087693935315,-178.10881483841513,38.74793789906198,0.054215323886335307,,,,,,,,,,,,,,,,,,,6.4202914,11.401349,1.2168204,10.324767,2.5002325,7.5393696,3.4651742
2022-01-30,2603.466552734375,9501221177,-2.33e-06,0.0024542933278380702,-0.2101448802099643,,0.27233318142479396,34.95116322052908,-18.95331831387804,-111.46577139517831,-164.78020614976776,53.314434754589456,0.05407690611857638,,,,,,,,,,,,,,,,,,,9.156508,5.6999335,-1.0140766,-0.2471519,5.2062,1.0966609,11.418949
2022-01-31,2688.27880859375,13778234614,-2.33e-06,0.03205729421772353,-0.16294385684450585,,0.39442129979493884,40.14675162138597,-15.03611115162085,-77.72147547413306,-147.36846001464085,69.64698454050779,0.05571109057816015,,,,,,,,,,,,,,,,,,,3.0752585,9.890677,8.590981,5.6858406,10.742266,6.0982876,9.639205
2022-02-01,2792.1171875,13194846235,-7.024333333333333e-05,0.037899015902413284,-0.10325457263521685,,0.6517106834732547,45.88016264808518,-9.81026541297297,-39.05534321039113,-125.70583665379091,86.65049344339978,0.05732107861615549,,,,,,,,,,,,,,,,,,,3.55039,9.806795,8.477968,7.2529764,10.124772,7.8972006,10.485073
2022-02-02,2682.85400390625,13876301217,-1.955333333333333e-05,-0.039919001898463743,-0.1121044366566915,,1.3031548243052358,41.363471546700346,-10.60491086173229,-29.39713159453777,-106.44409564194028,77.04696404740251,0.0576701110442835,,,,,,,,,,,,,,,,,,,3.0338743,9.902859,8.584789,5.5196857,10.724633,5.84139,9.593692
2022-02-03,2679.16259765625,12755505065,-0.00017255,-0.0013768725863691853,0.04630530309398573,,0.3173445683014685,41.21497015288738,4.7394134818094145,-22.811401637095514,-89.71755684097133,66.90615520387581,0.03556920627788573,,,,35.85595656282395,,-221.0355566680205,,,,,,,,,,,,,5.9444194,12.135868,4.0384026,11.201133,4.708801,10.067716,6.3630195
2022-02-04,2983.5869140625,18987223729,9.595333333333334e-05,0.10762195699877354,0.21550101519260045,,0.2857560523654626,55.491088134112644,24.0483242251885,25.640943604561926,-66.64585675186467,92.2868003564266,0.04037919839946417,-0.23386839344288707,,0.0777992983647005,44.569291922817904,-20.85340288467884,-195.11305977208895,,,0.04715487836887092,,,,,,,,,,-0.4337661,0.6598107,5.1907344,2.0872812,0.7023977,7.6255836,7.4579415
2022-02-05,3014.648193359375,13102093957,7.269e-05,0.010356898784399916,0.1732740917232862,,0.0,56.654646152882094,18.919200810515125,58.69640126004606,-41.57740514948253,100.27380640952859,0.03891314251649123,-0.23926806650040225,,0.11723750281672729,45.34970685205666,-21.27961688900438,-170.47240247648006,,,0.04708537681535717,,,,,,,,,,3.478248,9.729986,8.352102,7.553195,10.108965,8.197715,10.635574
2022-02-06,3057.47607421875,9466018022,0.0001,0.01410662535468382,0.22544735122504458,,0.021659765332312408,58.28363055150109,25.28830696211555,82.65693377351636,-16.730537364882753,99.3874711383991,0.03573107934802158,-0.20719624672888498,,0.12609851346740844,46.42132324920954,-18.713988680445944,-146.42747452218464,,,0.04718097744793178,,,,,,,,,,9.125062,5.6837387,-1.0403314,-0.28475317,5.2105603,1.150153,11.358097
2022-02-07,3142.470703125,15197063785,2.9720000000000003e-05,0.027419575373833136,0.24650177065179896,,0.0387162887874966,61.40225651558738,27.954144883796527,106.0949850021043,7.834567108514657,98.26041789358963,0.03566917821967258,-0.18842646175467734,,0.1547123358402103,48.486685441173435,-17.173858991010302,-120.7588249336618,,,0.04746765777133689,,,,,,,,,,2.0971696,8.894532,10.760662,0.2732965,8.969163,2.2167459,3.5880392
2022-02-08,3122.608642578125,17136080906,6.446e-05,-0.006340582774359995,0.23524838351945082,,0.02695146265732819,60.26176113494058,26.522299024676105,113.27696751282474,28.923047189376675,84.35392032344807,0.03617155343278209,-0.1283878453059372,,0.1247630573650867,48.040811215648404,-12.04878016914007,-99.55124997512075,,,0.0462366575133367,,,,,,,,,,-0.23085025,4.6599445,8.230078,-0.7200874,-1.0008591,5.0128584,3.4947212
2022-02-09,3239.45703125,13951308490,5.651333333333333e-05,0.03673697694103097,0.2903987871806186,,0.13283800218592637,64.4679606247221,33.696054445649416,129.7431769209693,49.087073135695206,80.65610378527408,0.03473849109966542,-0.05376927222890969,,0.11423237494742618,50.784023287063036,-5.234926937965119,-74.83910744678133,,,0.04633955841188391,,,,,,,,,,3.0217404,9.910164,8.586747,5.404587,10.707361,5.612521,9.577366
2022-02-10,3077.482177734375,18629485080,-1.376e-05,-0.051293944903900664,0.18915945553473767,,0.052766286226351634,55.62604427714427,20.82335966576468,111.38962495756186,61.54758350006854,49.84204145749332,0.03910701948551208,-0.036915033209507696,,0.07715773498149114,47.22326207713086,-3.624198070399308,-62.39430956548085,,,0.04569150555250091,,,,,,,,,,-0.5423542,1.1840233,6.072702,0.5448853,-0.57533014,7.2713246,6.742206
2022-02-11,2927.383544921875,16043881065,-2.0366666666666663e-05,-0.05000275191289092,0.11971948282471159,,0.2009067543450797,48.893968374275616,12.718061370457542,74.16357927378931,64.0707826548127,10.092796618976607,0.04293858540969378,-0.05470025130359032,,0.0843338014861842,44.26031199568878,-5.323110183249216,-59.66879051157048,-115.3840464367811,55.71525592521063,0.04615813847833643,,,,,,,,,,1.5890756,8.344914,10.803357,0.6460389,6.741884,0.8386022,0.28362343
2022-02-12,2917.36279296875,11254355757,0.0001,-0.003428980897511885,0.11383620859936171,,0.32733721692822076,48.46971338318113,12.05685703565868,46.913501871082644,60.639326498066694,-13.72582462698405,0.043046580988939355,-0.07918015746147648,,0.09630824077481434,44.07011611859838,-7.612653324725629,-57.546498993943715,-103.81653694821364,46.270037954269924,0.04598456809916395,,,,,,,,,,6.5541954,11.331131,1.2653309,10.299716,2.6791275,7.827127,3.6576138
2022-02-13,2883.46337890625,9054963563,1.6749999999999997e-05,-0.0116879213293838,0.07009099305225437,,0.36113954418402217,46.97588525785008,7.26057764873733,23.472170763717713,53.2058953511969,-29.733724587479188,0.042782349450113194,-0.06694276954141187,,0.09256378836871826,43.41978999076486,-6.475127548141807,-57.23193416988397,-94.49961639254772,37.26768222266375,0.04585812664433446,,,,,,,,,,8.75614,5.724079,-1.4448234,-0.8898466,5.4044642,2.5029824,9.869067
2022-02-14,2933.47900390625,12164552172,8.504333333333334e-05,0.017196958236169613,0.04938893538601078,,0.3417765540572247,49.46529032973898,5.062889804164067,15.307376891301828,45.626191659217895,-30.318814767916066,0.04184656574968975,-0.09880121981051145,,0.10350185739599892,44.661144053944234,-9.407723037357583,-53.905665576577576,-86.38082622935369,32.47516065277611,0.045103226610967925,,,,,,,,,,6.672649,11.681354,2.6853936,10.784782,3.5764134,9.521507,4.866693
2022-02-15,3179.877197265625,13921257873,2.284e-05,0.08065348682875585,0.16996142411323018,,0.4947557281518677,59.590416486448994,18.52591280165475,44.88347451498612,45.47764823037154,-0.5941737153854234,0.044619359395331244,-0.058740060026672876,,0.125508566119779,50.2061684009307,-5.704815181893276,-37.4779972372271,-76.60026043092837,39.12226319370127,0.0467666057581645,,,,,,,,,,3.031117,9.91286,8.592076,5.4541287,10.709423,5.7132525,9.580437
2022-02-16,3127.830078125,12352406833,0.0001,-0.016503080476892827,0.15483521622270663,,1.0062500934874101,56.978018772098785,16.746556586794973,53.72400810062254,47.12692020442175,6.59708789620079,0.04522077440967159,-0.037788766737558196,,0.10948420784726244,49.134684605295234,-3.7083680634107954,-26.280983235092663,-66.53640499176123,40.25542175666857,0.04641832601827098,,,,,,,,,,6.472498,11.899848,3.2245984,11.003212,3.8867655,9.839821,5.274625
2022-02-17,2881.48193359375,15860206214,5.4606666666666674e-05,-0.08203477627474137,-0.03482151705080831,,0.6247414591773987,46.5206316956278,-3.422222425882751,21.75117095060432,42.05177035365827,-20.30059940305395,0.04226613847945445,-0.13864390985713565,,0.12655499940987675,44.50303462259363,-12.946203673968116,-30.024934962068983,-59.23411098582279,29.209176023753805,0.04829077139039733,,,,,,,,,,2.1460714,8.039521,10.384431,0.5286701,7.465441,1.1882453,1.3807493
2022-02-18,2785.7275390625,15748173433,-3.181333333333333e-05,-0.03379564796746988,-0.07897406380267814,,0.8650102302806172,43.183272757535065,-7.593610916230233,-12.391037582467106,31.1632087664332,-43.55424634890031,0.042900571499772076,-0.1786226050797288,,0.16369971101414202,42.884139712286334,-16.357849893423577,-38.13978605104967,-55.01524599886817,16.8754599478185,0.04851954110436339,,,,,,,,,,2.1859968,8.070761,10.371951,0.48068228,7.6574655,1.2822155,1.6490782
2022-02-19,2763.701171875,9774183169,7.307333333333333e-05,-0.007938288426892978,-0.1010189775842551,,0.5224092978065451,42.42482848396627,-9.608412141665433,-35.93529780980862,17.743507451184836,-53.67880526099346,0.04246989374520367,-0.19266470885890388,,0.18778409161286777,42.51757834681859,-17.524153800959624,-45.887371313197036,-53.18967106173395,7.30229974853691,0.04847968357470635,,,,,,,,,,6.8320303,10.846993,1.3246645,9.079025,-0.5439943,2.0212092,0.37837633
2022-02-20,2628.6484375,11641437834,1.7763333333333333e-05,-0.05010097368287536,-0.17853952664096362,,0.390637797214414,37.99253043789587,-16.35090074551958,-68.1766519286989,0.5594755752080882,-68.73612750390699,0.04255930790737014,-0.2005189147039336,,0.17758818810146215,40.339345422641955,-18.169398813659114,-59.37779750670643,-54.42729635072845,-4.950501155977982,0.04867757903312638,,,,,,,,,,6.8668327,11.301379,1.5704544,10.180405,2.9920502,8.546716,4.1177397
2022-02-21,2573.816162109375,18646392740,5.3333333333332825e-08,-0.021080126474083236,-0.1932790703406868,,0.22349257965117314,36.323399740922156,-17.5748082223858,-92.96671820305983,-18.145763180445496,-74.82095502261433,0.04254226622002078,-0.20645531203028192,,0.17884780834357922,39.49298829150493,-18.65373873626749,-73.26625973436876,-58.19508902745651,-15.071170706912248,0.0487223745033409,,,,,,,,,,-0.5407508,1.1512939,6.0499682,0.57538384,-0.5455264,7.287794,6.7754426
2022-02-22,2639.29931640625,16360200507,1.0656666666666667e-05,0.025123785947061057,-0.20489226133465668,,0.24369310859457263,39.74806816344521,-18.526490984576167,-94.99501354482709,-33.51561325332182,-61.47940029150527,0.04147693813419728,-0.15954125777634506,,0.17239824242651597,41.01570633538622,-14.746520701899602,-80.90691968861393,-62.737455159688,-18.16946452892593,0.04892762209854625,,,,,,,,,,0.082724735,6.8826337,10.157564,-0.31277993,3.1057239,1.8750284,-0.39613748
2022-02-23,2590.359619140625,13382637240,5.393333333333332e-06,-0.01871675631661119,-0.17231507274736713,,0.2363294666645288,38.089483890103345,-15.828606973521675,-99.35086485141392,-46.68266357294024,-52.668201278473674,0.040112906258841494,-0.14718887621596718,,0.1721335772496144,40.23601023178287,-13.686906288569991,-89.43801569515063,-68.07756726678053,-21.36044842837009,0.04877144130608851,,,,,,,,,,3.5511634,9.836293,8.619962,6.831006,10.275669,7.4629507,10.277126
2022-02-24,2598.067138671875,29312342666,-3.604333333333333e-05,0.0029710451975588936,-0.11934127563691727,,0.1409114088472637,38.52712739439446,-11.249513471552588,-96.86150103051659,-56.718431064455515,-40.14306996606108,0.03873582270304971,0.015568781318637996,,0.11664262055067855,40.419789085247096,1.569060619503826,-95.60406484532268,-73.58286678248896,-22.02119806283372,0.040302904162356,,,,40.05587408687059,,-161.18714763550497,,,,-0.3647817,-1.136138,-0.50808203,8.969477,8.537749,4.7178516,4.377081
2022-02-25,2764.53564453125,17208902048,0.0001,0.0621049200162798,-0.053807374723125544,,0.14907789754326037,47.25169866557716,-5.238537654824237,-67.60265495493286,-58.89527584255099,-8.707379112381872,0.04351597891566993,0.1392474564347594,,0.13770023036342305,44.23567045678562,14.94084933425176,-91.18077673848302,-77.10244877368778,-14.078327964795236,0.04011544996077301,-0.3101219522007283,,0.09397541465677577,43.03141278040449,-26.664248379232546,-158.1222893078252,,,0.043838009288228265,-0.24104378,4.639738,8.212608,-0.71549577,-1.0065876,5.033514,3.5159802
2022-02-26,2781.11181640625,11724648351,0.0001,0.0059781013336719585,-0.03614135206006979,,0.23323608301396848,48.04709699152717,-3.5496050773089345,-44.56175913243578,-56.02857250052794,11.466813368092161,0.043536429956030666,0.09264173551471704,,0.13590650149945174,44.5996878848509,9.706862412746352,-86.00012741925275,-78.88198450280078,-7.118142916451973,0.03919406676366739,-0.3199004227089713,,0.1223929206811552,43.316773781894135,-27.37786513720796,-154.3826108165672,,,0.04376940699247732,6.9045525,11.314067,1.6265345,10.17397,3.0388842,8.627436,4.176914
2022-02-27,2621.8017578125,16150857254,6.835666666666668e-05,-0.058989006467831916,-0.11232731676407125,,0.2544873706742485,41.52734050092984,-10.624833028588835,-51.39482070828171,-55.1018221420787,3.7070014337969894,0.045697302793377116,0.07171936319395965,,0.1579891638955328,41.89187046894259,7.435379853482749,-89.7099030414065,-81.04756821052193,-8.662334830884575,0.04000967565810513,-0.3609242347599698,,0.13099744825708856,41.29210458500802,-30.296819275150273,-156.32988392642483,,,0.04432627960907783,1.5593773,8.375508,10.947586,0.68288594,6.1606565,0.818677,-0.19452593
2022-02-28,2919.201171875,19266124733,-6.170333333333334e-05,0.10744823233553069,-0.08553257125729638,,0.39925273887744,54.11838904144648,-8.197675860400528,-10.994949431166333,-46.28044759989623,35.285498168729895,0.05042062679869479,0.1728024395824116,,0.16691614705495642,47.96791157954046,18.863125539911984,-76.19933453062276,-80.07792147454211,3.8785869439193448,0.04390181303212723,-0.2621257928240646,,0.1519732985663842,46.08373803638585,-23.0585769169193,-147.0532797957071,,,0.04688238632694112,-0.44699833,0.57962906,4.997924,2.3948038,0.9410116,7.697009,7.5745397
2022-03-01,2972.485107421875,18757425786,0.0001,0.018088331874394136,-0.05094115890600944,,1.0384121763355922,55.959091580934256,-4.966541238590802,21.800429875036116,-32.66427210490976,54.46470197994588,0.05076485931471351,0.1859779670988174,,0.21661467217605762,48.95322251196853,20.439572375332524,-61.51674513314629,-76.36568620626295,14.848941073116663,0.043958383320481596,-0.17765826172657048,,0.14956922280566085,46.87498356555246,-16.277151237572106,-136.46879911373253,,,0.046205286342238645,-0.56639093,0.89197534,5.8270283,0.86431485,-0.25394237,7.419575,7.052791
2022-03-02,2950.118408203125,16636517503,0.0001,-0.007553031531305678,0.023540585837426298,,0.6224676942078597,54.95648259779322,2.3819852489504387,37.794177322071846,-18.572582219513443,56.36675954158529,0.04510098201587577,0.19683836228764873,,0.24912965248973098,48.5555627791186,21.754722325192933,-50.027846071301155,-71.0981181792706,21.070272107969444,0.04381881283740325,-0.14732969712187954,,0.1439527653523945,46.58270917069815,-13.699060120841605,-127.44204470193654,,,0.0459644344811625,-0.3358563,6.1077013,9.981043,-1.4110075,1.9293314,2.6419423,0.39693472
2022-03-03,2834.468994140625,13091199728,0.0001,-0.03999069193805145,0.017345541866844814,,0.39134561756323866,49.944052178838994,1.749684934892387,29.5223032471622,-8.953605126178314,38.475908373340516,0.04553915578596889,0.10690228360761717,,0.24234058270062817,46.541481243598476,11.282550787226816,-46.32281430810326,-66.14305740503713,19.820243096933865,0.043787045935248264,-0.11917220513662818,,0.12296118400871393,45.10171560210624,-11.234507113863874,-123.16464407344802,,,0.04537475560558289,3.4956079,9.745964,8.408735,7.51606,10.099118,8.160541,10.617004
2022-03-04,2617.156005859375,14496939024,0.0001,-0.07976638173113913,-0.0544825514374013,,0.46248480004507203,42.12318389527731,-5.302496793320212,-7.791814032641014,-8.721246907470855,0.9294328748298408,0.05081030483836927,0.007698681079342727,,0.2604075097953843,43.081777632375235,0.7728392120860427,-54.65153426581992,-63.84475277719369,9.193218511373772,0.04592164780980388,-0.16672105304895915,,0.11969920125169395,42.514814111393655,-15.356431093620703,-126.78160726544957,-139.41043166415906,12.628824398709497,0.04639932162244889,2.7112248,9.828638,8.736738,4.7649193,10.96437,3.8048184,9.023147
2022-03-05,2664.8310546875,8072368396,3.2586666666666664e-05,0.018052427243852122,0.013670849489326089,,0.5599204739138471,44.19988437782835,1.3764722840575747,-23.50843747206818,-11.67868502039032,-11.82975245167786,0.049168066935797006,0.023296814995356827,,0.27106232347160114,44.02233206623946,2.3570305479313705,-58.71186179035203,-62.81817457982536,4.1063127894733285,0.04602238327348655,-0.1697195510654813,,0.1227389659644226,43.24223622172347,-15.609854532381332,-127.99416285099369,-137.127177901526,9.133015050532322,0.046372255253995034,9.019883,4.660711,0.8382207,-1.5571089,7.3751874,6.843507,6.738841
2022-03-06,2555.037353515625,8872976607,1.431333333333333e-05,-0.042073818174725976,-0.007322842211316648,,0.6373617475648595,40.56823639605736,-0.7296095529355834,-47.856146379044276,-18.91417729212111,-28.941969086923166,0.05028756598386039,-0.050834297397092616,,0.2617755726521409,42.36139154262727,-4.956385277158963,-67.66740357707477,-63.788020379275245,-3.8793831977995197,0.0462465289452783,-0.18786805999075892,,0.1220598018638835,41.9957398942556,-17.12759581225414,-132.6745829124252,-136.23665890370586,3.5620759912806648,0.046587360913600655,8.744116,5.502826,-1.2949747,-1.155169,5.64275,3.0932229,9.367391
2022-03-07,2497.771240234375,14594098731,3.8593333333333335e-05,-0.02266801297812502,-0.05511464113650267,,0.5657681119396109,38.76836099412099,-5.362335196016491,-68.99046816312466,-28.92943546632182,-40.06103269680284,0.0499993060522302,-0.11140132627763098,,0.2186643935412147,41.51957169631326,-10.542034144676279,-77.83391834000076,-66.59719997142035,-11.236718368580412,0.04584789314554603,-0.25959148147415306,,0.12697657483287683,41.36234117175052,-22.863336099109535,-138.57223200576118,-136.70377352411694,-1.8684584816442396,0.04609260591121037,2.5881798,9.706551,8.651713,4.662316,11.102776,3.4953516,8.842117
2022-03-08,2576.74755859375,13922922903,3.3253333333333336e-05,0.03112913711734261,-0.005268747702549039,,0.46234345012695377,42.57481017116569,-0.5254892195775861,-67.83158017701362,-36.70986440846018,-31.121715768553443,0.05070289396444499,-0.04035318726182465,,0.19427774270663856,43.12551630925408,-3.9549839520901418,-81.59802833563026,-69.59736564426234,-12.000662691367921,0.045746196249451136,-0.2690546714017278,,0.14168913900858132,42.57884087406886,-23.589851999273137,-140.6789517576076,-137.4988091708151,-3.180142586792499,0.0459377311285141,3.0216346,9.905102,8.58287,5.439882,10.715261,5.6895013,9.5839405
2022-03-09,2729.783447265625,14173665398,8.741333333333333e-05,0.057694315245381184,0.04945452234527343,,0.49009992140006775,49.20361819478372,5.069780785614456,-42.4911511843502,-37.86612176363818,-4.625029420712018,0.053215919564960176,0.018718000569925806,,0.20502753796029893,46.08161078750129,1.8894280494083662,-75.97554857294108,-70.8730022299981,-5.102546342942986,0.0468472386875124,-0.17390598239033897,,0.14035956930682678,44.83746986114093,-15.9624095921906,-136.7408834916232,-137.34722403497673,0.6063405433535252,0.04647718932677972,2.962968,9.998475,8.660127,5.06663,10.675977,4.588194,9.430879
