datetime,SPX_close,SPX_Volume,SPX_log_returns_13,SPX_Hurst_13,SPX_MR_Strength_13,SPX_RSI_13,SPX_Momentum_13,SPX_MACD_13,SPX_MACD_Signal_13,SPX_MACD_Diff_13,SPX_Volatility_13,SPX_log_returns_34,SPX_Hurst_34,SPX_MR_Strength_34,SPX_RSI_34,SPX_Momentum_34,SPX_MACD_34,SPX_MACD_Signal_34,SPX_MACD_Diff_34,SPX_Volatility_34,SPX_log_returns_55,SPX_Hurst_55,SPX_MR_Strength_55,SPX_RSI_55,SPX_Momentum_55,SPX_MACD_55,SPX_MACD_Signal_55,SPX_MACD_Diff_55,SPX_Volatility_55,MDY_close,MDY_Volume,MDY_log_returns_13,MDY_Hurst_13,MDY_MR_Strength_13,MDY_RSI_13,MDY_Momentum_13,MDY_MACD_13,MDY_MACD_Signal_13,MDY_MACD_Diff_13,MDY_Volatility_13,MDY_log_returns_34,MDY_Hurst_34,MDY_MR_Strength_34,MDY_RSI_34,MDY_Momentum_34,MDY_MACD_34,MDY_MACD_Signal_34,MDY_MACD_Diff_34,MDY_Volatility_34,MDY_log_returns_55,MDY_Hurst_55,MDY_MR_Strength_55,MDY_RSI_55,MDY_Momentum_55,MDY_MACD_55,MDY_MACD_Signal_55,MDY_MACD_Diff_55,MDY_Volatility_55,QQQ_close,QQQ_Volume,QQQ_log_returns_13,QQQ_Hurst_13,QQQ_MR_Strength_13,QQQ_RSI_13,QQQ_Momentum_13,QQQ_MACD_13,QQQ_MACD_Signal_13,QQQ_MACD_Diff_13,QQQ_Volatility_13,QQQ_log_returns_34,QQQ_Hurst_34,QQQ_MR_Strength_34,QQQ_RSI_34,QQQ_Momentum_34,QQQ_MACD_34,QQQ_MACD_Signal_34,QQQ_MACD_Diff_34,QQQ_Volatility_34,QQQ_log_returns_55,QQQ_Hurst_55,QQQ_MR_Strength_55,QQQ_RSI_55,QQQ_Momentum_55,QQQ_MACD_55,QQQ_MACD_Signal_55,QQQ_MACD_Diff_55,QQQ_Volatility_55,VIX_close,VIX_Volume,VIX_log_returns_13,VIX_Hurst_13,VIX_MR_Strength_13,VIX_RSI_13,VIX_Momentum_13,VIX_MACD_13,VIX_MACD_Signal_13,VIX_MACD_Diff_13,VIX_Volatility_13,VIX_log_returns_34,VIX_Hurst_34,VIX_MR_Strength_34,VIX_RSI_34,VIX_Momentum_34,VIX_MACD_34,VIX_MACD_Signal_34,VIX_MACD_Diff_34,VIX_Volatility_34,VIX_log_returns_55,VIX_Hurst_55,VIX_MR_Strength_55,VIX_RSI_55,VIX_Momentum_55,VIX_MACD_55,VIX_MACD_Signal_55,VIX_MACD_Diff_55,VIX_Volatility_55,BTC-USD_close,BTC-USD_Volume,BTC-USD_funding_rate,BTC-USD_log_returns_13,BTC-USD_Hurst_13,BTC-USD_MR_Strength_13,BTC-USD_RSI_13,BTC-USD_Momentum_13,BTC-USD_MACD_13,BTC-USD_MACD_Signal_13,BTC-USD_MACD_Diff_13,BTC-USD_Volatility_13,BTC-USD_log_returns_34,BTC-USD_Hurst_34,BTC-USD_MR_Strength_34,BTC-USD_RSI_34,BTC-USD_Momentum_34,BTC-USD_MACD_34,BTC-USD_MACD_Signal_34,BTC-USD_MACD_Diff_34,BTC-USD_Volatility_34,BTC-USD_log_returns_55,BTC-USD_Hurst_55,BTC-USD_MR_Strength_55,BTC-USD_RSI_55,BTC-USD_Momentum_55,BTC-USD_MACD_55,BTC-USD_MACD_Signal_55,BTC-USD_MACD_Diff_55,BTC-USD_Volatility_55,ETH-USD_close,ETH-USD_Volume,ETH-USD_funding_rate,ETH-USD_log_returns_13,ETH-USD_Hurst_13,ETH-USD_MR_Strength_13,ETH-USD_RSI_13,ETH-USD_Momentum_13,ETH-USD_MACD_13,ETH-USD_MACD_Signal_13,ETH-USD_MACD_Diff_13,ETH-USD_Volatility_13,ETH-USD_log_returns_34,ETH-USD_Hurst_34,ETH-USD_MR_Strength_34,ETH-USD_RSI_34,ETH-USD_Momentum_34,ETH-USD_MACD_34,ETH-USD_MACD_Signal_34,ETH-USD_MACD_Diff_34,ETH-USD_Volatility_34,ETH-USD_log_returns_55,ETH-USD_Hurst_55,ETH-USD_MR_Strength_55,ETH-USD_RSI_55,ETH-USD_Momentum_55,ETH-USD_MACD_55,ETH-USD_MACD_Signal_55,ETH-USD_MACD_Diff_55,ETH-USD_Volatility_55,CBOE_close,CBOE_Volume,CBOE_log_returns_13,CBOE_Hurst_13,CBOE_MR_Strength_13,CBOE_RSI_13,CBOE_Momentum_13,CBOE_MACD_13,CBOE_MACD_Signal_13,CBOE_MACD_Diff_13,CBOE_Volatility_13,CBOE_log_returns_34,CBOE_Hurst_34,CBOE_MR_Strength_34,CBOE_RSI_34,CBOE_Momentum_34,CBOE_MACD_34,CBOE_MACD_Signal_34,CBOE_MACD_Diff_34,CBOE_Volatility_34,CBOE_log_returns_55,CBOE_Hurst_55,CBOE_MR_Strength_55,CBOE_RSI_55,CBOE_Momentum_55,CBOE_MACD_55,CBOE_MACD_Signal_55,CBOE_MACD_Diff_55,CBOE_Volatility_55,TNX_close,TNX_Volume,TNX_log_returns_13,TNX_Hurst_13,TNX_MR_Strength_13,TNX_RSI_13,TNX_Momentum_13,TNX_MACD_13,TNX_MACD_Signal_13,TNX_MACD_Diff_13,TNX_Volatility_13,TNX_log_returns_34,TNX_Hurst_34,TNX_MR_Strength_34,TNX_RSI_34,TNX_Momentum_34,TNX_MACD_34,TNX_MACD_Signal_34,TNX_MACD_Diff_34,TNX_Volatility_34,TNX_log_returns_55,TNX_Hurst_55,TNX_MR_Strength_55,TNX_RSI_55,TNX_Momentum_55,TNX_MACD_55,TNX_MACD_Signal_55,TNX_MACD_Diff_55,TNX_Volatility_55,pca_1
2022-01-12,18.28661155700684,59700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,490.3405456542969,824400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,379.6217956542969,54576400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.6200008392334,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,43949.1015625,33499938689,-1.6300000000000007e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,3372.25830078125,16662871689,-6.218e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.77719116210938,366400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.725000023841858,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-13,18.29106330871582,33800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,488.97454833984375,1408800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,370.1251220703125,77994000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.309999465942383,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,42591.5703125,47691135082,-1.1956666666666669e-05,,,,31.37840824369806,,-850.630707677883,,,,,,,,,,,,,,,,,,,,,,3248.28857421875,15294466275,2.080333333333333e-05,,,,35.55277680334221,,-106.18868259142755,,,,,,,,,,,,,,,,,,,,,,116.6860122680664,510500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7109999656677246,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-14,18.28661155700684,23500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,487.416259765625,1089200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,372.4282531738281,80121200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.190000534057617,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,43099.69921875,23577403399,-5.077666666666666e-05,-0.10113887376281207,,0.2509391664544581,36.4898524882698,-9.61924909795554,-702.8355949273973,,,,,,,,,,,,,,,,,,,,,,3310.00146484375,13562957230,6.235333333333334e-05,-0.1300460006365598,,0.16705502296976765,39.713642134570144,-12.194496109918482,-85.89724604709,,,,,,,,,,,,,,,,,,,,,,114.55315399169922,735000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7719999551773071,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43177.3984375,18371348298,4.9810000000000006e-05,-0.092148663740581,,0.38903527349206235,37.26396619238371,-8.803043733956768,-572.561735669864,,,,,,,,,,,,,,,,,,,,,,3330.53076171875,9619999078,9.877333333333332e-05,-0.13961952522335166,,0.2691460249002814,41.08442868787889,-13.031093278816424,-67.03515081138994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43113.87890625,17902097845,3.453333333333333e-05,-0.0747062394092188,,0.5556737164947313,36.86600524724574,-7.198393916294565,-478.5065819899464,,,,,,,,,,,,,,,,,,,,,,3350.921875,9505934874,6.864666666666666e-05,-0.11555051545423609,,0.35276911036691266,42.49148636407762,-10.91244318836053,-49.83778445093003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42250.55078125,21690904261,6.132666666666667e-05,-0.08279487644440667,,1.0889532779955382,31.85664641110222,-7.9460047716642155,-524.7235024108231,,,,,,,,,,,,,,,,,,,,,,3212.304931640625,12344309617,3.296666666666667e-06,-0.1664470736917074,,0.6599575614002141,36.13586833383465,-15.333237325854531,-57.077009834602904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-18,18.28661155700684,4400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,476.9986267089844,1367000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,363.1570129394531,75450900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.790000915527344,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,42375.6328125,22417209227,9.999333333333336e-05,-0.02777247873298187,,1.0020708360093953,33.279616394153166,-2.739036899530334,-513.7334287180565,,,,,,,,,,,,,,,,,,,,,,3164.025146484375,13024154091,7.058333333333333e-05,-0.11521160361634203,,0.8501282205952053,34.205404318076745,-10.882245243816609,-66.0766269353121,,,,,,,,,,,,,,,,,,,,,,115.65835571289062,704500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8650000095367432,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-19,18.27770233154297,54200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,470.6210632324219,1362300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,359.168212890625,81791500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.850000381469727,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,41744.328125,23091543258,8.324333333333332e-05,-0.033372091872262734,,1.1103839677142409,29.869237957528142,-3.2821386674399355,-576.2224847237885,,,,,,,,,,,,,,,,,,,,,,3095.825927734375,13187424144,6.0933333333333335e-05,-0.09912027578722124,,1.1242373651055255,31.620369851047528,-9.436622434258453,-78.63233694348855,,,,,,,,,,,,,,,,,,,,,,116.61813354492188,510900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8270000219345093,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-20,18.2598876953125,48600.0,,,,38.376459763987356,,0.00024212739907980563,,,,,,,,,,,,,,,,,,,,,,462.3004455566406,1711700.0,,,,12.881926705050404,,-7.68074085762953,,,,,,,,,,,,,,,,,,,,,,354.5031433105469,88610700.0,,,,16.324595319231832,,-7.661054182004591,,,,,,,,,,,,,,,,,,,,,,25.59000015258789,0.0,,,,78.97344767658565,,1.8635485253026864,,,,,,,,,,,,,,,,,,,,,,40680.41796875,20382033940,0.0001,-0.02134084631749136,,0.7409360727923597,25.161714075334004,-2.111474173411852,-742.948970529389,,,,,,,,,,,,,,,,,,,,,,3001.1201171875,10645922764,0.0001,-0.06204122974090756,,0.5855282629634851,28.39237612883248,-6.015586353797845,-96.63942470239544,,,,,,,,,,,,,,,,,,,,,,116.67630004882812,469700.0,,,,33.229161833956994,,-1.7511481160057087,,,,,,,,,,,,,,,,,,,,,,1.8329999446868896,0.0,,,,71.8633141148175,,0.04245141941915409,,,,,,,,,,,,,,,,,,,,,,
2022-01-21,18.2598876953125,22200.0,0.0,,0.6753531711189809,38.37645976398736,0.0,-0.0021137173017535815,,,,,,,,,,,,,,,,,,,,,,454.3164367675781,3188600.0,-0.09465557705425381,,0.0,10.576225962470104,-9.031380268253725,-9.707408234587092,,,,,,,,,,,,,,,,,,,,,,344.6732788085937,143388900.0,-0.13290569079376144,,0.1913756035995455,12.845328144760785,-12.445233957988782,-9.364735342838912,,,,,,,,,,,,,,,,,,,,,,28.850000381469727,0.0,0.552707287834028,,0.06591094483711628,83.74575154329995,73.79517902707067,2.5171261934059608,,,,,,,,,,,,,,,,,,,,,,36457.31640625,43011992031,7.583e-05,-0.135172577565528,,0.4556419311689282,14.997470232652816,-12.643485906676865,-1418.0021862561116,-805.3897477440853,-612.6124385120263,,,,,,,,,,,,,,,,,,,,2557.931640625,26796291874,5.756666666666668e-06,-0.18961030825914574,,0.37929145317871554,18.709536994856705,-17.27185441130953,-167.03234550443494,-98.57474925526091,-68.45759624917403,,,,,,,,,,,,,,,,,,,,114.48528289794922,659800.0,-0.08417056765557777,,0.38430623307970063,28.092903628502143,-8.072555576479653,-1.8796230471964321,,,,,,,,,,,,,,,,,,,,,,1.746999979019165,0.0,0.07054773867444367,,0.33485480633607617,54.18514650607159,7.309579637882018,0.028542312058212005,,,,,,,,,,,,,,,,,,,,,,
2022-01-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35030.25,39714385405,4.357e-05,-0.1793507016112876,,0.0,13.065363505519784,-16.41872728780907,-1977.2890626446679,-1039.7696107242018,-937.519451920466,,,,,,,,,,,,,,,,,,,,2405.18115234375,27369692036,8.824000000000001e-05,-0.2722349886193613,,0.0,16.596212366520035,-23.832474495811475,-225.13390368853743,-123.88658014191623,-101.2473235466212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
