datetime,close,Volume,log_returns,log_returns_13,Hurst_13,MR_Strength_13,RSI_13,Momentum_13,MACD_13,MACD_Signal_13,MACD_Diff_13,Volatility_logreturns_13,log_returns_34,Hurst_34,MR_Strength_34,RSI_34,Momentum_34,MACD_34,MACD_Signal_34,MACD_Diff_34,Volatility_logreturns_34,log_returns_55,Hurst_55,MR_Strength_55,RSI_55,Momentum_55,MACD_55,MACD_Signal_55,MACD_Diff_55,Volatility_logreturns_55,umap_1,umap_2,umap_3,umap_4,umap_5,umap_6,umap_7
2022-03-11,30.75,0,0.017055200603855316,0.06516746369332063,,0.8194382929360966,53.11299496357583,6.733774974036291,0.6784136517560349,1.306773452941576,-0.6283598011855411,0.07713086145851014,0.06377998807589752,,0.16085613264443654,56.218513277287215,6.585787152192337,2.3895023528031984,2.3898298923698973,-0.0003275395666988423,0.0821095834733721,,,,,,,,,,10.855022,1.7401005,0.014031189,4.7479362,4.892067,3.6554465,4.977123
2022-03-14,31.770000457763672,0,0.03263246843757495,0.023890290184659727,,0.7480330808461743,55.110451807045685,2.417794935306941,0.5787102984628696,1.161160822045835,-0.5824505235829653,0.07487492546133433,0.06066399505164579,,0.15902262231112782,57.15112228736855,6.254183488599368,2.3210986407698826,2.3760836420498945,-0.054985001280011936,0.0820723613534964,,,,,,,,,,10.878225,1.7437032,0.01643964,4.7856417,4.9135704,3.6409419,4.9668527
2022-03-15,29.82999992370605,0,-0.0630078667210695,-0.01629295473997422,,0.785554556449064,50.663299800243735,-1.616094248186332,0.21690366715422016,0.972309391067512,-0.7554057239132919,0.07678300862911785,-0.04362062013659955,,0.15695976016492633,54.861098158050986,-4.268292458982527,2.1443342396990417,2.329733761579724,-0.1853995218806821,0.0824992725569763,,,,,,,,,,10.880251,1.747788,0.013276188,4.7987356,4.9148827,3.6382823,4.9629564
2022-03-16,26.670000076293945,0,-0.11197525491444403,-0.033914052705156995,,0.9852196550186645,44.34831327955884,-3.3345417586293524,-0.46489235744685686,0.6848690413646383,-1.1497613988114952,0.07869522523810708,-0.18094575119744824,,0.17600270383279962,51.40436777654338,-16.551937295732863,1.8120343420225176,2.226193877668283,-0.41415953564576524,0.08449334073601152,,,,,,,,,,10.880528,1.7453488,0.016570374,4.811681,4.915243,3.6403055,4.9642496
2022-03-17,25.670000076293945,0,-0.03821634319943387,-0.16086191266564442,,0.5958979929388334,42.53088043295527,-14.859036812335185,-1.0062004395517299,0.34665514518136475,-1.3528555847330948,0.07416223116259514,-0.1720757556382252,,0.1803313059557869,50.36958942015485,-15.808460908517267,1.46806214624268,2.0745675313831624,-0.6065053851404825,0.0843740904100418,,,,,,,,,,10.881539,1.7511911,0.01676002,4.830595,4.9135404,3.642651,4.968945
2022-03-18,23.8700008392334,0,-0.07270052234591615,-0.33353533263046653,,0.19874503195714927,39.383629100225704,-28.361341362973487,-1.553686893500025,-0.03341326255491317,-1.5202736309451117,0.06753046082188803,-0.14736484521081963,,0.16421967435248505,48.55685105189579,-13.702093380645142,1.0733168414541403,1.874317393397358,-0.8010005519432177,0.08365787484817262,,,,,,,,,,10.881559,1.7358122,0.033752803,4.854381,4.917449,3.6405065,4.966967
2022-03-21,23.530000686645508,0,-0.014346243588262985,-0.2672884987437414,,0.022826971870784182,38.79616044848313,-23.454779239285575,-1.8740383404299088,-0.4015382781299123,-1.4725000622999964,0.06550869699524303,-0.05377636452644803,,0.15561667555526865,48.2191302151527,-5.2355990376761525,0.7173187565618306,1.6429176660302527,-0.925598909468422,0.08166166204237141,,,,,,,,,,10.88146,1.7367172,0.032772418,4.851239,4.9180665,3.6403677,4.9677477
2022-03-22,22.940000534057617,0,-0.02539409693912241,-0.28418858081809933,,0.02673627361326441,37.73792548793379,-24.737529925912522,-2.0779662546166797,-0.7368238734272659,-1.3411423811894139,0.06541690707166418,0.04365956003120422,,0.16913612433095043,47.626890457520304,4.46266616776817,0.382562773962821,1.3908466876167664,-1.0082839136539454,0.07894212128064536,,,,49.88395936025673,,1.8294911176515143,,,,10.340413,1.6144539,3.4225786,9.460727,4.5940847,4.289756,4.82214
2022-03-23,23.56999969482422,0,0.027092569018550887,-0.3051359890913435,,0.027088145592324794,39.64240046474846,-26.29768595307493,-2.028005250351441,-0.9950601488121009,-1.0329451015393403,0.06378938451839572,0.0648496796608228,,0.1674455937651175,48.325139459720496,6.699862073395881,0.13357636373732262,1.1393926228408777,-1.005816259103555,0.07906324130049663,0.3505719856578023,,0.1231283451522325,50.405392703825335,41.987946705922816,1.614258913702276,,,0.08080232251031359,10.827283,1.9780805,5.779869,8.846275,4.175762,3.7353802,6.1158824
2022-03-24,21.670000076293945,0,-0.08404588493141855,-0.5200126603168054,,0.13465671788473804,36.040602294506044,-40.54869788006445,-2.1860696728218905,-1.2332620536140588,-0.9528076192078316,0.045768604505569264,-0.11660304612572153,,0.14833094844710465,46.4028229929635,-11.006161245135967,-0.1784857268722675,0.8758169528982488,-1.0543026797705162,0.07854400244505488,0.24802366518202598,,0.13127692896911072,48.84433582478637,28.149025853541342,1.3495631046224084,,,0.08169549248851309,10.897774,1.9480116,5.5546117,8.825502,4.179976,3.6904063,6.226975
