datetime,close,Volume,log_returns,log_returns_13,Hurst_13,MR_Strength_13,RSI_13,Momentum_13,MACD_13,MACD_Signal_13,MACD_Diff_13,Volatility_logreturns_13,log_returns_34,Hurst_34,MR_Strength_34,RSI_34,Momentum_34,MACD_34,MACD_Signal_34,MACD_Diff_34,Volatility_logreturns_34,log_returns_55,Hurst_55,MR_Strength_55,RSI_55,Momentum_55,MACD_55,MACD_Signal_55,MACD_Diff_55,Volatility_logreturns_55,umap_1,umap_2,umap_3,umap_4,umap_5,umap_6,umap_7
2022-01-03,1.628000020980835,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.499694,12.586776,6.5434666,8.657521,6.9104276,1.3593962,9.0480385
2022-01-04,1.6679999828338623,0,0.0242730131772662,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.455142,12.542279,6.498901,8.702095,6.865879,1.4039651,9.092596
2022-01-05,1.7050000429153442,0,0.021939842260664207,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.464682,12.551855,6.508402,8.692629,6.875385,1.394456,9.083128
2022-01-06,1.7330000400543213,0,0.016288897940406215,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.429062,12.516296,6.472758,8.728288,6.839755,1.4300991,9.118775
2022-01-07,1.7710000276565552,0,0.021690340570870277,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.54235,12.629461,6.58604,8.614999,6.9530144,1.3168095,9.005512
2022-01-10,1.7799999713897705,0,0.0050689738137851045,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.49556,12.582669,6.5392385,8.661787,6.9062223,1.3636146,9.052298
2022-01-11,1.746000051498413,0,-0.019285861318339044,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.457809,12.544967,6.5014796,8.699611,6.8684397,1.4013575,9.090137
2022-01-12,1.725000023841858,0,-0.012100422607802053,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.468466,12.555624,6.5121427,8.688925,6.879113,1.390703,9.079434
2022-01-13,1.7109999656677246,0,-0.00814908946025344,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.526049,12.613206,6.5697203,8.631351,6.9366903,1.3331196,9.021864
2022-01-14,1.7719999551773071,0,0.03503085204347895,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.523127,12.610264,6.5667973,8.634269,6.933767,1.336049,9.024779
2022-01-18,1.8650000095367432,0,0.05115223132139853,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.572095,12.659183,6.615779,8.585263,6.98275,1.287069,8.975782
2022-01-19,1.8270000219345093,0,-0.020585768807692254,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.530563,12.617662,6.5742197,8.626847,6.941188,1.3286201,9.017374
2022-01-20,1.8329999446868896,0,0.0032786492796716095,,,,71.8633141148175,,0.04245141941915409,,,,,,,,,,,,,,,,,,,,,,9.057398,16.677605,3.4589972,8.663979,7.158095,6.454279,6.287341
2022-01-21,1.746999979019165,0,-0.04805391953901056,0.07054773867444367,,0.33485480633607617,54.18514650607159,7.309579637882018,0.028542312058212005,,,0.026803872282715486,,,,,,,,,,,,,,,,,,,8.897304,16.841162,3.2735982,8.866239,6.9886985,6.2641773,6.486516
2022-01-24,1.7350000143051147,0,-0.006892597498437518,0.03938212799873996,,0.6335621290229575,52.242482865538996,4.016788498847715,0.01714725903896608,,,0.026367973697114445,,,,,,,,,,,,,,,,,,,8.878606,16.836168,3.275308,8.872647,6.987469,6.264163,6.487493
2022-01-25,1.7829999923706057,0,0.02728991295819308,0.044732198696268856,,0.6884595912144157,58.664401084030644,4.574776979001769,0.01632794756556044,,,0.026727024986434002,,,,,,,,,,,,,,,,,,,8.902044,16.80825,3.3041906,8.837222,7.016727,6.2946606,6.4553585
2022-01-26,1.8480000495910645,0,0.03580666545244514,0.06424996620830792,,0.8049494224315735,65.47508145895156,6.635891914528661,0.02444560391678352,,,0.028025543814943932,,,,,,,,,,,,,,,,,,,9.073508,16.713667,3.434841,8.625592,7.1733146,6.447934,6.2885704
2022-01-27,1.807000041007996,0,-0.02243596575042675,0.020123659887010974,,0.7062997852932668,58.84926196363632,2.032750580985437,0.022560673766204742,,,0.02849629653532189,,,,,,,,,,,,,,,,,,,8.896411,16.793854,3.31449,8.827483,7.026404,6.305294,6.4448094
2022-01-28,1.781999945640564,0,-0.013931735760173782,0.0011229503130521234,,0.7548375100402844,55.16184570600845,0.11235810578311062,0.01691434887596399,,,0.028786454653468876,,,,,,,,,,,,,,,,,,,8.856861,16.844048,3.263461,8.891112,6.9735017,6.25008,6.5025587
2022-01-31,1.781999945640564,0,0.0,0.02040881163139105,,0.7869349207509364,55.16184570600846,2.061849546410715,0.012767033682919982,,,0.028195792008903448,,,,,,,,,,,,,,,,,,,8.88602,16.822533,3.287949,8.860419,7.0008073,6.2779536,6.4736414
2022-02-01,1.7999999523162842,0,0.010050339867282244,0.042559574106475616,,0.9355738350719441,57.41648891472713,4.347821880453609,0.01227818722522378,0.02126459261068383,-0.008986405385460049,0.027969222985873104,,,,,,,,,,,,,,,,,,,8.910762,16.80667,3.312226,8.833606,7.024017,6.301962,6.448927
2022-02-02,1.7660000324249268,0,-0.019069517868736636,0.031639145697992394,,1.4477278135781364,52.059760835342864,3.2144984138405963,0.006620611563574075,0.01833579640126188,-0.011715184837687805,0.028499850051848415,,,,,,,,,,,,,,,,,,,8.871549,16.839151,3.2708788,8.880367,6.9820943,6.258369,6.493967
2022-02-03,1.8270000219345093,0,0.03395816885919295,0.030566462513706382,,1.6447375383101777,59.41852336298024,3.1038413176313435,0.011600844902154073,0.01698880610144032,-0.005387961199286247,0.02839898312782567,,,,,,,,,,,,,,,,,,,8.898834,16.811089,3.300961,8.838613,7.014133,6.292539,6.457324
2022-02-04,1.9299999475479128,0,0.054844686337924685,0.03425891753023257,,1.44571490789513,68.31515222816036,3.485251350069179,0.02889073856841784,0.019369192594835827,0.009521545973582013,0.028941036444494365,,,,,,,,,,,,,,,,,,,9.176111,16.731224,3.416077,8.575574,7.2288685,6.4253683,6.311091
2022-02-07,1.9160000085830688,0,-0.0072802917111966965,0.04756439462672802,,0.7906383306191808,66.17882384724908,4.871373047621664,0.03629718265203352,0.022754790606275367,0.013542392045758155,0.028279093926932574,,,,,,,,,,,,,,,,,,,9.059068,16.711262,3.4168408,8.643075,7.157017,6.42891,6.307902
2022-02-08,1.9539999961853027,0,0.019638867639990804,0.06392461298704713,,0.41862819621867364,69.02692081477245,6.601203226936383,0.04477879225244252,0.0271595909355088,0.017619201316933723,0.028622710855052205,,,,,,,,,,,,,,,,,,,9.10657,16.683119,3.4621255,8.595073,7.2037597,6.472834,6.2634997
2022-02-09,1.9290000200271609,0,-0.01287680736260204,0.09910172516345571,,0.12580596447926645,65.11860712952159,10.417861659630805,0.044572483485103565,0.030642169445427754,0.01393031403967581,0.024574054352440464,,,,,,,,,,,,,,,,,,,9.044929,16.705145,3.4274046,8.651661,7.1514792,6.4283304,6.3076777
2022-02-10,2.0309998989105225,0,0.05152648851925454,0.1575208111811477,,0.2630536186595911,72.10070985345624,17.060511940339016,0.05719829822373912,0.035953395201090026,0.021244903022649093,0.02692718070849667,,,,,,,,,,,,,,,,,,,9.02673,16.741953,3.4392483,8.602165,7.147036,6.4637074,6.269941
