datetime,close,Volume,funding_rate,log_returns,log_returns_13,Hurst_13,MR_Strength_13,RSI_13,Momentum_13,MACD_13,MACD_Signal_13,MACD_Diff_13,Volatility_logreturns_13,log_returns_34,Hurst_34,MR_Strength_34,RSI_34,Momentum_34,MACD_34,MACD_Signal_34,MACD_Diff_34,Volatility_logreturns_34,log_returns_55,Hurst_55,MR_Strength_55,RSI_55,Momentum_55,MACD_55,MACD_Signal_55,MACD_Diff_55,Volatility_logreturns_55,pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7
2022-05-28,28814.900390625,35519577634,9.570666666666668e-05,0.006522241153916333,-0.08288881979768796,,,37.34146271941857,-7.954652226467098,-602.7415990480404,-816.2193372706266,213.47773822258625,0.03334745445183285,-0.31463034835984055,,0.06163843754823295,38.93065719120178,-26.994130821042745,-2326.440377082363,-2464.5651655084703,138.12478842610744,0.03942530828688308,-0.47756061375537656,,0.03630001388195662,40.72297144281241,-37.970531393369704,-3059.9948582686447,-2971.0497803665794,-88.94507790206535,0.034199644651464516,6957463423.550362,-16749.422217606087,-5411.570910574563,375.23982628374347,120.91748710324701,246.95045875076357,41.36035241141291
2022-05-29,29445.95703125,18093886409,0.0001,0.02166399017895866,-0.01406089079279837,,,41.029419672814896,-1.3962498170350537,-472.9896500079594,-747.5733998180932,274.5837498101338,0.03175796481505447,-0.3177154082569788,,0.08257101524767567,40.16336797959763,-27.21901123716573,-2236.6065229293563,-2418.9734369926473,182.366914063291,0.03934815409194102,-0.45953040932255057,,0.04320520363180161,41.489997254120325,-36.841983996353704,-3029.3868002523595,-2982.7171843437354,-46.66961590862411,0.03440568711645921,-10468227801.446472,-6221.037227377485,-4869.311407314506,679.4734948778733,73.41556272028726,178.45342113951028,34.935208681875416
2022-05-30,31726.390625,39277993274,0.0001,0.07459222816391974,0.041856026399253544,,,52.07273416103022,4.274434028570605,-48.46775352901386,-607.7522705602773,559.2845170312635,0.03785773584459653,-0.1835236231045117,,0.06662941121034839,44.345988733910346,-16.766778676521074,-2024.0455018626817,-2339.9878499666543,315.94234810397256,0.040855747991185555,-0.36179332055273467,,0.04420295983406673,44.14989865174791,-30.357371003094237,-2912.8080107715687,-2968.735349629302,55.9273388577335,0.03610950677928095,10715879063.55143,-15949.843151620847,-5435.36324334193,1020.1426121612682,355.8739190887878,124.07104279895364,44.50202090187685
2022-05-31,31792.310546875,33538210634,0.0001,0.0020756074770069063,0.10162125691021431,,,52.35216131300275,10.696413730529374,222.83901901285208,-441.63401264565147,664.4730316585035,0.03318521475199999,-0.2105007506220249,,0.10080588743079437,44.461610303811774,-18.9821552984667,-1829.4904566652149,-2237.8883713063665,408.3979146411516,0.040426120735436305,-0.30677200797515297,,0.043079786727345984,44.22455155008984,-26.418165750152,-2798.637495402236,-2934.715778783889,136.07828338165336,0.03555910436313664,4976096423.552414,-12598.186006767997,-4990.072764676486,1386.5311444973338,386.52165033944107,92.21815255619461,46.335695129438975
2022-06-01,29799.080078125,41135817341,0.0001,-0.06474693067083527,-0.017143146271516793,,0.4747157429670795,43.95719656763161,-1.6997038645664413,95.10252629816023,-334.2867048568892,429.3892311550494,0.03566177701451693,-0.288731588014385,,0.12315207374948811,41.75891313087345,-25.07867237603245,-1762.3901554693039,-2142.788728138954,380.3985726696501,0.04148479566743695,-0.37837186287752106,,0.048081231171971016,42.47600911639791,-31.502426374822267,-2760.4557050258554,-2899.8637640322827,139.40805900642727,0.036396368939745044,12573703130.55008,-18881.447761441283,-4884.0062560096685,1208.3408094256745,170.5271177865229,202.9804671776427,50.85169866809696
2022-06-02,30467.48828125,29083562061,9.733333333333334e-06,0.02218263391098452,0.04246609763906977,,0.8136017100658259,47.042232922002846,4.338068270556337,108.50166074383014,-245.72903173674533,354.2306924805755,0.034443615990906375,-0.23684660044257153,,0.12049495392578381,42.956933750218035,-21.088767178447437,-1658.8911101366539,-2046.009204538494,387.11809440184015,0.0416349576232859,-0.32783525670759933,,0.038781561251530365,43.24246897962544,-27.951829554311885,-2695.3537178552433,-2858.961754796875,163.60803694163178,0.03648200580227651,521447850.5524101,-11359.370281776333,-4441.406843969333,1337.5096347365431,11.920890799022146,191.28718829242825,44.87918160800115
2022-06-03,29704.390625,26175547452,7.009999999999998e-06,-0.02536528971019155,0.009204651772351661,,0.8275576124267061,44.043597453117115,0.9247144857425362,3.262622338374058,-195.93070092172144,199.1933232600955,0.035295897073009785,-0.2387597115948433,,0.12659829708782153,41.942115019700175,-21.239588822712523,-1602.7994592419163,-1957.3672554791788,354.5677962372624,0.04165919877920117,-0.3648257817077235,,0.04721590121777872,42.58271647202312,-30.568239683125633,-2657.4384524796224,-2818.657094333425,161.21864185380264,0.03649276527466041,-2386566758.4475365,-10457.392592220504,-4177.0499135184455,1250.9876917274505,-169.4075729065862,220.26897280492426,41.20658969968842
2022-06-04,29832.9140625,16588370958,7.009999999999998e-06,0.00431741536890466,-0.016318049394529476,,0.828711712955748,44.68691873251542,-1.6185631273370051,-42.94211917878056,-165.33298457313327,122.39086539435272,0.034234298223306155,-0.25424287642634047,,0.15674775632919424,42.17914696738692,-22.4496572329573,-1538.6766237111406,-1873.6291291255714,334.9525054144308,0.04144116013027114,-0.3469897197615017,,0.04458321585746124,42.732598371459446,-29.318740557755536,-2612.119511856352,-2777.34957783801,165.2300659816583,0.03650969072449699,-11973743252.44591,-4876.496288199545,-3803.973650667821,1275.7240392683707,-305.4435526612785,195.36595117665428,33.38597997883305
2022-06-05,29906.662109375,17264085441,3.979666666666667e-05,0.002468985857085947,0.027380546799223478,,0.7432241210116617,45.07942222480392,2.7758838691472687,-58.942561608004326,-144.0548999801075,85.11233837210318,0.032058378266368134,-0.25333845217507184,,0.19319332377215462,42.31837168756325,-22.37948709526063,-1471.1861518875776,-1793.1405336779726,321.954381790395,0.04144742997868004,-0.2787737393495668,,0.03185312608132009,42.81983303405973,-24.328890220780465,-2562.2431334714674,-2734.3282889647016,172.0851554932342,0.035600474146862016,-11298028769.445972,-5174.832178384306,-3716.9330399878336,1248.9755162602232,-362.5984840403792,175.79058930667844,28.866069954447603
2022-06-06,31370.671875,31947336829,8.564e-05,0.04779217112896654,0.05622293616112075,,0.726351010539682,52.35094722798061,5.783348678777054,142.81132022289603,-86.6816559395068,229.49297616240284,0.03424469097482038,-0.1851240392052053,,0.21968451107128634,45.02575388790487,-16.899879926937963,-1326.2717935357687,-1699.7667856495318,373.49499211376315,0.04243964185042904,-0.24618056002236127,,0.03612888729872871,44.52833387865222,-21.821894622362354,-2458.7610195293382,-2679.2148350776292,220.453815548291,0.03621014665216347,3385222618.5525093,-12030.38740633962,-4069.5003916730057,1356.973870904014,-211.72990132896683,125.78972144803332,30.21106176737879
2022-06-07,31155.478515625,40770974039,-1.3129999999999998e-05,-0.006883334658869973,0.0524881296324105,,0.7395787050605468,51.27000919556185,5.389005194197198,229.76316305669388,-23.392692140266668,253.15585519696054,0.03432817755834855,-0.24232005139706692,,0.37813107980907873,44.70795909908136,-21.51950405710719,-1208.012596448225,-1601.4159478092706,393.4033513610457,0.041280275831420056,-0.2786403121767217,,0.04857750197412215,44.330034356395764,-24.3187929649274,-2367.515417534527,-2616.874951569009,249.3595340344823,0.03597502340960921,12208859828.550987,-17232.14624898436,-4101.059048059269,1374.7452458231953,-180.212496637514,117.73841847256502,30.76693218457435
2022-06-08,30214.35546875,30242059107,0.0001,-0.030672946983430784,0.03184888219385177,,0.7061205723377119,46.701382813541734,3.2361485313903358,139.17474735823635,9.120795759433936,130.0539515988024,0.035490768971825466,-0.19105163365142092,,0.36844461088048974,43.32993646441546,-17.39100669896604,-1152.0209728700283,-1511.5369528214223,359.515979951394,0.03935615925902303,-0.27894888580561167,,0.04373324864522437,43.467772682427025,-24.342142586896923,-2313.3853178879363,-2556.177024832795,242.79170694485856,0.035979065645709976,1679944896.5521584,-12179.077916591736,-3578.9737443668937,1341.1124098751432,-346.6374356429082,116.44353374540681,23.013198487014762
2022-06-09,30111.998046875,21692004719,9.702e-05,-0.0033934595457949636,0.0505533116706205,,1.0095218216798834,46.21614902037886,5.185293789764266,63.40936126037559,19.978508859622266,43.430852400753324,0.034784784259307415,-0.1797313130895788,,0.5151364987088246,43.18079443744027,-16.4505332263369,-1103.3042922398417,-1429.8904207051064,326.58612846526466,0.03932475995900364,-0.2976975245785355,,0.04698122166912766,43.37431489340628,-25.747409838112052,-2262.6709138379556,-2497.475802633827,234.8048887958712,0.035870599537235426,-6870109491.44651,-7416.470456621708,-3216.220969939065,1308.8108625059722,-474.50189890897485,96.86033804680389,14.388763155044156
2022-06-10,29083.8046875,29867476527,7.597333333333333e-05,-0.03474221923780006,0.009288851278904237,,1.5923129337728,41.52141486390908,0.9332126546669884,-132.45051263924688,-10.507295440151562,-121.94321719909532,0.036371013081023446,-0.19940623327043913,,0.8295440452555756,41.69547010061501,-18.07829674863839,-1110.9597679177023,-1366.1042901476255,255.14452222992327,0.03961672963957846,-0.32925417097663084,,0.04899499395383055,42.44072678035236,-28.05398723777785,-2248.209894184565,-2447.6226209439747,199.41272675940945,0.03608604713223503,1305362316.5516014,-13076.453968720798,-3323.4032885825845,1009.6759265549978,-599.5007052063409,135.53275728423972,10.77853379403755
2022-06-11,28360.810546875,27246574439,2.9156666666666668e-05,-0.02517319741030233,-0.03754833631035677,,2.1848458228529384,38.539180215098966,-3.6852138418302065,-350.24345500833806,-78.45452735378888,-271.7889276545492,0.03644259586793749,-0.1830938318937443,,1.5770704374374511,40.681665281821694,-16.730998081010444,-1149.3408042153023,-1322.751592961161,173.41078874585855,0.03926952837103815,-0.33676984550499117,,0.044447059850976064,41.79642294988946,-28.592683185903372,-2255.347369123916,-2409.167570579963,153.82020145604702,0.03614524238905201,-1315539771.448391,-12309.800925338734,-3201.518345764861,764.2956749330813,-745.2414792993554,134.94492581588952,1.5171435627046979
2022-06-12,26762.6484375,34163220274,3.667333333333333e-05,-0.05800108151881945,-0.1701416459930959,,0.5427276475366872,32.88337758483648,-15.645467668133145,-697.5992943283527,-202.28348074870166,-495.31581357965104,0.031116109900464966,-0.12403995015441331,,1.0991484423121394,38.547105705709285,-11.665544957336365,-1260.4603846391474,-1310.2933512967584,49.832966657610996,0.035284505373396065,-0.42231719538819606,,0.051087402138333904,40.41506520642818,-34.447392343556835,-2313.0621034755422,-2389.9464771590788,76.88437368353652,0.0365083656830672,5601106063.54958,-17838.40661163075,-3376.94581370146,296.5933723310686,-907.7929031693996,172.95703091602184,-5.818620960686438
2022-06-13,22487.388671875,68204556440,6.180000000000001e-06,-0.17405255177667042,-0.34626980524677325,,0.18780333041607494,23.071194583398807,-29.267837772535284,-1492.5440892328188,-460.3356024455251,-1032.2084867872936,0.053938253752331196,-0.3217711943175665,,0.7646392768177834,33.6768900502758,-27.513597563493907,-1576.314557585949,-1363.4975925545966,-212.8169650313523,0.04546920985777825,-0.6128050415041019,,0.053216220486937436,37.076383451106,-45.81711170494726,-2511.5275278956797,-2414.262687306399,-97.26484058928054,0.04269044365747253,39642442229.54166,-41456.60219084013,-4366.228419427434,-880.793047717226,-1222.1006500922992,362.8030013061735,-7.1719822503986315
2022-06-14,22206.79296875,50913575242,-3.711666666666666e-05,-0.012556416941057361,-0.2940792915169954,,0.0,22.591878309074062,-25.478260031753024,-1958.409917611254,-759.950465478671,-1198.459452132583,0.05279544000970017,-0.26470054757210293,,0.0,33.391606183044416,-23.25642739379406,-1846.1653496364488,-1460.0311439709672,-386.13420566548166,0.044217086824992875,-0.6222635905989485,,0.03148824564078934,36.8727613843574,-46.32718712450461,-2692.8494061796664,-2469.9800310810524,-222.869375098614,0.04267648812740665,22351461031.54425,-31962.369956727878,-4258.861786527979,-1301.4096454813607,-1402.2938522319018,282.5872547178434,-30.828101762644668
2022-06-15,22572.83984375,54912007015,-3.3276666666666666e-05,0.01634917508386348,-0.29991275034411624,,0.0,24.79982576173967,-25.9117140363633,-2111.4063847771868,-1030.2416493383741,-1081.1647354388126,0.05240625557754342,-0.2521936881287517,,0.0,34.14146237430194,-22.290579043169018,-2040.849417976322,-1576.1947987720382,-464.6546192042838,0.044368514083411505,-0.5852299758067656,,0.02700513649530946,37.3300720063012,-44.302224432662925,-2835.2638797039,-2543.036800805622,-292.2270788982778,0.04281782335429505,26349892804.543785,-33900.88276567465,-4747.884420824857,-1542.5984417541817,-1241.4192643265,160.23938487433065,-44.149613868319705
2022-06-16,20381.650390625,31183975654,-1.6386666666666667e-05,-0.10211240133010355,-0.37665986196402823,,0.0,20.928605913889342,-31.385058027511715,-2431.9249034975655,-1310.5783001702125,-1121.346603327353,0.056823045336113445,-0.3623756724521402,,0.017867903914967086,31.924867492280512,-30.397915713579764,-2309.310103401396,-1722.81785969791,-586.4922437034861,0.04714030271218262,-0.6677312918849502,,0.029206648433081333,35.75102468446181,-48.712918692268026,-3033.8069120280124,-2641.1908230501003,-392.6160889779121,0.044548068043189906,2621861443.5463295,-22655.51941859465,-4275.051382475029,-1762.9463215477165,-1303.3949890196654,55.432012487047515,-65.24260664363659
2022-06-17,20471.482421875,27132421514,-2.205333333333333e-05,0.004397810882562394,-0.37657946645037066,,0.0,21.47302267104591,-31.37954147225707,-2516.065343005037,-1551.6757087371775,-964.3896342678595,0.05682697472439523,-0.38553440192043353,,0.0,32.11104174515498,-31.991290077607825,-2514.795361224151,-1881.2133600031584,-633.5820012209924,0.046736986729182285,-0.6569318616748092,,0.013058398844567448,35.864305493080565,-48.156045894769036,-3200.6363737531065,-2753.079933190702,-447.55644056240453,0.04459760451664044,-1429692696.4529953,-20303.84722888498,-4539.333737916888,-1851.5482090373619,-1129.9516211082032,-65.33608812495379,-77.59793235209986
2022-06-18,19017.642578125,42009436760,5.719333333333333e-05,-0.07366571122488891,-0.45271416353234556,,0.0,19.160118057044613,-36.41001289754954,-2672.574759443083,-1775.8555188783587,-896.7192405647245,0.05723884977211697,-0.49841434275420005,,0.0,30.71058549916158,-39.250682764609266,-2749.5058205463974,-2054.871852111806,-694.6339684345912,0.047045300075580984,-0.7301558713163527,,0.018845647340830156,34.851409714496796,-51.816611984455086,-3393.774798508857,-2881.218906254333,-512.5558922545242,0.0453347325078345,13447322549.543755,-30236.4696663066,-5236.148918225876,-2158.3202816002317,-957.6441480128274,-90.50809100889056,-80.07447310662425
2022-06-19,20553.271484375,35329942625,2.3076666666666665e-05,0.07765301952407,-0.4228533151372421,,0.009862688096709713,28.030545878947166,-34.48252697209725,-2439.9366090452313,-1908.6717369117334,-531.2648721334979,0.061286553165243965,-0.37359738440419915,,0.0,33.8502141325165,-31.17460421689891,-2845.8831482090354,-2213.0741113312524,-632.809036877783,0.04925024958979149,-0.6772519018683796,,0.01756921212679533,36.77249661551818,-49.19888596739293,-3503.2110423947197,-3005.6173334824107,-497.593708912309,0.046697231733761335,6767828414.54567,-24941.93523660286,-5433.680546552181,-1851.3134644185245,-621.489208536987,-249.54451008299264,-87.22397535332055
2022-06-20,20599.537109375,30818458597,2.1376666666666665e-05,0.002248480532576946,-0.41372149994579516,,0.11062408988076505,28.28737765835878,-33.881493429658015,-2191.3064640446973,-1965.1986823383263,-226.10778170637104,0.06165618669555995,-0.3900242148434898,,0.002699422499614825,33.943125006629955,-32.29595201295876,-2906.0905532297293,-2351.6773997109476,-554.4131535187817,0.04903051755207205,-0.6154038643472552,,0.019849586467653026,36.82965715335985,-45.957740618790396,-3590.6120419139625,-3122.616275168721,-467.9957667452413,0.04628027555618957,2256344386.5464096,-22353.128681885653,-5475.136795081082,-1536.363957666015,-331.0044870108548,-346.90734544150826,-88.1456863924504
2022-06-21,20710.59765625,28970212744,5.665e-05,0.005376928208097346,-0.37767162475426697,,0.14231522553838838,28.94677595575763,-31.454444965173966,-1933.7770537134675,-1958.9143566133548,25.137302899887345,0.06251699261511315,-0.32695766360143863,,0.0001136092087478943,34.17179882436446,-27.888572823841827,-2932.1049802841044,-2467.762915825579,-464.34206445852533,0.04841815083719566,-0.6390796711336779,,0.03058656833008685,36.968977622597684,-47.22220701398714,-3655.7454376616406,-3229.2421076673054,-426.5033299943352,0.04600834954506616,408098533.54675674,-21206.111781828673,-5542.981241947258,-1214.8704813444479,-92.23413859755829,-397.1689626090634,-84.9187480660472
2022-06-22,19987.029296875,28574793478,-1.4813333333333334e-05,-0.03556200532463169,-0.40984017053310373,,0.22088935290384049,27.182664162499833,-33.62436705209192,-1800.5432189841085,-1927.2401290875057,126.69691010339716,0.062051680296921534,-0.41653714143696635,,0.00910660337865047,33.39577565142527,-34.06739759752938,-2974.3407291449366,-2569.078478489451,-405.2622506554858,0.04727430017257503,-0.6881255831798344,,0.039828280990187745,36.43574339442243,-49.74828866343878,-3730.582257817314,-3329.510137697307,-401.07212012000673,0.045988081720190865,12679267.546409607,-21715.247219286444,-5579.25197443286,-1031.805088883736,11.982786055442972,-378.44134236331223,-79.32158061188444
2022-06-23,21085.876953125,26188097173,-1.7016666666666666e-05,0.053519949652552336,-0.3215780016427514,,0.28946424212025285,33.81831809579879,-27.499592368712506,-1488.5016868698403,-1839.4924406439727,350.9907537741324,0.06635019739555623,-0.32559058178481176,,0.0,35.681204208160594,-27.789923187280074,-2931.5507167154756,-2641.572926134656,-289.9777905808196,0.04836700368975997,-0.604903279866453,,0.031288641215799065,37.8229387263987,-45.387275441453276,-3748.8304068717116,-3413.374191532188,-335.4562153395236,0.04677437515113222,-2374017037.4525948,-19269.46983246643,-5624.442606370989,-622.5116355496845,198.00790301935405,-403.62511520350773,-73.14686708410018
2022-06-24,21231.65625,24957784918,8.668666666666667e-05,0.006889809613761697,-0.2895149946186871,,0.526834721465837,34.67388941190505,-25.13734325431874,-1215.8750661495797,-1714.7689657450942,498.89389959551454,0.0669260503818312,-0.32659692832757653,,0.01731514655772722,35.98146246951694,-27.862554995918853,-2869.20813651965,-2687.099968211655,-182.10816830799513,0.048356294123589945,-0.5745612916947717,,0.03760714959541741,38.005750158307784,-43.704821373529676,-3750.4002021650085,-3480.7793936587523,-269.62080850625625,0.04680369172735839,-3604329292.452305,-18423.646025265843,-5561.42270263966,-264.8344860581685,316.67039173586676,-388.2748780759944,-64.29741326490269
2022-06-25,21502.337890625,18372538715,7.540333333333334e-05,0.01266838104662478,-0.21884553205324297,,1.1081356360571084,36.3295874536054,-19.65541848057242,-960.6644490417857,-1563.9480624044327,603.283613362647,0.06665147039740489,-0.3437686638167375,,0.02525661349285962,36.5481314017813,-29.09070520669345,-2784.133706883582,-2706.5067159460405,-77.62699093754145,0.04802032886012791,-0.5816934908485486,,0.04778249773415191,38.34855605984045,-44.1049013778106,-3732.571260779885,-3531.137767082979,-201.43349369690623,0.04672815516702663,-10189575495.451077,-14409.62767137012,-5312.895159284148,119.00495660198789,366.40931118084205,-367.6366822373505,-56.76789404677049
2022-06-26,21027.294921875,18027170497,6.889666666666667e-05,-0.02234031636729734,-0.06713329664386995,,0.7949526893234351,34.65945005425445,-6.492944873702212,-833.0655382240875,-1417.7715575683637,584.7060193442762,0.04730331483743599,-0.32487936984736787,,0.023486208256176748,35.97238405251548,-27.738548251578905,-2720.793432696475,-2709.3640592961274,-11.429373400347686,0.047757945088527674,-0.6055983688216632,,0.05556870763315789,37.97322253366348,-45.425222953131886,-3724.051035972596,-3569.7204208609023,-154.33061511169353,0.046724311719770796,-10534943713.451294,-14680.95678438902,-5187.31834674737,313.91033558020047,326.81423794504036,-294.02965533511207,-47.29732340446577
2022-06-27,20735.478515625,20965695707,5.8183333333333336e-05,-0.013975180844796839,-0.0685520605476094,,1.0750870589773573,33.63056969697551,-6.62551524299557,-762.6291390969636,-1286.7430738740838,524.1139347771202,0.04732342363475494,-0.3578043324592341,,0.024449009110933277,35.617268925561376,-30.079012570091795,-2666.1821935074586,-2700.727686138394,34.545492630935314,0.04749552351505637,-0.5991513078255599,,0.052904542687445696,37.74210113502623,-45.072239406066736,-3717.3438414424163,-3599.2451049772053,-118.098736465211,0.04670834807763302,-7596418503.45192,-16634.69006093094,-5183.98575174759,419.8135781755519,256.7237564168559,-211.15720516599532,-38.04964320903166
2022-06-28,20280.634765625,21381535161,-1.921333333333333e-05,-0.022179692795419582,-0.10708092842689244,,2.3079139892443474,32.02528929693659,-10.154704033660474,-753.3547717090514,-1180.0654134410775,426.71064173202603,0.047062180921539645,-0.37683549712449393,,0.024604436336720534,35.0614323652168,-31.397108165610447,-2628.0317561013835,-2686.188500130992,58.15674402960849,0.04751810979338205,-0.6716436781539711,,0.07369990047204128,37.380912515595696,-48.913181556666125,-3718.099564346663,-3623.015996851097,-95.08356749556606,0.04596612658226982,-7180579049.45224,-17320.423524884718,-5110.7403105704925,471.29551085985463,144.70193762982998,-134.58339298247802,-31.345246697599766
2022-06-29,20104.0234375,23552740328,5.947333333333333e-05,-0.00874651225988825,-0.013715039356677193,,1.331505536275058,31.394920798510938,-1.3621416705916063,-742.1576029706739,-1092.4838513469967,350.32624837632284,0.03774398523636505,-0.37554830983951,,0.022516075333503766,34.84389468726333,-31.30874653874698,-2588.9035452782628,-2666.7315091604464,77.82796388218367,0.0475194841887515,-0.5984488256847826,,0.04771470701777943,37.2399698246984,-45.03364007913503,-3715.598844369095,-3641.532566354697,-74.066278014398,0.044958448271637926,-5009373882.452686,-18725.444499417245,-5115.344363485074,506.1750325209042,57.30091275424786,-75.47366040352749,-25.640465183009216
2022-06-30,19784.7265625,26267239923,-6.904666666666666e-05,-0.016009711756282033,-0.034122561995521564,,1.2415754908672436,30.229531373569046,-3.3546953035563285,-750.6238857647004,-1024.1118582305376,273.4879724658372,0.03792226178902568,-0.3694601325732284,,0.02070682842025218,34.44580379074621,-30.88926637192425,-2556.9047901263257,-2644.7661653536225,87.86137522729678,0.04748803480890542,-0.5997447573334276,,0.04772048458414946,36.98320105524093,-45.1048265881795,-3715.2845706280314,-3656.282967209364,-59.0016034186674,0.044960833793155054,-2294874287.4533043,-20581.41630585036,-5129.286420973844,507.91923321860315,-25.907284978551928,-25.576350818550097,-20.993956646507232
2022-07-01,19269.3671875,30767551159,-4.5803333333333336e-05,-0.02639361166796203,0.013149537561405458,,1.1404759442103742,28.387024277028488,1.3236372927975082,-798.7923824441168,-979.0479630732534,180.2555806291366,0.03240810794597048,-0.4023759853951067,,0.021899834184609134,33.803562075703454,-33.12707340203287,-2541.66551531565,-2624.146035346028,82.4805200303781,0.04745830774168773,-0.6110710699444499,,0.046536812018721736,36.568698864786484,-45.723078615833195,-3723.931092557268,-3669.812592278945,-54.118500278323154,0.04500616982870867,2205436948.545677,-23648.182332786757,-5197.571801884589,446.018481355483,-113.80130157323669,24.194126482685313,-17.117953616824185
2022-07-02,19242.255859375,18100418740,1.475e-05,-0.0014079558563739067,-0.06591143781903845,,0.16060040270190024,28.288760288335055,-6.378622624610684,-799.5525749414446,-943.1488854468917,143.59631050544704,0.02283005866128534,-0.4254479314304391,,0.024561217151519047,33.7694355891187,-34.65229933279518,-2514.2191438790614,-2602.1606570526346,87.94151317357318,0.04712861375728216,-0.5709934270138267,,0.03609827480379529,36.54675158728789,-43.50360905829132,-3723.1416963796,-3680.478413099076,-42.663283280523956,0.044829361004285265,-10461695470.45229,-16482.994077992415,-4802.78950078329,561.5490686005893,-214.8258040971516,7.931372508400756,-20.62559076121276
2022-07-03,19297.076171875,16390821947,5.2e-05,0.0028449039765122944,-0.06531501437510313,,0.1241815436489851,28.828437204033975,-6.322767985438082,-759.5517267279174,-906.4294537030969,146.87772697517948,0.022846584825320967,-0.4971952556178466,,0.043743790839426935,33.90844071040888,-39.17657889306467,-2472.294617975833,-2576.1874492372744,103.89283126144164,0.04465138460059711,-0.451093559779164,,0.012756669048100864,36.62508520396201,-36.306875175669994,-3710.979185844546,-3686.5785676481705,-24.40061819637549,0.04239510870067764,-12171292263.451975,-15453.750650682907,-4711.834490491319,634.9811544453538,-238.3028681352169,-1.116321793370254,-20.44358767360551
2022-07-04,20231.26171875,21594638208,4.89e-05,0.04727542718300751,-0.023416515400193065,,0.1359075222652764,37.51022761800863,-2.31444763427842,-570.604222075126,-839.2644073775027,268.6601853023767,0.027011772460148017,-0.45199543591184604,,0.05342811650880264,36.257312589977005,-36.364292589175726,-2371.044400924151,-2535.15883957465,164.11443865049887,0.0458211744590549,-0.4274968249826396,,0.017349795991130755,37.95451398229401,-34.7860527453001,-3657.2582214570466,-3680.714498409946,23.456276952899316,0.04284076277626735,-6967476002.452278,-17465.384440257534,-4825.291478330952,820.6100228217041,-135.89149267775025,-34.69571970409568,-17.292835199226236
2022-07-05,20190.115234375,26715546990,4.89e-05,-0.002035878126304793,0.01010961179813376,,0.24854503075275414,37.2931606779496,1.016088656715747,-437.5101773177994,-758.9135613655621,321.40338404776276,0.025049012630715153,-0.38928438336731563,,0.04598746326956392,36.19893130534428,-32.24584389369717,-2273.3534299110797,-2482.797757641936,209.44432773085646,0.04494097582211046,-0.35990563942242326,,0.01594819176851335,37.91883017889118,-30.225783768175496,-3601.29580834425,-3664.830760396807,63.534952052556946,0.041994653849658975,-1846567220.4531136,-20399.160792011065,-4827.900648909443,940.7400761096463,-91.64260686753448,-36.29648703908627,-13.204291352504494
2022-07-06,20548.24609375,24598943708,9.457666666666668e-05,0.017582449257883936,-0.02582788859653453,,0.18949488399793415,40.53772665972325,-2.5497201779664245,-287.0049178692243,-664.5318326662946,377.5269147970703,0.020270549139064818,-0.39388456802041605,,0.058654667098422875,37.107073444185076,-32.55680972430012,-2157.7174050963295,-2417.781687132815,260.06428203648557,0.04484347323473564,-0.3461655058050516,,0.016887217980868115,38.43197607324978,-29.260460062764377,-3529.2092398692766,-3637.706456291301,108.4972164220244,0.042098324428462036,-3963170502.452553,-18824.349013399427,-4629.858071528703,1136.3378127507094,-76.32916833817967,-53.89295863864295,-11.8664220349001
2022-07-07,21637.587890625,25814972520,8.424666666666666e-05,0.05165639338861742,0.018938695178321252,,0.2507433359734611,49.199285306403596,1.9119169783327665,-27.524097515739413,-537.1302856361837,509.60618812044424,0.02512531751385718,-0.316862884921607,,0.06045127762751491,39.7927994739842,-27.156937289889278,-1988.3137355466024,-2331.8880968155727,343.5743612689703,0.04605530150514416,-0.30257869540971905,,0.02020238171551752,39.969232145535464,-26.10896628808649,-3416.7541890253124,-3593.5160028381033,176.76181381279093,0.04277847938454381,-2747141690.452118,-18405.465141203953,-4519.878211586882,1427.8515598403278,12.202491116155358,-87.86783809782729,-8.764913489357621
2022-07-08,21731.1171875,49899834488,6.737333333333334e-05,0.0043132227124235666,0.010583536844119949,,0.28147891018986054,49.87837215088936,1.0639740573267968,145.8264715406076,-400.5389342008254,546.365405741433,0.02492065583153276,-0.3168670775780881,,0.0756646076761907,40.01937831264433,-27.157242695188017,-1828.6654997399492,-2231.243577400448,402.5780776604988,0.046055263891351804,-0.32582201304815095,,0.028478080142056886,40.100020810196625,-27.80663292293046,-3304.0044768020816,-3535.613697630899,231.60922082881734,0.042560106368654524,21337720277.544083,-31957.593341996675,-4968.4580243596065,1447.515019115559,102.5254811975993,-32.70266232018747,3.413879338075784
2022-07-09,21592.20703125,29641127858,8.714333333333334e-05,-0.0064127411638449485,0.02651111204757258,,0.10884597967175656,48.82816650555959,2.6865657778324765,226.16306408875244,-275.1985345429099,501.36159863166233,0.02406424433618831,-0.32574880459901884,,0.08798938844325731,39.790239439818095,-27.801347565025065,-1690.7512375298356,-2123.1451094263257,432.39387189649005,0.04601154022827727,-0.3714489838208734,,0.03479658810438444,39.968296145461515,-31.0265807465309,-3199.579958231534,-3468.4069497510263,268.82699151949237,0.042106238606253815,1079013647.5472908,-20572.397137506854,-4128.781056000651,1696.2716239177307,-44.29306205739957,-49.64148343521613,-1.6591059232378171
