datetime,close,Volume,log_returns,log_returns_13,Hurst_13,MR_Strength_13,RSI_13,Momentum_13,MACD_13,MACD_Signal_13,MACD_Diff_13,Volatility_logreturns_13,log_returns_34,Hurst_34,MR_Strength_34,RSI_34,Momentum_34,MACD_34,MACD_Signal_34,MACD_Diff_34,Volatility_logreturns_34,log_returns_55,Hurst_55,MR_Strength_55,RSI_55,Momentum_55,MACD_55,MACD_Signal_55,MACD_Diff_55,Volatility_logreturns_55,umap_1,umap_2,umap_3,umap_4,umap_5,umap_6,umap_7
2022-01-03,18.2598876953125,26900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.713095,4.0288696,4.05642,4.5832143,5.7714715,1.0401033,5.420393
2022-01-04,18.268796920776367,21600,0.00048779340040070097,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.864702,4.5127954,0.20188327,7.0417776,6.2771597,5.0083528,5.944729
2022-01-05,18.268796920776367,20500,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.920029,4.5579686,0.12367087,7.095699,6.324326,5.533329,5.947341
2022-01-06,18.28661155700684,58300,0.0009746649474090519,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.819575,4.7422585,9.993264,2.027875,4.9620433,6.5201807,5.4249516
2022-01-07,18.28661155700684,42100,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.924318,3.1074202,9.582355,3.3611422,4.6202364,3.4383705,5.9805193
2022-01-10,18.27770233154297,12200,-0.0004873180810852564,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12884843,11.54046,4.871205,0.9561007,4.277196,3.9749868,7.6022663
2022-01-11,18.27770233154297,62400,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.640057,4.933775,10.0191145,2.0858977,5.1621046,6.8703027,5.471554
2022-01-12,18.28661155700684,59700,0.0004873180810851578,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.757456,4.7979946,10.003977,2.0573778,5.0240774,6.5886197,5.4508038
2022-01-13,18.29106330871582,33800,0.0002434135984479021,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.242422,3.358211,7.8915105,3.499762,5.1194444,0.9281832,5.246439
2022-01-14,18.28661155700684,23500,-0.0002434135984478974,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.837685,4.5022254,0.8835539,6.666409,6.0848417,3.1546955,5.822748
2022-01-18,18.28661155700684,4400,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.3734342,2.2147489,5.538788,9.466813,11.334546,5.2488284,8.0381155
2022-01-19,18.27770233154297,54200,-0.0004873180810852564,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.961197,4.5602646,10.030299,2.1191196,4.86416,6.1844573,5.4750175
2022-01-20,18.2598876953125,48600,-0.000975140266724401,,,,38.376459763987356,,0.00024212739907980563,,,,,,,,,,,,,,,,,,,,,,11.293866,4.137494,10.069999,2.3914056,4.6537714,5.513185,5.5247245
2022-01-21,18.2598876953125,22200,0.0,0.0,,0.6753531711189809,38.37645976398736,0.0,-0.0021137173017535815,,,0.0004974727628428657,,,,,,,,,,,,,,,,,,,11.860658,4.5215597,0.22343272,7.0467043,6.275093,4.6357436,5.9543653
2022-01-24,18.22425842285156,23100,-0.001953137873745801,-0.002440931274146488,,0.38199175081832853,22.00303236682221,-0.2437954623829465,-0.008559693090489873,,,0.0007122871650630237,,,,,,,,,,,,,,,,,,,11.900236,4.570715,0.6378766,6.837259,6.139542,3.6041296,5.8614573
2022-01-25,18.215351104736328,11200,-0.0004888811053748433,-0.002929812379521393,,0.0,19.7238997737918,-0.2925524667651064,-0.013429307667788493,,,0.0007144500992942405,,,,,,,,,,,,,,,,,,,-0.03698567,11.384883,5.0824423,1.9204417,3.0850322,3.6137443,8.080895
2022-01-26,18.215351104736328,51900,0.0,-0.00390447732693038,,0.0,19.7238997737918,-0.3896864766245153,-0.01586256934092134,,,0.0006233578417813245,,,,,,,,,,,,,,,,,,,11.131126,4.364647,10.04561,2.2403567,4.7636185,5.8885484,5.497894
2022-01-27,18.2331657409668,27800,0.0009775233227983027,-0.0029269540041321064,,0.0,35.42429016152782,-0.2922674650436283,-0.014159921542937326,,,0.000714850519116253,,,,,,,,,,,,,,,,,,,11.633331,3.9563017,4.5555735,4.3782744,5.6943054,0.9087456,5.3385735
2022-01-28,18.22425842285156,43200,-0.0004886422174233051,-0.0029282781404702256,,0.08460202987037788,32.030959060000185,-0.29239949158805545,-0.013812002150718428,,,0.0007148910806540315,,,,,,,,,,,,,,,,,,,11.815655,3.2335262,9.715038,3.2265847,4.5845776,3.725847,5.905253
2022-01-31,18.19753646850586,17300,-0.0014673609150840595,-0.0043956390555542554,,0.072074477022598,24.426481858306957,-0.43859923738205403,-0.01685265713749473,,,0.0007884214145543498,,,,,,,,,,,,,,,,,,,12.106793,5.474737,-1.2206757,8.434554,6.7019105,8.913592,5.8310795
2022-02-01,18.2331657409668,10200,0.001956003132507432,-0.0029269540041321064,,0.02844941332169558,43.724728799231656,-0.2922674650436283,-0.012936523017121004,-0.01117801470413658,-0.0017585083129844237,0.0009947799119238987,,,,,,,,,,,,,,,,,,,0.49239764,10.78882,4.686079,4.3994117,0.2768403,3.6227996,8.989826
2022-02-02,18.250980377197266,79800,0.0009765687040374114,-0.0021937988985425917,,0.27714451732377415,50.56280797571233,-0.21913942804765696,-0.007465920501637413,-0.010435595863636748,0.0029696753619993348,0.0010431632147553116,,,,,,,,,,,,,,,,,,,10.410433,5.4340014,10.210285,2.160742,5.566398,8.14526,5.37875
2022-02-03,18.250980377197266,8900,0.0,-0.0019503853000947305,,0.3747509416902266,50.56280797571233,-0.19484845346278024,-0.0038118405737250782,-0.009110844805654413,0.005299004231929335,0.001043895746151893,,,,,,,,,,,,,,,,,,,0.10875426,7.1698627,7.9180017,9.283874,-0.9669614,5.036728,3.3560803
2022-02-04,18.250980377197266,10700,0.0,-0.0019503853000947305,,0.5124629114390921,50.56280797571233,-0.19484845346278024,-0.0014190634515856004,-0.0075724885348406505,0.00615342508325505,0.001043895746151893,,,,,,,,,,,,,,,,,,,0.122230895,11.219348,5.1521525,2.7258859,2.2236607,3.4704437,8.44801
2022-02-07,18.2598876953125,45300,0.00048792695228513526,-0.000975140266724401,,0.6744138503572895,54.1077732274371,-0.09746649719601201,0.001376297107068325,-0.0057827314064588554,0.00715902851352718,0.0010526428368851683,,,,,,,,,,,,,,,,,,,11.663452,3.4576247,9.876459,3.0059114,4.572038,4.242904,5.796457
2022-02-08,18.27770233154297,19200,0.0009751402667243338,0.0009751402667243338,,0.6293574426846799,60.278987172874054,0.09756158705752582,0.005576514987858161,-0.0035108821275954523,0.009087397115453612,0.00105264283688516,,,,,,,,,,,,,,,,,,,12.076077,4.7540703,-0.18104477,7.337209,6.496394,6.613327,5.9618225
2022-02-09,18.2598876953125,9300,-0.000975140266724401,0.0,,0.45455471830482036,52.6142546987631,0.0,0.005375516066116859,-0.0017336024888529903,0.007109118554969849,0.0010924257368297827,,,,,,,,,,,,,,,,,,,0.566075,7.3299417,7.501877,8.747565,-1.1741238,4.9431043,3.3501656
2022-02-10,18.2598876953125,1700,0.0,0.001953137873745678,,0.3196336722584292,52.6142546987631,0.1955046489917263,0.005033046682758169,-0.00038027265453075844,0.0054133193372889275,0.0009225209217351604,,,,,,,,,,,,,,,,,,,-0.93644,-2.6516669,4.136375,-1.3877584,1.8906271,4.236045,4.459932
2022-02-11,18.268796920776367,10500,0.00048779340040070097,0.0029298123795213674,,0.355400246506848,55.90509402778316,0.2934108474370399,0.0058906875680797555,0.0008739193899913443,0.005016768178088412,0.0009057513292856574,,,,,,,,,,,,,,,,,,,0.18413308,11.147072,5.12942,3.2202013,1.6773887,3.4629653,8.58765
2022-02-14,18.242074966430664,7700,-0.0014637809362417593,0.001466031443279657,,0.38165289490106863,45.61233814206615,0.14671065927127389,0.002357915547744227,0.0011707186215419209,0.0011871969262023062,0.0010198956582060617,,,,,,,,,,,,,,,,,,,-0.0779374,6.208824,8.104006,9.845511,1.1685474,5.403569,2.6936214
2022-02-15,18.2598876953125,7200,0.0009759875358409918,0.0014644956563224572,,0.4817778482333481,51.99486086405143,0.14655685537734084,0.0026434280062623827,0.0014652604984860132,0.0011781675077763695,0.0010197872274832686,,,,,,,,,,,,,,,,,,,-0.0074958694,5.776434,7.76265,9.61223,2.605419,5.57493,1.8099395
2022-02-16,18.2598876953125,10900,0.0,0.001953137873745678,,0.585716160401505,51.99486086405143,0.1955046489917263,0.0027103365316278882,0.0017142757051143882,0.0009960608265135,0.0010046707219660692,,,,,,,,,,,,,,,,,,,-0.0027929859,11.347711,5.1253896,2.19017,2.7880461,3.5456586,8.179354
2022-02-17,18.28661155700684,32500,0.0014624583478098003,0.00488295713663962,,1.1159907532308626,60.215394442306,0.4894898199827253,0.006458369481791237,0.002663094460449758,0.0037952750213414792,0.0009379649902606858,,,,,,,,,,,,,,,,,,,12.12816,3.5269003,7.4449563,3.5135038,5.196295,0.69319135,5.055291
2022-02-18,18.2598876953125,13300,-0.0014624583478097023,0.0014644956563224572,,1.711368952098,50.79268952513992,0.14655685537734084,0.004671782087523724,0.003064831985864551,0.0016069501016591726,0.0009371629698221032,,,,50.28920563224854,,0.0008115915052044897,,,,,,,,,,,,,-0.31762302,12.678272,4.265559,-0.4556004,7.7093844,5.4575267,5.211966
