datetime,close,Volume,log_returns,log_returns_13,Hurst_13,MR_Strength_13,RSI_13,Momentum_13,MACD_13,MACD_Signal_13,MACD_Diff_13,Volatility_logreturns_13,log_returns_34,Hurst_34,MR_Strength_34,RSI_34,Momentum_34,MACD_34,MACD_Signal_34,MACD_Diff_34,Volatility_logreturns_34,log_returns_55,Hurst_55,MR_Strength_55,RSI_55,Momentum_55,MACD_55,MACD_Signal_55,MACD_Diff_55,Volatility_logreturns_55,umap_1,umap_2,umap_3,umap_4,umap_5,umap_6,umap_7
2022-03-08,110.672607421875,473700,-0.023728851653487835,-0.06003000060902197,,2.1016099126636436,38.888142207198506,-5.826371950150706,-0.6818174225500968,-0.3547216080033866,-0.3270958145467102,0.01889569013272637,-0.044064275740375726,,0.4765287059030515,40.532301021726305,-4.310754947435191,-1.198060702473697,-1.1593701031889574,-0.0386905992847395,0.01608037122717982,,,,,,,,,,-2.1037722,9.007745,1.580936,5.6885037,4.6182523,8.206962,9.013463
2022-03-09,112.02571105957033,633200,0.01215204765086727,-0.024593019708957768,,1.5609824571080455,42.82571899008818,-2.4293075277122553,-0.8018400841466331,-0.44414530323203594,-0.35769478091459717,0.01853088667690362,-0.04017637309630443,,0.4230907096489358,42.58516016577809,-3.9380003312971255,-1.2629722231565523,-1.1800905271824764,-0.08288169597407591,0.016164021284368713,,,,,,,,,,4.0791,-1.4171187,8.520318,8.373721,10.006164,5.4520035,7.073644
2022-03-10,111.0911865234375,330000,-0.008377043704541108,-0.03617344147612177,,1.2856896759039467,40.856100055362525,-3.552700064501562,-0.9760986848105375,-0.5505359795477363,-0.42556270526280127,0.018543883756357883,-0.04905206997671016,,0.4384002111850716,41.56416955373276,-4.786844905994875,-1.3597900457858145,-1.216030430903144,-0.14375961488267053,0.01620767439251136,,,,,,,,,,-2.5698347,11.589646,-0.48720717,8.6443815,7.3647556,3.1027498,4.7806554
2022-03-11,110.97437286376952,503500,-0.0010520647214709185,-0.01733380208900973,,0.8985942546393926,40.60322666962148,-1.718443601409247,-1.0596345270140688,-0.6523556890410028,-0.40727883797306597,0.01781730737362823,-0.031146981535373378,,0.3667658097935457,41.436228012815114,-3.066691146065721,-1.4386032435537857,-1.2605449934332724,-0.17805825012051324,0.015909493099566185,,,,,,,,,,0.09759868,4.463552,10.472736,-0.41001937,0.12970795,6.6003857,2.6126258
2022-03-14,110.70178985595705,713000,-0.002459291444353742,-0.003083407733741634,,0.7745027229193368,39.977720641619236,-0.30786589142181897,-1.1064689610296625,-0.7431783434387348,-0.36329061759092773,0.017220851803055916,-0.03369096989061611,,0.3339303783012138,41.131830824545666,-3.3129749506333086,-1.5102330494472795,-1.3104826046360738,-0.19975044481120574,0.015910625943624884,,,,,,,,,,4.686644,-1.4150833,1.9561691,9.824967,3.3632567,5.7800865,3.760629
2022-03-15,111.2956085205078,874100,0.005349793152213306,-0.021288350628229587,,0.46332255574078807,42.08339504708856,-2.1063353128949363,-1.005149868102194,-0.7955726483714267,-0.20957721973076726,0.015807060157869576,-0.007031966289574813,,0.3023665806327427,42.086732234830286,-0.7007299866310048,-1.5286295109063985,-1.3541119858901387,-0.17451752501625983,0.015531349340968763,,,,,,,,,,10.336072,5.106007,0.28324962,-0.9797416,7.5036006,5.7166533,4.18846
2022-03-16,112.17172241210938,745800,0.007841131648266953,-0.018997492762944976,,0.4643610516675345,45.15847952006358,-1.88181777048554,-0.7769321177911905,-0.7918445422553795,0.014912424464188945,0.015906326784177697,0.007404695890397727,,0.3152403215429561,43.480367209215885,0.743217844244806,-1.4870595764497807,-1.3807015040020671,-0.10635807244771356,0.015548727772430554,,,,,,,,,,5.5607715,-0.3167335,-0.14245377,7.95384,1.7308872,3.1935713,4.36452
2022-03-17,114.51775360107422,669600,0.02069893134774121,0.0029795703414395823,,0.5091438881363274,52.47801979682,0.2984013673126459,-0.27034813681839864,-0.6875452611679833,0.41719712434958467,0.017053899629833384,0.028974769056540055,,0.336748149669948,46.99914645526843,2.9398621449054607,-1.3161671572058253,-1.367794634642819,0.051627477436993585,0.01593812286795798,,,,,,,,,,4.3980827,-2.1527917,5.53255,9.768872,6.928254,7.243929,4.2166753
2022-03-18,113.70006561279295,926500,-0.0071658864335242475,-0.0034187190364792686,,0.5828471040117876,49.96025637955124,-0.34128818703257263,-0.06597263100510986,-0.5632307351354087,0.4972581041302988,0.01717694796245075,0.008219817925377869,,0.3516499609104275,45.97136933805259,0.825369338182282,-1.2087156105580874,-1.3359788298258728,0.1272632192677854,0.015832624929558742,,,,,,,,,,10.229354,6.2379146,1.4437746,-1.0623138,8.818937,7.130895,2.3808804
2022-03-21,112.94075012207033,582800,-0.0067006318280926624,-0.02233121741031933,,0.6785440438174968,47.65993925446219,-2.208372149312834,-0.04662565138572461,-0.4599097183854719,0.4132840669997473,0.016829730824801277,-0.017302099272908447,,0.3302491221348417,45.029255550944804,-1.7153277499102237,-1.151965527403064,-1.299176169341311,0.14721064193824707,0.015527118524784937,,,,,,,,,,2.3962543,2.5172133,10.417516,2.057157,8.10189,0.87173957,4.9000754
