Feature,Correlation
BTC-USD_Momentum_34,0.22196414181714366
ETH-USD_Momentum_34,0.22157145324571786
BTC-USD_log_returns_34,0.21419006136642643
ETH-USD_RSI_13,0.21191652008031026
ETH-USD_log_returns_34,0.21048074651610912
ETH-USD_RSI_34,0.20959224852451028
BTC-USD_RSI_34,0.2040847350321982
BTC-USD_RSI_55,0.19819385247119473
BTC-USD_Momentum_13,0.19732164407479136
BTC-USD_funding_rate,0.1953830612710952
BTC-USD_log_returns_13,0.19263835609483665
ETH-USD_Momentum_13,0.19203511183704247
ETH-USD_log_returns_13,0.18893254717788374
ETH-USD_RSI_55,0.18710946551769225
ETH-USD_funding_rate,0.186852440620321
ETH-USD_Volume,0.18507914854950197
pca_1,0.1805172229944947
BTC-USD_Volume,0.17718044911645858
ETH-USD_MACD_13,0.17499892343424314
ETH-USD_MACD_Signal_13,0.1747310372539104
BTC-USD_MR_Strength_34,0.1675641329945391
BTC-USD_RSI_13,0.1670716202679233
ETH-USD_MACD_34,0.16159334901648123
ETH-USD_MACD_Diff_55,0.15803477183300207
BTC-USD_MR_Strength_13,0.14823879905133241
BTC-USD_MACD_Signal_13,0.14552801031990964
BTC-USD_MACD_34,0.14285114699459048
BTC-USD_MACD_13,0.1415734991672889
BTC-USD_MR_Strength_55,0.138800060374569
ETH-USD_MACD_Signal_34,0.13692519559899582
ETH-USD_Momentum_55,0.13624133515893533
TNX_MACD_Diff_34,0.13393241400533626
ETH-USD_log_returns_55,0.13110474285382653
BTC-USD_Momentum_55,0.12920589006855648
ETH-USD_MACD_55,0.12881562172414626
BTC-USD_log_returns_55,0.12855555399455415
BTC-USD_MACD_Signal_34,0.12674404316137655
ETH-USD_MACD_Diff_34,0.12657551810593826
SPX_Volatility_13,0.12635203919149823
BTC-USD_MACD_Diff_55,0.12596346392411448
CBOE_Volatility_34,0.1198393923886146
BTC-USD_MACD_55,0.11784805981446234
TNX_MACD_Diff_13,0.11650162076699044
CBOE_MACD_Diff_13,0.11318655991677838
ETH-USD_MR_Strength_13,0.10910421404608413
SPX_MR_Strength_55,0.10548206373009704
VIX_MR_Strength_13,0.10480002994479588
ETH-USD_MACD_Signal_55,0.1044166400637995
ETH-USD_MR_Strength_34,0.10331595406803361
SPX_MACD_55,0.10121126396487423
SPX_RSI_13,0.10064492396486399
BTC-USD_MACD_Signal_55,0.09952218061932099
TNX_MACD_Signal_55,0.09918806778791144
SPX_MACD_Signal_55,0.09764588192388557
QQQ_Volatility_34,0.09362473859861241
ETH-USD_MR_Strength_55,0.09219480819707637
BTC-USD_MACD_Diff_34,0.09101828457707051
SPX_MR_Strength_34,0.090317000649701
TNX_MR_Strength_34,0.09004889609736859
TNX_Volatility_13,0.08795281621254038
CBOE_MR_Strength_34,0.08718289890835051
SPX_MACD_34,0.08585013852428228
TNX_MACD_Diff_55,0.085621050115285
SPX_log_returns_55,0.0826099677115522
SPX_Momentum_55,0.08260919113405732
QQQ_MR_Strength_34,0.0813550829797968
TNX_MACD_55,0.08048287671450403
TNX_Momentum_55,0.08028684573985481
BTC-USD_Volatility_13,0.08019331089764772
QQQ_MR_Strength_55,0.08008144167771444
SPX_MACD_Signal_34,0.07990298496839247
CBOE_Volatility_13,0.07905949016924227
TNX_log_returns_55,0.07857986056164744
VIX_Momentum_13,0.07589673951631604
SPX_Volatility_34,0.07471004440751294
QQQ_MR_Strength_13,0.07267253385110695
SPX_Volatility_55,0.07253329400616404
VIX_Volatility_13,0.07201951053141499
TNX_MACD_Signal_34,0.06987201883806969
SPX_MACD_Signal_13,0.06921546770765266
TNX_MACD_13,0.06735465584965636
TNX_Momentum_13,0.06715271207448538
MDY_MR_Strength_34,0.06672759501731168
TNX_log_returns_13,0.06566719399216331
QQQ_close,0.06469910657699801
QQQ_Volatility_55,0.06421216016973856
VIX_log_returns_13,0.06386327747891486
ETH-USD_Volatility_13,0.06382333449735494
SPX_close,0.06356175010587237
MDY_close,0.06177431934184826
MDY_MACD_Diff_34,0.061598755619519496
QQQ_Volume,0.058945611374466064
CBOE_MR_Strength_13,0.05819357721397383
MDY_MR_Strength_55,0.05774696353638088
MDY_Volatility_13,0.056846576328251706
VIX_MR_Strength_55,0.05573700253792861
TNX_close,0.0551193500788323
VIX_MACD_Signal_13,0.0542754140942653
VIX_Volatility_34,0.05400084395468661
CBOE_MACD_Signal_13,0.053437693941701433
SPX_RSI_34,0.05279443056660712
CBOE_MACD_Signal_34,0.05209055398897178
MDY_MACD_Signal_55,0.05200886802921183
MDY_MACD_Diff_55,0.051782045914206
SPX_MACD_13,0.051527300882909244
MDY_log_returns_55,0.05060118833121212
CBOE_RSI_55,0.04924639874418429
BTC-USD_Volatility_34,0.04869054102834548
VIX_MACD_34,0.04804650451723583
