Feature,Correlation
ETH-USD_MR_Strength_13,0.17703684097639197
CBOE_MR_Strength_13,0.13142235594794785
CBOE_Momentum_13,0.11469297649822752
CBOE_log_returns_13,0.11453441903776637
VIX_MACD_Signal_55,0.10183589960809497
MDY_MACD_Signal_34,0.10177936655323074
MDY_MACD_Signal_13,0.10166430375141866
MDY_MACD_34,0.10036302905206132
VIX_MACD_Signal_34,0.09730372130546136
TNX_Volatility_55,0.09714731724560247
VIX_MACD_55,0.09654378498520548
BTC-USD_Volatility_13,0.09637647252428799
CBOE_MACD_Diff_55,0.09458301287413212
QQQ_MACD_Signal_34,0.09242961088229258
VIX_log_returns_55,0.09236437360569068
CBOE_RSI_13,0.09190145913939332
TNX_MACD_Signal_13,0.09114977188242511
CBOE_MACD_Diff_34,0.08945379534117254
CBOE_MACD_13,0.08940308323991705
ETH-USD_MR_Strength_34,0.08929537523810654
CBOE_MACD_Signal_13,0.0888154188915072
BTC-USD_RSI_55,0.08863527115530001
VIX_log_returns_34,0.085905423282935
BTC-USD_MR_Strength_55,0.08523604648740993
MDY_MR_Strength_55,0.0850639523849439
SPX_RSI_13,0.08411031578652796
CBOE_log_returns_34,0.08351617252930268
MDY_MACD_Diff_13,0.08330273729565031
VIX_Momentum_34,0.08261273350036069
VIX_Momentum_55,0.08252230817279688
ETH-USD_funding_rate,0.08228604831416407
TNX_Volatility_34,0.08130698925807113
TNX_log_returns_34,0.08124347816031835
CBOE_Momentum_34,0.08113278156020627
ETH-USD_Volatility_13,0.08026048597809297
BTC-USD_funding_rate,0.08003723725916258
BTC-USD_RSI_34,0.07941136759241109
SPX_MR_Strength_13,0.07894705905325158
QQQ_MACD_34,0.07879928719106127
MDY_Momentum_34,0.07810050370933166
VIX_MACD_34,0.0777925682947825
MDY_log_returns_34,0.07660523596173367
TNX_Momentum_34,0.07574921056733101
TNX_MACD_Diff_55,0.07562238748025896
TNX_MACD_34,0.0755341599211319
QQQ_MACD_55,0.07506737066944916
MDY_MACD_55,0.07446325049993409
QQQ_MACD_Signal_55,0.07368820573746958
ETH-USD_RSI_55,0.0735139181717785
QQQ_Volatility_13,0.07333753387596732
MDY_MACD_Diff_55,0.07304306098600877
VIX_MR_Strength_55,0.07239106953806401
SPX_Momentum_13,0.07183897141890717
SPX_log_returns_13,0.0718361296134119
MDY_Volatility_34,0.07157356024398957
ETH-USD_RSI_34,0.07122425928046335
TNX_MR_Strength_34,0.06900478063212781
ETH-USD_Momentum_13,0.06898248532538011
TNX_MACD_Signal_34,0.06892363049748901
VIX_Volatility_13,0.06841881779981655
SPX_RSI_34,0.06802546334853153
QQQ_MR_Strength_55,0.06773287894120923
MDY_Volatility_13,0.06709073117721875
TNX_MACD_Diff_13,0.06618660255747684
CBOE_RSI_34,0.0656877383242585
BTC-USD_Momentum_55,0.0650951681424052
QQQ_MACD_Diff_13,0.06461657559853687
BTC-USD_log_returns_55,0.06433124691386913
BTC-USD_Momentum_13,0.06376096788291782
VIX_MR_Strength_13,0.06358443844354279
ETH-USD_log_returns_13,0.063244131688357
QQQ_MR_Strength_13,0.062065230728391346
BTC-USD_MACD_Signal_13,0.06205110488078429
BTC-USD_Volatility_55,0.0612428091689053
MDY_MACD_Signal_55,0.06122244978868798
BTC-USD_MACD_55,0.06039381094052678
BTC-USD_MACD_13,0.06000250426265909
TNX_MACD_13,0.05949791861904463
QQQ_log_returns_34,0.05916504873853538
QQQ_Momentum_34,0.058583002693290136
CBOE_MACD_34,0.058406855921559746
BTC-USD_MACD_34,0.057855924562599775
TNX_Momentum_13,0.057446753729755766
TNX_log_returns_13,0.05632209560084744
BTC-USD_log_returns_13,0.05618945963172804
BTC-USD_MACD_Signal_55,0.05606057553084338
SPX_Volatility_55,0.05571894815094804
SPX_Momentum_34,0.05554979758713073
BTC-USD_RSI_13,0.05554607095219966
SPX_log_returns_34,0.05550866906886687
ETH-USD_MACD_13,0.05524910089589062
ETH-USD_Momentum_55,0.05499530110278874
ETH-USD_log_returns_55,0.054462172116031396
TNX_RSI_13,0.052152333179242116
MDY_Volatility_55,0.05201982326542323
ETH-USD_RSI_13,0.051014349534938976
BTC-USD_MACD_Signal_34,0.05099673353272111
TNX_MACD_55,0.05080004962288614
ETH-USD_MACD_55,0.050234600972387196
QQQ_MACD_Signal_13,0.049660901485644046
MDY_Volume,0.049293581191841906
SPX_RSI_55,0.04898055468007705
CBOE_RSI_55,0.048750566352173466
MDY_MR_Strength_13,0.04747065781227127
ETH-USD_MACD_Signal_55,0.04723639266326288
TNX_MR_Strength_13,0.04616325854277097
TNX_RSI_34,0.045661307101231216
ETH-USD_MACD_34,0.04476643065423763
VIX_close,0.044760506342752214
ETH-USD_Volatility_55,0.0446022507264934
QQQ_log_returns_55,0.044272981175468504
ETH-USD_MACD_Signal_13,0.04423081354797463
TNX_Volatility_13,0.044067435114022536
VIX_MACD_Diff_34,0.04228952583867569
BTC-USD_Momentum_34,0.042118661307826814
QQQ_Momentum_55,0.042011194898980544
VIX_MACD_Diff_13,0.04194811156224927
MDY_RSI_34,0.041846554823306056
TNX_MACD_Diff_34,0.04143419281013195
VIX_RSI_55,0.04134325044057798
TNX_MR_Strength_55,0.04133501117157162
CBOE_Momentum_55,0.04027819629504473
QQQ_RSI_34,0.04024944108607968
QQQ_RSI_55,0.03970637208666451
CBOE_log_returns_55,0.03957940337472167
BTC-USD_log_returns_34,0.039452337783110115
MDY_MACD_13,0.03936074090958546
ETH-USD_Momentum_34,0.03869224188594666
BTC-USD_MACD_Diff_34,0.03861178213431197
MDY_log_returns_55,0.03843375339936869
TNX_MACD_Signal_55,0.03842883548373655
TNX_RSI_55,0.03828836090101328
MDY_RSI_55,0.03817376203537622
ETH-USD_MACD_Signal_34,0.038143341452200656
CBOE_Volatility_34,0.03812086992135969
CBOE_MACD_Signal_34,0.03752923901564095
BTC-USD_MACD_Diff_55,0.03708818430921387
SPX_MACD_Signal_34,0.03667131010402845
MDY_Momentum_55,0.03657541646107798
TNX_log_returns_55,0.03635789031248296
TNX_Momentum_55,0.03566509423467034
SPX_Momentum_55,0.03458538612685778
SPX_log_returns_55,0.034564092572604836
SPX_MACD_34,0.03455235265144868
ETH-USD_MACD_Diff_34,0.03444939717925896
ETH-USD_MACD_Diff_13,0.03361487800587084
ETH-USD_log_returns_34,0.03353231275978208
VIX_RSI_34,0.03270021917451446
TNX_close,0.03237595255038747
CBOE_MACD_Diff_13,0.03088897466083757
BTC-USD_close,0.02898683026897422
CBOE_MACD_55,0.02878865123977115
SPX_MACD_55,0.02807359135047633
QQQ_MACD_Diff_34,0.028034386353521273
BTC-USD_MR_Strength_13,0.02787503269437824
BTC-USD_Volatility_34,0.027343803769082967
ETH-USD_MACD_Diff_55,0.02642360944503238
SPX_MACD_Signal_55,0.026389972022042588
VIX_MACD_Signal_13,0.02633372835567646
QQQ_Volume,0.024862246249961056
CBOE_close,0.023497807547188648
ETH-USD_close,0.023269992143601786
