Feature,Correlation
CBOE_MACD_Diff_13,0.41569188012920794
SPX_Momentum_55,0.35503142539052374
SPX_log_returns_55,0.3548212933590001
SPX_MACD_13,0.35451308403117615
CBOE_RSI_13,0.3449011661190416
SPX_MACD_Diff_55,0.33281558415719736
CBOE_MACD_13,0.32902924889015156
CBOE_close,0.3213921814511706
SPX_MACD_Diff_34,0.3105330771570025
SPX_log_returns_13,0.30973313091265814
SPX_Momentum_13,0.3095644283965058
QQQ_MR_Strength_55,0.3074960427385523
SPX_MACD_Diff_13,0.30428392682495986
QQQ_MACD_13,0.29122460034098163
CBOE_RSI_34,0.2887937943237559
pca_1,0.28755405689274355
BTC-USD_Volume,0.286075682941412
ETH-USD_MR_Strength_13,0.28410579541881814
CBOE_log_returns_34,0.283192293889915
SPX_RSI_55,0.2823829188881128
ETH-USD_Volume,0.2802285545385194
CBOE_RSI_55,0.27894396919129266
SPX_MACD_Signal_13,0.2762796392321451
BTC-USD_Volatility_34,0.27625653884790685
CBOE_Momentum_34,0.27530249283266267
QQQ_MACD_Diff_55,0.2750973674273855
SPX_RSI_34,0.26726944372708017
QQQ_MACD_Signal_13,0.2640979828451079
MDY_Momentum_55,0.2593518504108901
CBOE_MACD_Diff_34,0.25875253764795697
SPX_RSI_13,0.2586025173780126
VIX_MR_Strength_13,0.2551473418261253
MDY_log_returns_55,0.25508986272934214
BTC-USD_MACD_Diff_55,0.2525346422088765
QQQ_MACD_Diff_34,0.24260301271932105
QQQ_RSI_34,0.24229540057369603
QQQ_RSI_13,0.2398928496423832
TNX_Volatility_13,0.23811191952145783
QQQ_RSI_55,0.23539396127085951
QQQ_MACD_34,0.2212102523132061
ETH-USD_Volatility_55,0.21915025635228882
CBOE_MACD_Diff_55,0.2094844940460236
CBOE_Momentum_13,0.206845171628357
CBOE_log_returns_13,0.20452953245706526
SPX_MACD_34,0.2036172466997655
SPX_log_returns_34,0.19967192689190985
SPX_Momentum_34,0.19959830327964648
BTC-USD_MACD_Diff_34,0.19737197834088976
QQQ_log_returns_13,0.1971285468174531
QQQ_Momentum_13,0.1955968350812433
ETH-USD_Momentum_34,0.1923072698621301
QQQ_Volume,0.18861773326499964
QQQ_close,0.18650712973271621
ETH-USD_Volatility_13,0.18366172213216408
BTC-USD_MACD_Signal_13,0.18304271106212994
BTC-USD_funding_rate,0.18287970131014028
ETH-USD_log_returns_34,0.17550368836162783
MDY_MR_Strength_55,0.17307463115033073
MDY_Volume,0.16845303974704834
BTC-USD_MR_Strength_34,0.16623125548122167
SPX_close,0.16214236921234254
ETH-USD_MACD_Signal_13,0.16072299683974153
SPX_Volatility_34,0.1599762334279076
QQQ_MACD_Diff_13,0.1564516313114561
QQQ_MACD_55,0.15616118416085537
QQQ_Volatility_55,0.15564338678974077
TNX_MR_Strength_13,0.15213344017304387
BTC-USD_Momentum_13,0.15208452099578357
MDY_MACD_Diff_13,0.15208447807711536
ETH-USD_MACD_55,0.14982925359006294
ETH-USD_MACD_Signal_55,0.14765037565514263
BTC-USD_log_returns_13,0.14760183580497255
ETH-USD_MACD_34,0.14619136111626965
BTC-USD_Volatility_13,0.14547780794192822
MDY_MACD_Signal_34,0.14501576834227284
MDY_MACD_Signal_55,0.14400285609461438
ETH-USD_MACD_Signal_34,0.1417900052895756
ETH-USD_log_returns_55,0.14104725450710473
ETH-USD_Momentum_55,0.13995900284054205
VIX_log_returns_34,0.1377545751237426
BTC-USD_RSI_13,0.13635385373490416
TNX_MR_Strength_55,0.1336090076034036
QQQ_MR_Strength_34,0.13291703322134552
VIX_MACD_Signal_55,0.13169925881160133
SPX_MACD_55,0.1302933458274239
CBOE_log_returns_55,0.12752658426158658
MDY_MACD_55,0.12723127524449906
TNX_MACD_Diff_55,0.12157675610368107
CBOE_Momentum_55,0.12086597995941084
ETH-USD_Volatility_34,0.11983316361223612
QQQ_MACD_Signal_34,0.11913501665801735
VIX_MACD_55,0.11759387924303956
BTC-USD_MACD_13,0.11556038006582763
MDY_Volatility_55,0.11514904043592052
SPX_Volatility_13,0.11331594617585002
TNX_Volatility_34,0.11292098415321801
QQQ_MR_Strength_13,0.11205763983815833
TNX_MACD_Signal_13,0.11199040485096792
CBOE_MR_Strength_13,0.11195201758408473
SPX_MR_Strength_13,0.10912997556265648
ETH-USD_close,0.10695125515146814
TNX_MACD_Diff_34,0.10681778814859537
CBOE_Volatility_55,0.10345334124228804
MDY_Momentum_34,0.10229431200314848
ETH-USD_MACD_13,0.10210940516992147
TNX_MACD_13,0.10163067601137898
ETH-USD_MR_Strength_55,0.10049574733494615
QQQ_MACD_Signal_55,0.09978084122170153
MDY_MACD_34,0.0989476763934956
TNX_MR_Strength_34,0.09828174017316424
MDY_log_returns_34,0.09820297264253543
MDY_RSI_13,0.0955304920059263
VIX_Momentum_34,0.09505959972209581
VIX_MACD_Signal_34,0.09461629225165251
CBOE_MACD_34,0.09057723294084401
VIX_Volatility_55,0.08731547532283768
MDY_MACD_Diff_34,0.08631213843292118
VIX_MR_Strength_55,0.08436704290071112
VIX_MACD_34,0.08327687339614646
BTC-USD_MACD_Signal_55,0.08227221497428716
VIX_MR_Strength_34,0.08170530328815723
BTC-USD_MR_Strength_55,0.07439631222648938
MDY_MACD_Signal_13,0.07439194144038347
ETH-USD_MACD_Diff_55,0.07436184578204748
MDY_MACD_13,0.0726815891098384
ETH-USD_Momentum_13,0.07170870053689983
BTC-USD_Momentum_34,0.07140564108574714
CBOE_MACD_55,0.06957298365364285
BTC-USD_log_returns_34,0.06935249121182213
SPX_MACD_Signal_34,0.06850563063923436
VIX_Volatility_13,0.0684541291504327
VIX_log_returns_55,0.06810272514996282
ETH-USD_log_returns_13,0.06790182202580504
BTC-USD_MR_Strength_13,0.06788874458831276
CBOE_MACD_Signal_13,0.06652934072916443
ETH-USD_RSI_55,0.06415303799660163
BTC-USD_Volatility_55,0.06410473403074352
ETH-USD_RSI_13,0.06257542962285241
CBOE_Volatility_13,0.06195661217998198
BTC-USD_log_returns_55,0.061807310685658534
CBOE_Volume,0.06169450365555869
VIX_close,0.060813253399158024
SPX_Volume,0.059953737689504856
SPX_MACD_Signal_55,0.05946056917633078
VIX_RSI_55,0.05858587884385355
BTC-USD_close,0.056475628931112014
TNX_MACD_34,0.05535756042390906
ETH-USD_MACD_Diff_13,0.052834266015705476
VIX_RSI_34,0.05264314433702993
VIX_Momentum_55,0.050952810636704246
MDY_MR_Strength_34,0.050941068657547585
TNX_log_returns_34,0.05093147856928984
BTC-USD_Momentum_55,0.050897019970672544
TNX_Momentum_34,0.05018320884885311
QQQ_Volatility_13,0.0494431499837682
BTC-USD_MACD_55,0.04774766877848926
MDY_log_returns_13,0.04628766222073391
TNX_log_returns_13,0.046225895436233636
MDY_MACD_Diff_55,0.04613349926098304
MDY_Momentum_13,0.04609609068259634
MDY_Volatility_13,0.045781471041605855
BTC-USD_MACD_Diff_13,0.04411141469274138
CBOE_Volatility_34,0.043694511597165114
TNX_Momentum_13,0.04290641248082064
QQQ_Momentum_55,0.04289689873746198
BTC-USD_RSI_34,0.04193221064489134
TNX_RSI_13,0.041922690475229445
MDY_close,0.04131789383177989
VIX_MACD_13,0.040279416891583215
ETH-USD_RSI_34,0.038853991245534715
QQQ_log_returns_55,0.038530807406718375
